time,ax,ay,az,wx,wy,wz,
7.056,0.55,0.59,0.86,0.05,-0.09,0.04,
7.056,0.64,0.54,0.78,0.05,-0.09,0.04,
7.057,0.64,0.54,0.78,0.06,-0.11,0.04,
7.057,0.64,0.54,0.78,0.06,-0.13,0.05,
7.06,0.68,0.50,0.62,0.06,-0.13,0.05,
7.062,0.68,0.50,0.62,0.06,-0.14,0.05,
7.062,0.68,0.50,0.62,0.06,-0.15,0.05,
7.066,0.68,0.47,0.52,0.06,-0.15,0.05,
7.066,0.68,0.47,0.52,0.06,-0.16,0.05,
7.067,0.68,0.47,0.52,0.07,-0.16,0.05,
7.073,0.69,0.41,0.43,0.07,-0.16,0.05,
7.074,0.69,0.41,0.43,0.07,-0.17,0.05,
7.074,0.69,0.41,0.43,0.07,-0.17,0.05,
7.074,0.68,0.35,0.44,0.07,-0.17,0.05,
7.075,0.68,0.35,0.44,0.07,-0.17,0.05,
7.077,0.68,0.35,0.44,0.07,-0.17,0.05,
7.079,0.65,0.27,0.44,0.07,-0.17,0.05,
7.08,0.65,0.27,0.44,0.08,-0.17,0.04,
7.083,0.65,0.27,0.44,0.08,-0.17,0.04,
7.084,0.56,0.19,0.45,0.08,-0.17,0.04,
7.084,0.56,0.19,0.45,0.08,-0.17,0.04,
7.086,0.56,0.19,0.45,0.09,-0.18,0.04,
7.089,0.46,0.09,0.46,0.09,-0.18,0.04,
7.089,0.46,0.09,0.46,0.09,-0.18,0.03,
7.091,0.46,0.09,0.46,0.09,-0.19,0.03,
7.093,0.36,0.04,0.42,0.09,-0.19,0.03,
7.094,0.36,0.04,0.42,0.09,-0.20,0.03,
7.096,0.36,0.04,0.42,0.09,-0.20,0.02,
7.099,0.22,-0.02,0.31,0.09,-0.20,0.02,
7.1,0.22,-0.02,0.31,0.09,-0.20,0.02,
7.102,0.22,-0.02,0.31,0.09,-0.21,0.02,
7.105,0.09,-0.04,0.28,0.09,-0.21,0.02,
7.106,0.09,-0.04,0.28,0.09,-0.21,0.02,
7.107,0.09,-0.04,0.28,0.09,-0.23,0.03,
7.11,-0.08,0.07,0.44,0.09,-0.23,0.03,
7.111,-0.08,0.07,0.44,0.09,-0.25,0.04,
7.112,-0.08,0.07,0.44,0.09,-0.25,0.04,
7.114,-0.06,0.01,0.13,0.09,-0.25,0.04,
7.114,-0.06,0.01,0.13,0.09,-0.25,0.04,
7.117,-0.06,0.01,0.13,0.08,-0.25,0.04,
7.119,-0.06,-0.05,-0.05,0.08,-0.25,0.04,
7.119,-0.06,-0.05,-0.05,0.08,-0.24,0.03,
7.124,-0.06,-0.05,-0.05,0.07,-0.23,0.02,
7.125,-0.14,-0.05,-0.13,0.07,-0.23,0.02,
7.125,-0.14,-0.05,-0.13,0.06,-0.23,0.01,
7.126,-0.14,-0.05,-0.13,0.06,-0.21,0.01,
7.13,-0.28,0.01,-0.18,0.06,-0.21,0.01,
7.131,-0.28,0.01,-0.18,0.05,-0.20,0.00,
7.131,-0.28,0.01,-0.18,0.05,-0.19,0.00,
7.136,-0.42,0.07,-0.23,0.05,-0.19,0.00,
7.137,-0.42,0.07,-0.23,0.04,-0.18,0.01,
7.137,-0.42,0.07,-0.23,0.04,-0.17,0.01,
7.14,-0.56,0.17,-0.19,0.04,-0.17,0.01,
7.141,-0.56,0.17,-0.19,0.04,-0.17,0.01,
7.141,-0.56,0.17,-0.19,0.04,-0.16,0.02,
7.146,-0.59,0.14,-0.37,0.04,-0.16,0.02,
7.146,-0.59,0.14,-0.37,0.03,-0.14,0.02,
7.147,-0.59,0.14,-0.37,0.03,-0.12,0.02,
7.155,-0.59,0.14,-0.37,0.02,-0.10,0.01,
7.156,-0.62,0.09,-0.49,0.02,-0.10,0.01,
7.156,-0.62,0.09,-0.49,0.02,-0.07,0.01,
7.157,-0.65,0.08,-0.51,0.02,-0.07,0.01,
7.157,-0.65,0.08,-0.51,0.01,-0.05,0.00,
7.158,-0.65,0.08,-0.51,0.01,-0.03,-0.00,
7.16,-0.75,0.12,-0.45,0.01,-0.03,-0.00,
7.161,-0.75,0.12,-0.45,0.01,-0.02,-0.01,
7.161,-0.75,0.12,-0.45,0.00,-0.00,-0.00,
7.169,-0.80,0.18,-0.44,0.00,-0.00,-0.00,
7.17,-0.80,0.18,-0.44,-0.00,0.01,-0.00,
7.17,-0.80,0.18,-0.44,-0.00,0.02,-0.00,
7.17,-0.81,0.19,-0.47,-0.00,0.02,-0.00,
7.171,-0.81,0.19,-0.47,-0.01,0.03,-0.00,
7.174,-0.81,0.19,-0.47,-0.01,0.05,-0.00,
7.174,-0.79,0.18,-0.43,-0.01,0.05,-0.00,
7.177,-0.79,0.18,-0.43,-0.02,0.05,-0.00,
7.178,-0.79,0.18,-0.43,-0.02,0.07,-0.00,
7.18,-0.75,0.16,-0.37,-0.02,0.07,-0.00,
7.18,-0.75,0.16,-0.37,-0.03,0.07,-0.00,
7.181,-0.75,0.16,-0.37,-0.03,0.08,-0.00,
7.184,-0.72,0.16,-0.33,-0.03,0.08,-0.00,
7.184,-0.72,0.16,-0.33,-0.03,0.08,-0.00,
7.187,-0.72,0.16,-0.33,-0.04,0.08,-0.00,
7.19,-0.68,0.16,-0.27,-0.04,0.08,-0.00,
7.19,-0.68,0.16,-0.27,-0.04,0.09,-0.00,
7.193,-0.68,0.16,-0.27,-0.04,0.09,-0.00,
7.196,-0.63,0.17,-0.23,-0.04,0.09,-0.00,
7.197,-0.63,0.17,-0.23,-0.04,0.09,-0.00,
7.197,-0.63,0.17,-0.23,-0.05,0.10,0.00,
7.2,-0.54,0.20,-0.17,-0.05,0.10,0.00,
7.2,-0.54,0.20,-0.17,-0.05,0.10,0.00,
7.201,-0.54,0.20,-0.17,-0.05,0.10,0.00,
7.206,-0.45,0.24,-0.14,-0.05,0.10,0.00,
7.207,-0.45,0.24,-0.14,-0.04,0.11,0.00,
7.207,-0.45,0.24,-0.14,-0.04,0.11,0.00,
7.21,-0.36,0.27,-0.10,-0.04,0.11,0.00,
7.211,-0.36,0.27,-0.10,-0.04,0.12,0.00,
7.211,-0.36,0.27,-0.10,-0.05,0.12,0.00,
7.215,-0.28,0.27,-0.04,-0.05,0.12,0.00,
7.216,-0.28,0.27,-0.04,-0.05,0.13,-0.00,
7.216,-0.28,0.27,-0.04,-0.05,0.13,-0.00,
7.221,-0.23,0.28,0.03,-0.05,0.13,-0.00,
7.222,-0.23,0.28,0.03,-0.05,0.13,-0.00,
7.222,-0.23,0.28,0.03,-0.05,0.13,0.00,
7.226,-0.20,0.27,0.12,-0.05,0.13,0.00,
7.227,-0.20,0.27,0.12,-0.05,0.13,-0.00,
7.227,-0.20,0.27,0.12,-0.04,0.13,0.00,
7.23,-0.18,0.29,0.19,-0.04,0.13,0.00,
7.231,-0.18,0.29,0.19,-0.04,0.12,0.00,
7.231,-0.18,0.29,0.19,-0.04,0.12,0.00,
7.235,-0.14,0.32,0.23,-0.04,0.12,0.00,
7.237,-0.14,0.32,0.23,-0.03,0.11,0.00,
7.237,-0.14,0.32,0.23,-0.03,0.10,0.00,
7.24,-0.08,0.32,0.24,-0.03,0.10,0.00,
7.241,-0.08,0.32,0.24,-0.03,0.10,0.00,
7.241,-0.08,0.32,0.24,-0.03,0.09,0.00,
7.246,-0.01,0.33,0.24,-0.03,0.09,0.00,
7.246,-0.01,0.33,0.24,-0.03,0.08,0.00,
7.247,-0.01,0.33,0.24,-0.02,0.07,0.01,
7.255,0.07,0.36,0.21,-0.02,0.07,0.01,
7.256,0.07,0.36,0.21,-0.02,0.07,0.01,
7.257,0.07,0.36,0.21,-0.02,0.06,0.00,
7.257,0.13,0.40,0.21,-0.02,0.06,0.00,
7.258,0.13,0.40,0.21,-0.02,0.06,0.00,
7.258,0.13,0.40,0.21,-0.02,0.05,0.00,
7.264,0.18,0.42,0.22,-0.02,0.05,0.00,
7.265,0.18,0.42,0.22,-0.02,0.05,0.00,
7.265,0.18,0.42,0.22,-0.02,0.04,0.01,
7.266,0.20,0.41,0.23,-0.02,0.04,0.01,
7.266,0.20,0.41,0.23,-0.01,0.04,0.00,
7.27,0.20,0.41,0.23,-0.01,0.03,0.00,
7.271,0.22,0.37,0.28,-0.01,0.03,0.00,
7.272,0.22,0.37,0.28,-0.01,0.03,0.00,
7.272,0.22,0.37,0.28,-0.01,0.02,-0.00,
7.275,0.21,0.32,0.31,-0.01,0.02,-0.00,
7.275,0.21,0.32,0.31,-0.00,0.01,0.00,
7.277,0.21,0.32,0.31,-0.00,0.01,0.00,
7.28,0.18,0.27,0.32,-0.00,0.01,0.00,
7.281,0.18,0.27,0.32,0.00,0.00,-0.00,
7.284,0.18,0.27,0.32,0.00,-0.00,-0.00,
7.285,0.14,0.23,0.31,0.00,-0.00,-0.00,
7.285,0.14,0.23,0.31,0.01,-0.01,-0.01,
7.288,0.14,0.23,0.31,0.01,-0.02,-0.00,
7.29,0.09,0.20,0.29,0.01,-0.02,-0.00,
7.291,0.09,0.20,0.29,0.02,-0.02,-0.00,
7.293,0.09,0.20,0.29,0.02,-0.02,-0.00,
7.295,0.04,0.18,0.30,0.02,-0.02,-0.00,
7.295,0.04,0.18,0.30,0.02,-0.03,-0.00,
7.297,0.04,0.18,0.30,0.03,-0.04,-0.00,
7.3,0.00,0.18,0.27,0.03,-0.04,-0.00,
7.301,0.00,0.18,0.27,0.03,-0.04,-0.00,
7.302,0.00,0.18,0.27,0.04,-0.04,-0.00,
7.306,-0.03,0.20,0.27,0.04,-0.04,-0.00,
7.307,-0.03,0.20,0.27,0.04,-0.05,0.00,
7.307,-0.03,0.20,0.27,0.04,-0.05,0.00,
7.311,-0.05,0.23,0.23,0.04,-0.05,0.00,
7.311,-0.05,0.23,0.23,0.05,-0.05,0.00,
7.312,-0.05,0.23,0.23,0.05,-0.06,0.00,
7.315,-0.07,0.28,0.17,0.05,-0.06,0.00,
7.315,-0.07,0.28,0.17,0.05,-0.06,0.00,
7.32,-0.07,0.28,0.17,0.05,-0.06,0.00,
7.321,-0.07,0.31,0.10,0.05,-0.06,0.00,
7.321,-0.07,0.31,0.10,0.05,-0.06,0.00,
7.323,-0.07,0.31,0.10,0.04,-0.06,0.00,
7.324,-0.08,0.30,0.08,0.04,-0.06,0.00,
7.325,-0.08,0.30,0.08,0.04,-0.06,0.01,
7.327,-0.08,0.30,0.08,0.04,-0.05,0.01,
7.33,-0.11,0.28,0.04,0.04,-0.05,0.01,
7.33,-0.11,0.28,0.04,0.04,-0.05,0.01,
7.335,-0.11,0.28,0.04,0.04,-0.05,0.01,
7.336,-0.13,0.26,0.02,0.04,-0.05,0.01,
7.336,-0.13,0.26,0.02,0.04,-0.05,0.01,
7.337,-0.13,0.26,0.02,0.04,-0.05,0.01,
7.341,-0.18,0.23,0.01,0.04,-0.05,0.01,
7.341,-0.18,0.23,0.01,0.04,-0.04,0.01,
7.346,-0.18,0.23,0.01,0.04,-0.04,0.01,
7.347,-0.22,0.20,-0.04,0.04,-0.04,0.01,
7.347,-0.22,0.20,-0.04,0.04,-0.05,0.01,
7.348,-0.22,0.20,-0.04,0.03,-0.05,0.01,
7.365,-0.28,0.17,-0.10,0.03,-0.05,0.01,
7.365,-0.28,0.17,-0.10,0.03,-0.05,0.02,
7.366,-0.28,0.17,-0.10,0.03,-0.05,0.02,
7.366,-0.30,0.16,-0.13,0.03,-0.05,0.02,
7.366,-0.30,0.16,-0.13,0.03,-0.06,0.02,
7.367,-0.30,0.16,-0.13,0.02,-0.06,0.02,
7.367,-0.30,0.15,-0.19,0.02,-0.06,0.02,
7.368,-0.30,0.15,-0.19,0.02,-0.06,0.02,
7.368,-0.30,0.15,-0.19,0.02,-0.06,0.02,
7.369,-0.28,0.17,-0.23,0.02,-0.06,0.02,
7.369,-0.28,0.17,-0.23,0.02,-0.06,0.02,
7.369,-0.28,0.17,-0.23,0.02,-0.05,0.02,
7.371,-0.25,0.15,-0.27,0.02,-0.05,0.02,
7.371,-0.25,0.15,-0.27,0.01,-0.05,0.02,
7.372,-0.25,0.15,-0.27,0.01,-0.05,0.02,
7.375,-0.21,0.12,-0.29,0.01,-0.05,0.02,
7.375,-0.21,0.12,-0.29,0.01,-0.05,0.02,
7.378,-0.21,0.12,-0.29,0.01,-0.04,0.02,
7.381,-0.17,0.10,-0.28,0.01,-0.04,0.02,
7.381,-0.17,0.10,-0.28,0.00,-0.03,0.01,
7.385,-0.17,0.10,-0.28,0.00,-0.03,0.01,
7.386,-0.15,0.08,-0.25,0.00,-0.03,0.01,
7.386,-0.15,0.08,-0.25,-0.00,-0.02,0.01,
7.387,-0.15,0.08,-0.25,-0.00,-0.02,0.01,
7.391,-0.13,0.04,-0.19,-0.00,-0.02,0.01,
7.391,-0.13,0.04,-0.19,-0.00,-0.02,0.01,
7.393,-0.13,0.04,-0.19,-0.01,-0.01,0.00,
7.395,-0.12,0.01,-0.16,-0.01,-0.01,0.00,
7.395,-0.12,0.01,-0.16,-0.01,-0.01,0.00,
7.397,-0.12,0.01,-0.16,-0.01,-0.00,0.00,
7.401,-0.15,-0.01,-0.13,-0.01,-0.00,0.00,
7.402,-0.15,-0.01,-0.13,-0.01,0.00,0.00,
7.403,-0.15,-0.01,-0.13,-0.01,0.00,-0.00,
7.405,-0.18,-0.01,-0.12,-0.01,0.00,-0.00,
7.405,-0.18,-0.01,-0.12,-0.01,0.00,-0.00,
7.407,-0.18,-0.01,-0.12,-0.01,0.00,-0.00,
7.409,-0.19,0.03,-0.08,-0.01,0.00,-0.00,
7.41,-0.19,0.03,-0.08,-0.01,0.00,-0.00,
7.412,-0.19,0.03,-0.08,-0.01,0.00,-0.00,
7.418,-0.20,0.07,-0.06,-0.01,0.00,-0.00,
7.419,-0.20,0.07,-0.06,-0.01,0.00,-0.01,
7.419,-0.20,0.07,-0.06,-0.01,0.00,-0.00,
7.42,-0.17,0.12,-0.06,-0.01,0.00,-0.00,
7.42,-0.17,0.12,-0.06,-0.01,0.00,-0.00,
7.422,-0.17,0.12,-0.06,-0.01,0.01,-0.00,
7.426,-0.15,0.17,-0.04,-0.01,0.01,-0.00,
7.427,-0.15,0.17,-0.04,-0.01,0.00,-0.00,
7.427,-0.15,0.17,-0.04,-0.02,0.01,-0.00,
7.431,-0.14,0.20,-0.04,-0.02,0.01,-0.00,
7.431,-0.14,0.20,-0.04,-0.02,0.00,-0.00,
7.436,-0.14,0.20,-0.04,-0.02,0.01,-0.00,
7.437,-0.12,0.24,-0.03,-0.02,0.01,-0.00,
7.437,-0.12,0.24,-0.03,-0.02,0.01,-0.00,
7.438,-0.12,0.24,-0.03,-0.02,0.01,-0.00,
7.441,-0.12,0.27,-0.03,-0.02,0.01,-0.00,
7.441,-0.12,0.27,-0.03,-0.02,0.01,-0.00,
7.442,-0.12,0.27,-0.03,-0.02,0.01,-0.00,
7.445,-0.11,0.27,-0.01,-0.02,0.01,-0.00,
7.446,-0.11,0.27,-0.01,-0.02,0.01,-0.00,
7.447,-0.11,0.27,-0.01,-0.02,0.01,-0.00,
7.455,-0.11,0.27,0.00,-0.02,0.01,-0.00,
7.456,-0.11,0.27,0.00,-0.02,0.02,-0.00,
7.457,-0.11,0.27,0.00,-0.02,0.02,-0.00,
7.457,-0.11,0.25,0.00,-0.02,0.02,-0.00,
7.458,-0.11,0.25,0.00,-0.02,0.02,-0.00,
7.458,-0.11,0.25,0.00,-0.02,0.02,-0.00,
7.464,-0.10,0.25,0.01,-0.02,0.02,-0.00,
7.464,-0.10,0.25,0.01,-0.03,0.02,-0.00,
7.465,-0.10,0.25,0.01,-0.03,0.02,-0.00,
7.465,-0.10,0.22,0.02,-0.03,0.02,-0.00,
7.465,-0.10,0.22,0.02,-0.03,0.02,-0.00,
7.47,-0.10,0.22,0.02,-0.03,0.02,-0.00,
7.471,-0.10,0.20,0.02,-0.03,0.02,-0.00,
7.471,-0.10,0.20,0.02,-0.03,0.01,-0.00,
7.473,-0.10,0.20,0.02,-0.03,0.01,-0.00,
7.475,-0.10,0.17,0.00,-0.03,0.01,-0.00,
7.476,-0.10,0.17,0.00,-0.03,0.00,-0.00,
7.477,-0.10,0.17,0.00,-0.04,0.00,-0.00,
7.48,-0.08,0.13,-0.02,-0.04,0.00,-0.00,
7.48,-0.08,0.13,-0.02,-0.04,-0.01,-0.00,
7.483,-0.08,0.13,-0.02,-0.04,-0.01,-0.00,
7.486,-0.08,0.13,-0.02,-0.04,-0.02,-0.00,
7.486,-0.06,0.10,-0.02,-0.04,-0.02,-0.00,
7.487,-0.06,0.10,-0.02,-0.05,-0.02,-0.00,
7.49,-0.06,0.08,0.02,-0.05,-0.02,-0.00,
7.491,-0.06,0.08,0.02,-0.05,-0.02,-0.00,
7.493,-0.06,0.08,0.02,-0.05,-0.03,-0.00,
7.495,-0.04,0.05,0.12,-0.05,-0.03,-0.00,
7.496,-0.04,0.05,0.12,-0.05,-0.03,-0.01,
7.497,-0.04,0.05,0.12,-0.05,-0.04,-0.01,
7.5,-0.04,0.03,0.18,-0.05,-0.04,-0.01,
7.501,-0.04,0.03,0.18,-0.05,-0.04,-0.01,
7.503,-0.04,0.03,0.18,-0.05,-0.05,-0.01,
7.505,-0.01,0.01,0.20,-0.05,-0.05,-0.01,
7.505,-0.01,0.01,0.20,-0.05,-0.05,-0.01,
7.508,-0.01,0.01,0.20,-0.05,-0.05,-0.01,
7.513,-0.01,0.01,0.20,-0.04,-0.05,-0.01,
7.513,0.02,0.02,0.19,-0.04,-0.05,-0.01,
7.513,0.02,0.02,0.19,-0.04,-0.05,-0.01,
7.515,0.02,0.02,0.19,-0.04,-0.04,-0.02,
7.516,0.05,0.04,0.13,-0.04,-0.04,-0.02,
7.517,0.05,0.04,0.13,-0.04,-0.04,-0.02,
7.52,0.05,0.04,0.13,-0.04,-0.04,-0.02,
7.521,0.07,0.06,0.08,-0.04,-0.04,-0.02,
7.524,0.07,0.06,0.08,-0.03,-0.03,-0.02,
7.525,0.05,0.10,0.02,-0.03,-0.03,-0.02,
7.526,0.05,0.10,0.02,-0.03,-0.03,-0.02,
7.527,0.05,0.10,0.02,-0.03,-0.02,-0.02,
7.53,0.02,0.13,-0.04,-0.03,-0.02,-0.02,
7.531,0.02,0.13,-0.04,-0.03,-0.01,-0.02,
7.534,0.02,0.13,-0.04,-0.03,-0.00,-0.02,
7.535,0.00,0.13,-0.04,-0.03,-0.00,-0.02,
7.536,0.00,0.13,-0.04,-0.02,0.00,-0.02,
7.538,0.00,0.13,-0.04,-0.02,0.01,-0.02,
7.54,-0.02,0.16,-0.01,-0.02,0.01,-0.02,
7.54,-0.02,0.16,-0.01,-0.02,0.01,-0.02,
7.542,-0.02,0.16,-0.01,-0.02,0.02,-0.02,
7.546,-0.02,0.16,-0.01,-0.02,0.02,-0.02,
7.547,-0.06,0.18,0.02,-0.02,0.02,-0.02,
7.548,-0.06,0.18,0.02,-0.01,0.02,-0.02,
7.554,-0.13,0.20,0.05,-0.01,0.02,-0.02,
7.555,-0.13,0.20,0.05,-0.01,0.02,-0.02,
7.556,-0.13,0.20,0.05,-0.01,0.01,-0.02,
7.556,-0.17,0.22,0.06,-0.01,0.01,-0.02,
7.557,-0.17,0.22,0.06,-0.01,0.01,-0.02,
7.557,-0.17,0.22,0.06,-0.01,0.01,-0.02,
7.563,-0.19,0.24,0.05,-0.01,0.01,-0.02,
7.564,-0.19,0.24,0.05,-0.01,0.00,-0.02,
7.564,-0.19,0.24,0.05,-0.01,-0.00,-0.01,
7.569,-0.20,0.25,0.05,-0.01,-0.00,-0.01,
7.569,-0.20,0.25,0.05,-0.01,-0.01,-0.01,
7.57,-0.20,0.25,0.05,-0.01,-0.01,-0.01,
7.57,-0.20,0.25,0.05,-0.01,-0.02,-0.01,
7.57,-0.20,0.25,0.02,-0.01,-0.02,-0.01,
7.574,-0.20,0.25,0.02,-0.01,-0.02,-0.00,
7.576,-0.16,0.24,-0.00,-0.01,-0.02,-0.00,
7.577,-0.16,0.24,-0.00,-0.01,-0.03,-0.00,
7.578,-0.16,0.24,-0.00,-0.00,-0.02,0.00,
7.58,-0.16,0.24,-0.00,-0.00,-0.03,0.00,
7.581,-0.14,0.25,-0.01,-0.00,-0.03,0.00,
7.584,-0.14,0.25,-0.01,-0.00,-0.03,0.00,
7.586,-0.10,0.20,-0.02,-0.00,-0.03,0.00,
7.588,-0.10,0.20,-0.02,-0.00,-0.03,0.00,
7.588,-0.10,0.20,-0.02,-0.00,-0.03,0.00,
7.59,-0.05,0.19,-0.02,-0.00,-0.03,0.00,
7.59,-0.05,0.19,-0.02,-0.00,-0.04,0.00,
7.594,-0.05,0.19,-0.02,-0.00,-0.04,0.01,
7.597,-0.01,0.17,-0.02,-0.00,-0.04,0.01,
7.597,-0.01,0.17,-0.02,-0.00,-0.04,0.01,
7.598,-0.01,0.17,-0.02,-0.00,-0.04,0.00,
7.601,0.02,0.13,-0.02,-0.00,-0.04,0.00,
7.602,0.02,0.13,-0.02,0.00,-0.04,0.01,
7.602,0.02,0.13,-0.02,0.00,-0.04,0.01,
7.606,0.03,0.12,-0.01,0.00,-0.04,0.01,
7.607,0.03,0.12,-0.01,0.00,-0.05,0.01,
7.607,0.03,0.12,-0.01,0.01,-0.05,0.01,
7.611,0.03,0.10,0.02,0.01,-0.05,0.01,
7.611,0.03,0.10,0.02,0.01,-0.05,0.00,
7.613,0.03,0.10,0.02,0.01,-0.05,0.00,
7.616,0.02,0.11,0.06,0.01,-0.05,0.00,
7.617,0.02,0.11,0.06,0.01,-0.05,0.00,
7.618,0.02,0.11,0.06,0.01,-0.05,0.00,
7.623,0.03,0.10,0.08,0.01,-0.05,0.00,
7.623,0.03,0.10,0.08,0.02,-0.06,0.00,
7.624,0.03,0.10,0.08,0.02,-0.06,0.00,
7.628,0.07,0.11,0.10,0.02,-0.06,0.00,
7.628,0.07,0.11,0.10,0.02,-0.06,0.00,
7.629,0.07,0.11,0.10,0.02,-0.06,0.00,
7.631,0.07,0.10,0.13,0.02,-0.06,0.00,
7.632,0.07,0.10,0.13,0.01,-0.06,0.00,
7.632,0.07,0.10,0.13,0.01,-0.06,0.00,
7.637,0.07,0.12,0.11,0.01,-0.06,0.00,
7.637,0.07,0.12,0.11,0.01,-0.07,0.00,
7.638,0.07,0.12,0.11,0.01,-0.07,0.00,
7.641,0.07,0.12,0.08,0.01,-0.07,0.00,
7.642,0.07,0.12,0.08,0.01,-0.07,0.00,
7.642,0.07,0.12,0.08,0.01,-0.07,0.00,
7.647,0.07,0.12,0.08,0.01,-0.07,0.00,
7.647,0.05,0.12,0.05,0.01,-0.07,0.00,
7.648,0.05,0.12,0.05,0.01,-0.07,0.00,
7.655,0.07,0.11,0.03,0.01,-0.07,0.00,
7.656,0.07,0.11,0.03,0.01,-0.07,0.00,
7.657,0.07,0.11,0.03,0.01,-0.07,0.01,
7.657,0.06,0.12,0.02,0.01,-0.07,0.01,
7.658,0.06,0.12,0.02,0.01,-0.07,0.00,
7.658,0.06,0.12,0.02,0.01,-0.07,0.00,
7.663,0.07,0.13,-0.00,0.01,-0.07,0.00,
7.663,0.07,0.13,-0.00,0.02,-0.06,0.00,
7.664,0.07,0.13,-0.00,0.02,-0.06,0.00,
7.674,0.09,0.12,-0.03,0.02,-0.06,0.00,
7.675,0.09,0.12,-0.03,0.02,-0.06,0.00,
7.676,0.09,0.12,-0.03,0.02,-0.06,0.00,
7.676,0.06,0.12,-0.05,0.02,-0.06,0.00,
7.677,0.06,0.12,-0.05,0.02,-0.06,0.00,
7.677,0.06,0.12,-0.05,0.02,-0.06,0.00,
7.678,0.06,0.11,-0.03,0.02,-0.06,0.00,
7.683,0.06,0.11,-0.03,0.02,-0.06,0.00,
7.683,0.06,0.11,-0.03,0.02,-0.06,0.00,
7.684,0.04,0.12,-0.02,0.02,-0.06,0.00,
7.684,0.04,0.12,-0.02,0.02,-0.06,-0.00,
7.685,0.04,0.12,-0.02,0.02,-0.07,-0.00,
7.687,0.02,0.12,-0.03,0.02,-0.07,-0.00,
7.687,0.02,0.12,-0.03,0.02,-0.07,-0.00,
7.688,0.02,0.12,-0.03,0.02,-0.07,-0.00,
7.691,0.01,0.12,-0.04,0.02,-0.07,-0.00,
7.691,0.01,0.12,-0.04,0.02,-0.07,-0.00,
7.694,0.01,0.12,-0.04,0.02,-0.07,-0.00,
7.696,-0.00,0.11,-0.04,0.02,-0.07,-0.00,
7.697,-0.00,0.11,-0.04,0.02,-0.07,-0.00,
7.698,-0.00,0.11,-0.04,0.02,-0.07,-0.00,
7.701,-0.02,0.10,-0.03,0.02,-0.07,-0.00,
7.702,-0.02,0.10,-0.03,0.02,-0.08,-0.00,
7.704,-0.02,0.10,-0.03,0.02,-0.08,0.00,
7.708,-0.05,0.09,-0.02,0.02,-0.08,0.00,
7.709,-0.05,0.09,-0.02,0.02,-0.08,-0.00,
7.709,-0.05,0.09,-0.02,0.01,-0.08,-0.00,
7.711,-0.08,0.06,-0.02,0.01,-0.08,-0.00,
7.712,-0.08,0.06,-0.02,0.01,-0.08,-0.00,
7.713,-0.08,0.06,-0.02,0.01,-0.08,-0.00,
7.716,-0.10,0.06,-0.01,0.01,-0.08,-0.00,
7.716,-0.10,0.06,-0.01,0.01,-0.08,0.00,
7.719,-0.10,0.06,-0.01,0.01,-0.08,0.00,
7.721,-0.11,0.04,0.01,0.01,-0.08,0.00,
7.721,-0.11,0.04,0.01,0.01,-0.08,0.00,
7.723,-0.11,0.04,0.01,0.01,-0.08,0.00,
7.727,-0.13,0.05,-0.01,0.01,-0.08,0.00,
7.727,-0.13,0.05,-0.01,0.01,-0.08,0.00,
7.728,-0.13,0.05,-0.01,0.01,-0.08,0.00,
7.73,-0.13,0.05,-0.01,0.01,-0.08,0.00,
7.73,-0.13,0.07,-0.01,0.01,-0.08,0.00,
7.733,-0.13,0.07,-0.01,0.01,-0.08,0.00,
7.737,-0.16,0.08,-0.02,0.01,-0.08,0.00,
7.737,-0.16,0.08,-0.02,0.01,-0.08,0.00,
7.738,-0.16,0.08,-0.02,0.01,-0.08,0.00,
7.742,-0.16,0.09,-0.01,0.01,-0.08,0.00,
7.742,-0.16,0.09,-0.01,0.00,-0.08,0.00,
7.743,-0.16,0.09,-0.01,0.01,-0.07,0.00,
7.746,-0.14,0.09,-0.02,0.01,-0.07,0.00,
7.746,-0.14,0.09,-0.02,0.00,-0.07,0.00,
7.748,-0.14,0.09,-0.02,0.00,-0.07,0.00,
7.751,-0.14,0.11,-0.04,0.00,-0.07,0.00,
7.752,-0.14,0.11,-0.04,0.00,-0.07,0.00,
7.753,-0.14,0.11,-0.04,0.00,-0.07,0.00,
7.756,-0.11,0.11,-0.07,0.00,-0.07,0.00,
7.757,-0.11,0.11,-0.07,0.00,-0.07,0.00,
7.757,-0.11,0.11,-0.07,0.00,-0.07,0.00,
7.76,-0.10,0.10,-0.09,0.00,-0.07,0.00,
7.761,-0.10,0.10,-0.09,0.00,-0.06,-0.00,
7.764,-0.10,0.10,-0.09,-0.00,-0.06,-0.00,
7.766,-0.09,0.09,-0.08,-0.00,-0.06,-0.00,
7.767,-0.09,0.09,-0.08,0.00,-0.06,-0.00,
7.768,-0.09,0.09,-0.08,0.00,-0.05,-0.00,
7.771,-0.08,0.07,-0.07,0.00,-0.05,-0.00,
7.772,-0.08,0.07,-0.07,0.00,-0.05,0.00,
7.774,-0.08,0.07,-0.07,0.00,-0.05,0.00,
7.777,-0.07,0.08,-0.05,0.00,-0.05,0.00,
7.778,-0.07,0.08,-0.05,0.00,-0.04,-0.00,
7.779,-0.07,0.08,-0.05,0.00,-0.04,-0.00,
7.78,-0.06,0.06,-0.03,0.00,-0.04,-0.00,
7.781,-0.06,0.06,-0.03,0.00,-0.04,0.00,
7.786,-0.06,0.06,-0.03,0.00,-0.03,-0.00,
