time,ax,ay,az,wx,wy,wz,
6.129,-1.39,0.81,0.49,-0.35,-0.61,-0.05,
6.129,-1.39,0.81,0.49,-0.34,-0.61,-0.02,
6.13,-1.39,0.81,0.49,-0.33,-0.60,-0.00,
6.134,-1.22,0.90,0.69,-0.33,-0.60,-0.00,
6.135,-1.22,0.90,0.69,-0.32,-0.60,0.02,
6.135,-1.22,0.90,0.69,-0.31,-0.59,0.03,
6.143,-0.85,1.06,0.74,-0.31,-0.59,0.03,
6.144,-0.85,1.06,0.74,-0.30,-0.60,0.03,
6.145,-0.85,1.06,0.74,-0.29,-0.61,0.03,
6.145,-0.76,1.24,0.76,-0.29,-0.61,0.03,
6.146,-0.76,1.24,0.76,-0.27,-0.60,0.03,
6.146,-0.76,1.24,0.76,-0.26,-0.55,0.05,
6.152,-1.15,1.12,0.29,-0.26,-0.55,0.05,
6.152,-1.15,1.12,0.29,-0.25,-0.50,0.07,
6.153,-1.15,1.12,0.29,-0.23,-0.46,0.09,
6.154,-0.86,1.14,0.29,-0.23,-0.46,0.09,
6.154,-0.86,1.14,0.29,-0.22,-0.42,0.10,
6.156,-0.86,1.14,0.29,-0.20,-0.39,0.11,
6.157,-0.59,1.15,0.28,-0.20,-0.39,0.11,
6.158,-0.59,1.15,0.28,-0.19,-0.36,0.12,
6.16,-0.59,1.15,0.28,-0.17,-0.32,0.12,
6.164,-0.29,1.14,0.36,-0.17,-0.32,0.12,
6.164,-0.29,1.14,0.36,-0.16,-0.29,0.13,
6.165,-0.29,1.14,0.36,-0.14,-0.28,0.11,
6.168,0.11,1.18,0.41,-0.14,-0.28,0.11,
6.169,0.11,1.18,0.41,-0.12,-0.26,0.10,
6.172,0.11,1.18,0.41,-0.10,-0.22,0.10,
6.175,-0.42,1.03,0.24,-0.10,-0.22,0.10,
6.184,-0.42,1.03,0.24,-0.08,-0.18,0.11,
6.184,-0.42,1.03,0.24,-0.06,-0.15,0.12,
6.185,-0.29,0.86,0.24,-0.06,-0.15,0.12,
6.185,-0.29,0.86,0.24,-0.04,-0.13,0.12,
6.186,-0.29,0.86,0.24,-0.02,-0.10,0.11,
6.186,0.05,0.71,0.23,-0.02,-0.10,0.11,
6.186,0.05,0.71,0.23,-0.00,-0.09,0.10,
6.187,0.05,0.71,0.23,0.01,-0.09,0.08,
6.188,0.07,0.67,0.14,0.01,-0.09,0.08,
6.189,0.07,0.67,0.14,0.03,-0.06,0.07,
6.19,0.07,0.67,0.14,0.05,-0.04,0.06,
6.193,-0.15,0.59,0.19,0.05,-0.04,0.06,
6.193,-0.15,0.59,0.19,0.08,-0.02,0.06,
6.195,-0.15,0.59,0.19,0.10,-0.01,0.04,
6.199,-0.15,0.59,0.19,0.11,0.00,0.03,
6.199,-0.07,0.53,0.13,0.11,0.00,0.03,
6.202,-0.07,0.53,0.13,0.13,0.01,0.02,
6.203,0.06,0.48,-0.08,0.13,0.01,0.02,
6.203,0.06,0.48,-0.08,0.14,0.01,0.01,
6.205,0.06,0.48,-0.08,0.14,0.00,-0.01,
6.209,0.13,0.44,-0.41,0.14,0.00,-0.01,
6.21,0.13,0.44,-0.41,0.14,0.01,-0.02,
6.21,0.13,0.44,-0.41,0.15,0.02,-0.03,
6.214,0.02,0.37,-0.60,0.15,0.02,-0.03,
6.215,0.02,0.37,-0.60,0.15,0.03,-0.04,
6.215,0.02,0.37,-0.60,0.15,0.04,-0.05,
6.221,0.13,0.31,-0.79,0.15,0.04,-0.05,
6.222,0.13,0.31,-0.79,0.15,0.04,-0.06,
6.222,0.13,0.31,-0.79,0.14,0.04,-0.07,
6.223,0.24,0.27,-0.91,0.14,0.04,-0.07,
6.224,0.24,0.27,-0.91,0.14,0.05,-0.08,
6.226,0.24,0.27,-0.91,0.14,0.06,-0.10,
6.229,0.32,0.22,-0.83,0.14,0.06,-0.10,
6.23,0.32,0.22,-0.83,0.14,0.06,-0.11,
6.23,0.32,0.22,-0.83,0.14,0.08,-0.13,
6.233,0.32,0.33,-0.88,0.14,0.08,-0.13,
6.234,0.32,0.33,-0.88,0.14,0.08,-0.14,
6.241,0.32,0.33,-0.88,0.14,0.09,-0.15,
6.242,0.36,0.47,-0.81,0.14,0.09,-0.15,
6.243,0.36,0.47,-0.81,0.14,0.08,-0.16,
6.243,0.36,0.47,-0.81,0.14,0.10,-0.16,
6.244,0.36,0.48,-1.03,0.14,0.10,-0.16,
6.244,0.36,0.48,-1.03,0.13,0.11,-0.17,
6.245,0.36,0.48,-1.03,0.13,0.11,-0.18,
6.249,0.36,0.54,-0.88,0.13,0.11,-0.18,
6.25,0.36,0.54,-0.88,0.12,0.11,-0.19,
6.26,0.36,0.54,-0.88,0.12,0.10,-0.20,
6.26,0.77,0.65,-0.56,0.12,0.10,-0.20,
6.261,0.77,0.65,-0.56,0.12,0.06,-0.23,
6.261,0.77,0.65,-0.56,0.13,0.02,-0.26,
6.262,0.27,0.50,-0.96,0.13,0.02,-0.26,
6.262,0.27,0.50,-0.96,0.13,0.06,-0.27,
6.262,0.27,0.50,-0.96,0.13,0.09,-0.27,
6.264,0.09,0.44,-0.92,0.13,0.09,-0.27,
6.264,0.09,0.44,-0.92,0.14,0.10,-0.27,
6.265,0.09,0.44,-0.92,0.15,0.10,-0.28,
6.271,0.17,0.49,-0.72,0.15,0.10,-0.28,
6.272,0.17,0.49,-0.72,0.16,0.09,-0.28,
6.273,0.17,0.49,-0.72,0.17,0.10,-0.30,
6.273,0.16,0.57,-0.84,0.17,0.10,-0.30,
6.273,0.16,0.57,-0.84,0.18,0.10,-0.31,
6.275,0.16,0.57,-0.84,0.19,0.11,-0.31,
6.28,0.10,0.65,-0.88,0.19,0.11,-0.31,
6.281,0.10,0.65,-0.88,0.19,0.12,-0.32,
6.281,0.10,0.65,-0.88,0.21,0.11,-0.32,
6.284,-0.01,0.76,-0.75,0.21,0.11,-0.32,
6.284,-0.01,0.76,-0.75,0.22,0.12,-0.33,
6.285,-0.01,0.76,-0.75,0.23,0.15,-0.34,
6.289,-0.01,0.76,-0.75,0.24,0.17,-0.34,
6.29,-0.07,0.81,-1.10,0.24,0.17,-0.34,
6.291,-0.07,0.81,-1.10,0.25,0.19,-0.35,
6.296,0.28,1.19,-0.77,0.25,0.19,-0.35,
6.297,0.28,1.19,-0.77,0.26,0.17,-0.37,
6.297,0.28,1.19,-0.77,0.26,0.19,-0.37,
6.298,-0.56,1.19,-1.40,0.26,0.19,-0.37,
6.298,-0.56,1.19,-1.40,0.27,0.23,-0.36,
6.303,-0.56,1.19,-1.40,0.27,0.27,-0.34,
6.305,-0.64,1.10,-1.42,0.27,0.27,-0.34,
6.305,-0.64,1.10,-1.42,0.27,0.29,-0.33,
6.306,-0.64,1.10,-1.42,0.27,0.30,-0.32,
6.311,-0.57,1.07,-1.27,0.27,0.30,-0.32,
6.311,-0.57,1.07,-1.27,0.26,0.31,-0.32,
6.312,-0.57,1.07,-1.27,0.26,0.31,-0.31,
6.315,-0.68,1.15,-1.17,0.26,0.31,-0.31,
6.315,-0.68,1.15,-1.17,0.27,0.32,-0.31,
6.316,-0.68,1.15,-1.17,0.27,0.32,-0.31,
6.32,-0.81,1.21,-1.08,0.27,0.32,-0.31,
6.321,-0.81,1.21,-1.08,0.28,0.32,-0.30,
6.322,-0.81,1.21,-1.08,0.28,0.32,-0.30,
6.325,-0.96,1.18,-1.29,0.28,0.32,-0.30,
6.326,-0.96,1.18,-1.29,0.28,0.31,-0.29,
6.327,-0.96,1.18,-1.29,0.28,0.30,-0.28,
6.329,-1.13,1.15,-1.57,0.28,0.30,-0.28,
6.33,-1.13,1.15,-1.57,0.27,0.29,-0.27,
6.33,-1.13,1.15,-1.57,0.26,0.27,-0.25,
6.34,-1.07,1.04,-1.67,0.26,0.27,-0.25,
6.342,-1.07,1.04,-1.67,0.25,0.24,-0.25,
6.342,-1.07,1.04,-1.67,0.23,0.19,-0.25,
6.343,-0.92,0.99,-1.54,0.23,0.19,-0.25,
6.343,-0.92,0.99,-1.54,0.22,0.15,-0.24,
6.358,-0.92,0.99,-1.54,0.21,0.16,-0.21,
6.358,-1.68,0.81,-1.93,0.21,0.16,-0.21,
6.359,-1.68,0.81,-1.93,0.20,0.16,-0.18,
6.359,-1.68,0.81,-1.93,0.18,0.14,-0.15,
6.36,-1.45,0.65,-1.71,0.18,0.14,-0.15,
6.36,-1.45,0.65,-1.71,0.17,0.12,-0.13,
6.36,-1.45,0.65,-1.71,0.15,0.09,-0.11,
6.361,-1.27,0.71,-1.78,0.15,0.09,-0.11,
6.361,-1.27,0.71,-1.78,0.13,0.07,-0.10,
6.361,-1.27,0.71,-1.78,0.12,0.05,-0.08,
6.362,-1.17,0.73,-1.95,0.12,0.05,-0.08,
6.362,-1.17,0.73,-1.95,0.10,0.02,-0.06,
6.363,-1.17,0.73,-1.95,0.08,0.00,-0.04,
6.363,-1.08,0.61,-2.09,0.08,0.00,-0.04,
6.364,-1.08,0.61,-2.09,0.06,-0.01,-0.03,
6.368,-1.08,0.61,-2.09,0.05,-0.03,-0.01,
6.369,-1.00,0.57,-2.06,0.05,-0.03,-0.01,
6.369,-1.00,0.57,-2.06,0.03,-0.05,0.00,
6.37,-1.00,0.57,-2.06,0.01,-0.06,0.02,
6.374,-0.87,0.48,-2.05,0.01,-0.06,0.02,
6.375,-0.87,0.48,-2.05,-0.00,-0.08,0.03,
6.375,-0.87,0.48,-2.05,-0.01,-0.10,0.03,
6.379,-0.48,0.36,-1.96,-0.01,-0.10,0.03,
6.38,-0.48,0.36,-1.96,-0.03,-0.13,0.03,
6.38,-0.48,0.36,-1.96,-0.04,-0.15,0.03,
6.385,-0.62,0.41,-1.96,-0.04,-0.15,0.03,
6.386,-0.62,0.41,-1.96,-0.05,-0.17,0.04,
6.387,-0.62,0.41,-1.96,-0.05,-0.18,0.05,
6.39,-0.49,0.37,-2.00,-0.05,-0.18,0.05,
6.39,-0.49,0.37,-2.00,-0.06,-0.20,0.06,
6.39,-0.49,0.37,-2.00,-0.07,-0.22,0.06,
6.395,-0.25,0.43,-2.08,-0.07,-0.22,0.06,
6.396,-0.25,0.43,-2.08,-0.08,-0.24,0.06,
6.396,-0.25,0.43,-2.08,-0.09,-0.26,0.05,
6.399,-0.09,0.44,-2.13,-0.09,-0.26,0.05,
6.399,-0.09,0.44,-2.13,-0.10,-0.26,0.05,
6.403,-0.09,0.44,-2.13,-0.10,-0.27,0.05,
6.405,0.05,0.50,-2.14,-0.10,-0.27,0.05,
6.405,0.05,0.50,-2.14,-0.11,-0.28,0.04,
6.408,0.05,0.50,-2.14,-0.12,-0.29,0.04,
6.411,0.20,0.45,-2.09,-0.12,-0.29,0.04,
6.411,0.20,0.45,-2.09,-0.12,-0.30,0.03,
6.412,0.20,0.45,-2.09,-0.13,-0.30,0.02,
6.414,0.31,0.34,-2.00,-0.13,-0.30,0.02,
6.415,0.31,0.34,-2.00,-0.13,-0.31,0.01,
6.415,0.31,0.34,-2.00,-0.14,-0.32,-0.01,
6.419,0.48,0.30,-1.81,-0.14,-0.32,-0.01,
6.426,0.42,0.31,-1.82,-0.14,-0.32,-0.01,
6.43,0.31,0.30,-1.79,-0.14,-0.32,-0.01,
6.431,0.31,0.30,-1.79,-0.14,-0.33,-0.03,
6.432,0.31,0.30,-1.79,-0.14,-0.34,-0.05,
6.432,0.31,0.30,-1.79,-0.14,-0.34,-0.06,
6.433,0.31,0.30,-1.79,-0.14,-0.34,-0.07,
6.433,0.31,0.30,-1.79,-0.14,-0.35,-0.09,
6.434,0.31,0.30,-1.79,-0.13,-0.35,-0.10,
6.442,0.24,0.32,-1.79,-0.13,-0.35,-0.10,
6.443,0.24,0.32,-1.79,-0.13,-0.35,-0.12,
6.443,0.24,0.32,-1.79,-0.13,-0.35,-0.13,
6.448,0.13,0.38,-1.81,-0.13,-0.35,-0.13,
6.449,0.13,0.38,-1.81,-0.13,-0.35,-0.14,
6.449,0.13,0.38,-1.81,-0.12,-0.35,-0.15,
6.45,-0.01,0.49,-1.64,-0.12,-0.35,-0.15,
6.45,-0.01,0.49,-1.64,-0.12,-0.35,-0.16,
6.451,-0.01,0.49,-1.64,-0.11,-0.35,-0.17,
6.451,-0.19,0.58,-1.49,-0.11,-0.35,-0.17,
6.452,-0.19,0.58,-1.49,-0.11,-0.35,-0.17,
6.452,-0.19,0.58,-1.49,-0.10,-0.36,-0.18,
6.46,-0.35,0.66,-1.32,-0.10,-0.36,-0.18,
6.46,-0.35,0.66,-1.32,-0.09,-0.36,-0.17,
6.461,-0.35,0.66,-1.32,-0.08,-0.37,-0.18,
6.461,-0.54,0.63,-1.13,-0.08,-0.37,-0.18,
6.461,-0.54,0.63,-1.13,-0.07,-0.38,-0.18,
6.461,-0.54,0.63,-1.13,-0.05,-0.39,-0.19,
6.465,-0.17,1.00,-1.06,-0.05,-0.39,-0.19,
6.466,-0.17,1.00,-1.06,-0.04,-0.40,-0.20,
6.466,-0.17,1.00,-1.06,-0.03,-0.39,-0.20,
6.471,-0.17,1.00,-1.06,-0.02,-0.38,-0.19,
6.472,-0.17,1.00,-1.06,0.00,-0.37,-0.17,
6.472,-0.98,1.13,-1.21,0.00,-0.37,-0.17,
6.473,-1.13,1.13,-1.03,0.00,-0.37,-0.17,
6.474,-1.13,1.13,-1.03,0.02,-0.37,-0.16,
6.477,-1.13,1.13,-1.03,0.04,-0.36,-0.16,
6.479,-1.12,1.13,-1.03,0.04,-0.36,-0.16,
6.479,-1.12,1.13,-1.03,0.05,-0.36,-0.15,
6.48,-1.12,1.13,-1.03,0.07,-0.35,-0.15,
6.484,-1.14,1.20,-1.07,0.07,-0.35,-0.15,
6.485,-1.14,1.20,-1.07,0.09,-0.34,-0.14,
6.489,-1.14,1.20,-1.07,0.11,-0.33,-0.15,
6.489,-0.89,1.31,-1.24,0.11,-0.33,-0.15,
6.49,-0.89,1.31,-1.24,0.12,-0.32,-0.17,
6.492,-0.89,1.31,-1.24,0.14,-0.29,-0.16,
6.495,-1.66,1.26,-1.45,0.14,-0.29,-0.16,
6.495,-1.66,1.26,-1.45,0.16,-0.27,-0.14,
6.496,-1.66,1.26,-1.45,0.17,-0.25,-0.13,
6.499,-1.74,1.13,-1.55,0.17,-0.25,-0.13,
6.5,-1.74,1.13,-1.55,0.19,-0.23,-0.12,
6.5,-1.74,1.13,-1.55,0.21,-0.20,-0.12,
6.505,-1.48,1.14,-1.68,0.21,-0.20,-0.12,
6.506,-1.48,1.14,-1.68,0.22,-0.18,-0.12,
6.507,-1.48,1.14,-1.68,0.24,-0.16,-0.13,
6.52,-1.92,1.09,-1.87,0.24,-0.16,-0.13,
6.52,-1.92,1.09,-1.87,0.25,-0.14,-0.11,
6.521,-1.92,1.09,-1.87,0.27,-0.12,-0.09,
6.521,-2.18,0.94,-1.80,0.27,-0.12,-0.09,
6.522,-2.18,0.94,-1.80,0.29,-0.10,-0.07,
6.522,-2.18,0.94,-1.80,0.31,-0.10,-0.06,
6.523,-2.05,0.82,-1.94,0.31,-0.10,-0.06,
6.523,-2.05,0.82,-1.94,0.32,-0.08,-0.05,
6.524,-2.05,0.82,-1.94,0.33,-0.07,-0.04,
6.524,-2.08,0.73,-2.11,0.33,-0.07,-0.04,
6.525,-2.08,0.73,-2.11,0.34,-0.06,-0.03,
6.535,-2.08,0.73,-2.11,0.34,-0.05,-0.02,
6.537,-2.25,0.53,-2.24,0.34,-0.05,-0.02,
6.537,-2.25,0.53,-2.24,0.35,-0.04,-0.00,
6.538,-2.25,0.53,-2.24,0.34,-0.02,0.02,
6.538,-2.25,0.18,-2.33,0.34,-0.02,0.02,
6.539,-2.25,0.18,-2.33,0.34,-0.01,0.04,
6.539,-2.31,-0.42,-2.31,0.34,-0.01,0.04,
6.54,-2.31,-0.42,-2.31,0.34,0.02,0.05,
6.54,-2.31,-0.42,-2.31,0.33,0.04,0.07,
6.544,-2.31,-0.42,-2.31,0.32,0.06,0.09,
6.544,-2.48,-1.23,-2.27,0.32,0.06,0.09,
6.545,-2.48,-1.23,-2.27,0.31,0.09,0.11,
6.548,-2.48,-1.23,-2.27,0.31,0.11,0.14,
6.55,-2.72,-2.30,-2.13,0.31,0.11,0.14,
6.55,-2.72,-2.30,-2.13,0.30,0.14,0.16,
6.551,-2.72,-2.30,-2.13,0.29,0.16,0.19,
6.554,-2.95,-3.57,-2.04,0.29,0.16,0.19,
6.555,-2.95,-3.57,-2.04,0.27,0.18,0.22,
6.556,-2.95,-3.57,-2.04,0.26,0.18,0.25,
6.558,-3.03,-4.79,-1.92,0.26,0.18,0.25,
6.559,-3.03,-4.79,-1.92,0.24,0.19,0.27,
6.562,-3.03,-4.79,-1.92,0.22,0.21,0.27,
6.565,-2.84,-5.80,-1.96,0.22,0.21,0.27,
6.565,-2.84,-5.80,-1.96,0.20,0.20,0.28,
6.566,-2.84,-5.80,-1.96,0.17,0.21,0.32,
6.57,-3.53,-6.90,-2.12,0.17,0.21,0.32,
6.571,-3.53,-6.90,-2.12,0.13,0.20,0.35,
6.573,-3.53,-6.90,-2.12,0.09,0.19,0.38,
6.575,-3.30,-7.52,-2.33,0.09,0.19,0.38,
6.576,-3.30,-7.52,-2.33,0.04,0.17,0.40,
6.577,-3.30,-7.52,-2.33,-0.02,0.16,0.41,
6.58,-2.95,-7.44,-2.65,-0.02,0.16,0.41,
6.581,-2.95,-7.44,-2.65,-0.08,0.14,0.41,
6.582,-2.95,-7.44,-2.65,-0.14,0.12,0.41,
6.586,-2.59,-6.69,-2.90,-0.14,0.12,0.41,
6.588,-2.59,-6.69,-2.90,-0.21,0.10,0.40,
6.588,-2.59,-6.69,-2.90,-0.28,0.08,0.40,
6.591,-2.30,-5.50,-2.91,-0.28,0.08,0.40,
6.592,-2.30,-5.50,-2.91,-0.35,0.06,0.39,
6.592,-2.30,-5.50,-2.91,-0.41,0.03,0.38,
6.595,-2.06,-4.22,-2.77,-0.41,0.03,0.38,
6.596,-2.06,-4.22,-2.77,-0.48,-0.01,0.38,
6.597,-2.06,-4.22,-2.77,-0.54,-0.05,0.37,
6.6,-1.74,-3.00,-2.57,-0.54,-0.05,0.37,
6.601,-1.74,-3.00,-2.57,-0.59,-0.08,0.35,
6.602,-1.74,-3.00,-2.57,-0.64,-0.12,0.34,
6.605,-1.74,-3.00,-2.57,-0.68,-0.16,0.33,
6.606,-1.31,-1.85,-2.34,-0.68,-0.16,0.33,
6.607,-1.31,-1.85,-2.34,-0.70,-0.21,0.32,
6.611,-0.84,-0.68,-1.96,-0.70,-0.21,0.32,
6.612,-0.84,-0.68,-1.96,-0.72,-0.24,0.31,
6.612,-0.84,-0.68,-1.96,-0.73,-0.28,0.29,
6.613,-0.22,0.46,-1.46,-0.73,-0.28,0.29,
6.614,-0.22,0.46,-1.46,-0.72,-0.30,0.28,
6.624,-0.22,0.46,-1.46,-0.69,-0.32,0.27,
6.625,0.52,1.54,-0.88,-0.69,-0.32,0.27,
6.625,0.52,1.54,-0.88,-0.66,-0.33,0.25,
6.626,0.52,1.54,-0.88,-0.61,-0.32,0.23,
6.626,1.24,2.61,-0.24,-0.61,-0.32,0.23,
6.627,1.24,2.61,-0.24,-0.54,-0.29,0.20,
6.627,1.24,2.61,-0.24,-0.46,-0.25,0.18,
6.63,1.79,3.65,0.44,-0.46,-0.25,0.18,
6.631,1.79,3.65,0.44,-0.37,-0.19,0.16,
6.631,1.79,3.65,0.44,-0.27,-0.10,0.14,
6.635,2.23,4.40,1.06,-0.27,-0.10,0.14,
6.636,2.23,4.40,1.06,-0.17,0.02,0.12,
6.636,2.23,4.40,1.06,-0.05,0.16,0.09,
6.642,2.49,4.68,1.64,-0.05,0.16,0.09,
6.643,2.49,4.68,1.64,0.07,0.33,0.06,
6.643,2.49,4.68,1.64,0.19,0.52,0.03,
6.644,2.62,4.60,2.26,0.19,0.52,0.03,
6.644,2.62,4.60,2.26,0.32,0.72,-0.00,
6.648,2.62,4.60,2.26,0.45,0.92,-0.04,
6.65,2.66,4.43,2.88,0.45,0.92,-0.04,
6.65,2.66,4.43,2.88,0.58,1.13,-0.08,
6.651,2.66,4.43,2.88,0.70,1.33,-0.12,
6.655,2.51,4.22,3.41,0.70,1.33,-0.12,
6.655,2.51,4.22,3.41,0.82,1.51,-0.15,
6.657,2.51,4.22,3.41,0.94,1.68,-0.18,
6.66,2.20,3.94,3.76,0.94,1.68,-0.18,
6.661,2.20,3.94,3.76,1.04,1.83,-0.21,
6.661,2.20,3.94,3.76,1.14,1.97,-0.24,
6.664,1.70,3.54,3.69,1.14,1.97,-0.24,
6.665,1.70,3.54,3.69,1.23,2.09,-0.26,
6.667,1.70,3.54,3.69,1.30,2.17,-0.27,
6.67,1.27,2.85,3.49,1.30,2.17,-0.27,
6.672,1.27,2.85,3.49,1.37,2.23,-0.29,
6.672,1.27,2.85,3.49,1.42,2.27,-0.30,
6.676,1.03,1.89,3.05,1.42,2.27,-0.30,
6.692,1.03,1.89,3.05,1.46,2.28,-0.32,
6.692,1.03,1.89,3.05,1.49,2.27,-0.33,
6.693,0.89,0.76,2.48,1.49,2.27,-0.33,
6.694,0.89,0.76,2.48,1.51,2.26,-0.34,
6.694,0.89,0.76,2.48,1.53,2.24,-0.35,
6.695,0.93,-0.40,1.73,1.53,2.24,-0.35,
6.696,0.93,-0.40,1.73,1.53,2.22,-0.37,
6.696,0.93,-0.40,1.73,1.53,2.19,-0.38,
6.697,1.17,-1.44,1.32,1.53,2.19,-0.38,
6.697,1.17,-1.44,1.32,1.53,2.17,-0.39,
6.698,1.17,-1.44,1.32,1.53,2.13,-0.40,
6.698,1.40,-2.24,1.30,1.53,2.13,-0.40,
6.699,1.40,-2.24,1.30,1.53,2.10,-0.41,
6.7,1.40,-2.24,1.30,1.53,2.08,-0.42,
6.702,1.87,-2.81,1.17,1.53,2.08,-0.42,
6.702,1.87,-2.81,1.17,1.52,2.08,-0.43,
6.703,1.87,-2.81,1.17,1.53,2.05,-0.44,
6.708,2.04,-2.98,1.88,1.53,2.05,-0.44,
6.709,2.04,-2.98,1.88,1.54,2.03,-0.45,
6.709,2.04,-2.98,1.88,1.55,2.02,-0.46,
6.71,2.44,-2.98,1.87,1.55,2.02,-0.46,
6.71,2.44,-2.98,1.87,1.55,2.05,-0.49,
6.711,2.44,-2.98,1.87,1.56,2.05,-0.51,
6.715,2.53,-2.73,2.54,1.56,2.05,-0.51,
6.716,2.53,-2.73,2.54,1.58,2.03,-0.52,
6.716,2.53,-2.73,2.54,1.59,2.02,-0.53,
6.721,2.53,-2.24,2.80,1.59,2.02,-0.53,
6.722,2.53,-2.24,2.80,1.60,2.03,-0.55,
6.723,2.53,-2.24,2.80,1.61,2.05,-0.58,
6.724,2.43,-1.54,3.15,1.61,2.05,-0.58,
6.725,2.43,-1.54,3.15,1.62,2.05,-0.60,
6.728,2.43,-1.54,3.15,1.63,2.03,-0.61,
6.73,1.98,-0.71,3.75,1.63,2.03,-0.61,
6.731,1.98,-0.71,3.75,1.64,2.02,-0.61,
6.732,1.98,-0.71,3.75,1.64,2.00,-0.61,
6.741,1.52,0.11,3.83,1.64,2.00,-0.61,
6.742,1.52,0.11,3.83,1.64,1.98,-0.62,
6.743,1.52,0.11,3.83,1.64,1.96,-0.61,
6.743,0.75,0.86,4.04,1.64,1.96,-0.61,
6.744,0.75,0.86,4.04,1.63,1.91,-0.59,
6.744,0.75,0.86,4.04,1.62,1.86,-0.56,
6.745,-0.21,1.52,4.03,1.62,1.86,-0.56,
6.745,-0.21,1.52,4.03,1.60,1.80,-0.52,
6.748,-0.21,1.52,4.03,1.57,1.74,-0.48,
6.752,-0.97,1.98,3.93,1.57,1.74,-0.48,
6.752,-0.97,1.98,3.93,1.55,1.67,-0.43,
6.753,-0.97,1.98,3.93,1.52,1.60,-0.38,
6.758,-1.71,2.16,3.70,1.52,1.60,-0.38,
6.759,-1.71,2.16,3.70,1.48,1.52,-0.33,
6.759,-1.71,2.16,3.70,1.44,1.44,-0.27,
6.76,-2.10,2.13,3.34,1.44,1.44,-0.27,
6.76,-2.10,2.13,3.34,1.39,1.35,-0.21,
6.762,-2.10,2.13,3.34,1.35,1.27,-0.15,
6.766,-2.11,1.97,2.99,1.35,1.27,-0.15,
6.767,-2.11,1.97,2.99,1.30,1.19,-0.10,
6.767,-2.11,1.97,2.99,1.26,1.11,-0.05,
6.769,-2.16,1.69,2.60,1.26,1.11,-0.05,
6.77,-2.16,1.69,2.60,1.21,1.04,0.00,
6.773,-2.16,1.69,2.60,1.17,0.96,0.06,
6.779,-1.89,1.38,2.22,1.17,0.96,0.06,
6.779,-1.89,1.38,2.22,1.13,0.90,0.10,
6.78,-1.89,1.38,2.22,1.10,0.84,0.14,
6.78,-1.63,1.08,1.74,1.10,0.84,0.14,
6.78,-1.63,1.08,1.74,1.07,0.81,0.18,
6.782,-1.63,1.08,1.74,1.04,0.78,0.22,
6.785,-1.38,0.88,1.19,1.04,0.78,0.22,
6.786,-1.38,0.88,1.19,1.02,0.76,0.26,
6.788,-1.38,0.88,1.19,1.00,0.76,0.30,
6.789,-0.99,0.71,0.76,1.00,0.76,0.30,
6.794,-0.99,0.71,0.76,0.99,0.76,0.33,
6.795,-0.99,0.71,0.76,0.98,0.77,0.36,
6.795,-0.46,0.52,0.38,0.98,0.77,0.36,
6.796,-0.46,0.52,0.38,0.97,0.79,0.39,
6.796,-0.46,0.52,0.38,0.97,0.82,0.41,
6.801,0.18,0.31,0.09,0.97,0.82,0.41,
6.801,0.18,0.31,0.09,0.97,0.86,0.42,
6.805,0.18,0.31,0.09,0.97,0.90,0.43,
6.806,0.86,0.09,-0.10,0.97,0.90,0.43,
6.806,0.86,0.09,-0.10,0.98,0.94,0.43,
6.809,0.86,0.09,-0.10,0.99,1.00,0.42,
6.81,1.54,-0.19,-0.30,0.99,1.00,0.42,
6.81,1.54,-0.19,-0.30,0.99,1.05,0.41,
6.813,1.54,-0.19,-0.30,1.01,1.11,0.39,
6.816,2.14,-0.44,-0.36,1.01,1.11,0.39,
6.816,2.14,-0.44,-0.36,1.02,1.16,0.36,
6.822,2.14,-0.44,-0.36,1.03,1.21,0.32,
6.823,2.70,-0.77,-0.21,1.03,1.21,0.32,
6.823,2.70,-0.77,-0.21,1.05,1.26,0.29,
6.824,2.70,-0.77,-0.21,1.06,1.31,0.24,
6.826,3.15,-1.06,-0.05,1.06,1.31,0.24,
6.827,3.15,-1.06,-0.05,1.09,1.35,0.20,
6.827,3.15,-1.06,-0.05,1.11,1.39,0.14,
6.829,3.53,-1.34,0.24,1.11,1.39,0.14,
6.83,3.53,-1.34,0.24,1.13,1.43,0.09,
6.833,3.53,-1.34,0.24,1.15,1.45,0.03,
6.839,3.85,-1.67,0.63,1.15,1.45,0.03,
6.84,3.85,-1.67,0.63,1.18,1.47,-0.03,
6.841,3.85,-1.67,0.63,1.20,1.49,-0.09,
6.841,3.89,-1.78,0.73,1.20,1.49,-0.09,
6.842,3.89,-1.78,0.73,1.22,1.51,-0.15,
6.854,3.89,-1.78,0.73,1.24,1.52,-0.22,
6.855,3.95,-2.02,1.11,1.24,1.52,-0.22,
6.855,3.95,-2.02,1.11,1.26,1.52,-0.29,
6.856,3.95,-2.02,1.11,1.29,1.52,-0.34,
6.856,3.71,-1.82,1.17,1.29,1.52,-0.34,
6.856,3.71,-1.82,1.17,1.30,1.52,-0.39,
6.857,3.71,-1.82,1.17,1.31,1.52,-0.45,
6.857,3.51,-1.93,1.35,1.31,1.52,-0.45,
6.857,3.51,-1.93,1.35,1.32,1.50,-0.50,
6.858,3.51,-1.93,1.35,1.32,1.48,-0.54,
6.86,2.95,-1.47,1.28,1.32,1.48,-0.54,
6.861,2.95,-1.47,1.28,1.32,1.47,-0.56,
6.861,2.95,-1.47,1.28,1.30,1.45,-0.58,
