time,ax,ay,az,wx,wy,wz,
3.026,8.01,0.40,-1.15,0.18,1.00,-0.94,
3.028,8.01,0.40,-1.15,0.21,1.11,-1.05,
3.029,8.01,0.40,-1.15,0.24,1.22,-1.13,
3.032,5.51,0.70,-1.99,0.24,1.22,-1.13,
3.034,5.51,0.70,-1.99,0.23,1.37,-1.15,
3.034,5.51,0.70,-1.99,0.20,1.53,-1.11,
3.037,3.31,1.26,-2.79,0.20,1.53,-1.11,
3.037,3.31,1.26,-2.79,0.14,1.68,-1.01,
3.039,3.31,1.26,-2.79,0.09,1.77,-0.90,
3.041,2.67,1.48,-1.36,0.09,1.77,-0.90,
3.042,2.67,1.48,-1.36,0.06,1.80,-0.78,
3.043,2.67,1.48,-1.36,0.04,1.79,-0.65,
3.046,-0.32,-0.08,0.23,0.04,1.79,-0.65,
3.049,-0.32,-0.08,0.23,0.02,1.77,-0.52,
3.05,-0.32,-0.08,0.23,0.02,1.72,-0.43,
3.052,-3.70,-2.47,1.98,0.02,1.72,-0.43,
3.053,-3.70,-2.47,1.98,0.03,1.63,-0.38,
3.054,-3.70,-2.47,1.98,0.02,1.49,-0.38,
3.057,-5.19,-3.89,3.57,0.02,1.49,-0.38,
3.058,-5.19,-3.89,3.57,0.02,1.28,-0.43,
3.058,-5.19,-3.89,3.57,0.01,1.03,-0.50,
3.063,-4.56,-2.95,4.48,0.01,1.03,-0.50,
3.064,-4.56,-2.95,4.48,-0.01,0.78,-0.57,
3.065,-4.56,-2.95,4.48,-0.03,0.49,-0.65,
3.067,-3.10,-1.08,4.76,-0.03,0.49,-0.65,
3.068,-3.10,-1.08,4.76,-0.05,0.19,-0.72,
3.068,-3.10,-1.08,4.76,-0.07,-0.10,-0.76,
3.072,-2.65,0.70,4.17,-0.07,-0.10,-0.76,
3.073,-2.65,0.70,4.17,-0.09,-0.37,-0.77,
3.075,-2.65,0.70,4.17,-0.11,-0.62,-0.76,
3.077,-3.78,1.06,3.39,-0.11,-0.62,-0.76,
3.077,-3.78,1.06,3.39,-0.11,-0.83,-0.73,
3.082,-3.78,1.06,3.39,-0.11,-1.02,-0.68,
3.083,-5.44,0.29,2.42,-0.11,-1.02,-0.68,
3.083,-5.44,0.29,2.42,-0.11,-1.18,-0.61,
3.084,-5.44,0.29,2.42,-0.10,-1.31,-0.50,
3.088,-8.70,-1.04,1.51,-0.10,-1.31,-0.50,
3.088,-8.70,-1.04,1.51,-0.08,-1.41,-0.39,
3.091,-8.70,-1.04,1.51,-0.09,-1.44,-0.28,
3.091,-8.28,-1.03,-0.77,-0.09,-1.44,-0.28,
3.092,-8.28,-1.03,-0.77,-0.09,-1.42,-0.16,
3.095,-8.28,-1.03,-0.77,-0.09,-1.36,-0.04,
3.1,-6.06,-0.42,-2.20,-0.09,-1.36,-0.04,
3.1,-6.06,-0.42,-2.20,-0.09,-1.30,0.05,
3.101,-6.06,-0.42,-2.20,-0.08,-1.25,0.08,
3.101,-1.76,0.36,-2.24,-0.08,-1.25,0.08,
3.102,-1.76,0.36,-2.24,-0.07,-1.20,0.08,
3.104,-1.76,0.36,-2.24,-0.05,-1.14,0.06,
3.107,0.79,1.06,-2.23,-0.05,-1.14,0.06,
3.108,0.79,1.06,-2.23,-0.03,-1.06,0.04,
3.109,0.79,1.06,-2.23,-0.01,-0.95,0.01,
3.112,1.64,1.44,-2.50,-0.01,-0.95,0.01,
3.113,1.64,1.44,-2.50,0.02,-0.83,-0.00,
3.119,1.64,1.44,-2.50,0.04,-0.70,-0.02,
3.12,1.66,1.06,-2.41,0.04,-0.70,-0.02,
3.12,1.66,1.06,-2.41,0.06,-0.58,-0.02,
3.121,1.66,1.06,-2.41,0.09,-0.45,-0.04,
3.121,2.07,0.54,-2.07,0.09,-0.45,-0.04,
3.122,2.07,0.54,-2.07,0.11,-0.33,-0.07,
3.124,2.07,0.54,-2.07,0.14,-0.22,-0.10,
3.127,3.04,0.28,-1.04,0.14,-0.22,-0.10,
3.128,3.04,0.28,-1.04,0.16,-0.16,-0.16,
3.131,3.04,0.28,-1.04,0.18,-0.10,-0.20,
3.131,2.37,0.34,-0.98,0.18,-0.10,-0.20,
3.132,2.37,0.34,-0.98,0.18,-0.01,-0.22,
3.135,2.37,0.34,-0.98,0.18,0.10,-0.22,
3.138,1.03,0.50,-1.78,0.18,0.10,-0.22,
3.138,1.03,0.50,-1.78,0.17,0.22,-0.21,
3.139,1.03,0.50,-1.78,0.15,0.38,-0.17,
3.142,0.27,0.51,-2.50,0.15,0.38,-0.17,
3.142,0.27,0.51,-2.50,0.13,0.54,-0.15,
3.144,0.27,0.51,-2.50,0.10,0.70,-0.14,
3.149,0.25,0.30,-2.46,0.10,0.70,-0.14,
3.15,0.25,0.30,-2.46,0.08,0.85,-0.14,
3.15,0.25,0.30,-2.46,0.05,0.96,-0.14,
3.152,1.06,0.42,-1.68,0.05,0.96,-0.14,
3.153,1.06,0.42,-1.68,0.02,1.06,-0.15,
3.154,1.06,0.42,-1.68,-0.01,1.17,-0.15,
3.159,1.15,0.69,-1.46,-0.01,1.17,-0.15,
3.16,1.15,0.69,-1.46,-0.03,1.26,-0.15,
3.16,1.15,0.69,-1.46,-0.06,1.30,-0.18,
3.163,1.42,0.66,-0.46,-0.06,1.30,-0.18,
3.163,1.42,0.66,-0.46,-0.09,1.33,-0.20,
3.164,1.42,0.66,-0.46,-0.11,1.35,-0.22,
3.168,1.42,0.66,-0.46,-0.12,1.36,-0.23,
3.176,0.75,0.55,-0.05,-0.12,1.36,-0.23,
3.177,0.75,0.55,-0.05,-0.14,1.37,-0.23,
3.178,-0.02,0.39,0.29,-0.14,1.37,-0.23,
3.179,-0.02,0.39,0.29,-0.16,1.35,-0.23,
3.179,-0.02,0.39,0.29,-0.17,1.33,-0.21,
3.18,-0.02,0.39,0.29,-0.18,1.28,-0.20,
3.181,-0.61,0.20,0.62,-0.18,1.28,-0.20,
3.181,-0.61,0.20,0.62,-0.19,1.22,-0.19,
3.182,-0.62,0.09,0.91,-0.19,1.22,-0.19,
3.183,-0.62,0.09,0.91,-0.19,1.16,-0.18,
3.184,-0.62,0.09,0.91,-0.19,1.07,-0.18,
3.19,-0.23,0.23,1.39,-0.19,1.07,-0.18,
3.19,-0.23,0.23,1.39,-0.19,0.96,-0.19,
3.191,-0.23,0.23,1.39,-0.19,0.86,-0.20,
3.192,-0.32,0.40,1.44,-0.19,0.86,-0.20,
3.192,-0.32,0.40,1.44,-0.18,0.75,-0.21,
3.193,-0.32,0.40,1.44,-0.17,0.64,-0.20,
3.197,-0.23,0.40,1.45,-0.17,0.64,-0.20,
3.198,-0.23,0.40,1.45,-0.17,0.53,-0.21,
3.199,-0.23,0.40,1.45,-0.15,0.42,-0.20,
3.201,-0.34,0.65,1.26,-0.15,0.42,-0.20,
3.202,-0.34,0.65,1.26,-0.15,0.32,-0.19,
3.205,-0.34,0.65,1.26,-0.14,0.21,-0.18,
3.209,0.01,0.09,1.50,-0.14,0.21,-0.18,
3.21,0.01,0.09,1.50,-0.13,0.07,-0.20,
3.21,0.01,0.09,1.50,-0.12,-0.04,-0.20,
3.212,0.26,0.10,1.31,-0.12,-0.04,-0.20,
3.213,0.26,0.10,1.31,-0.11,-0.17,-0.22,
3.215,0.26,0.10,1.31,-0.12,-0.23,-0.26,
3.217,0.32,-0.37,0.23,-0.12,-0.23,-0.26,
3.217,0.32,-0.37,0.23,-0.12,-0.27,-0.30,
3.219,0.32,-0.37,0.23,-0.11,-0.35,-0.32,
3.222,0.79,0.19,1.13,-0.11,-0.35,-0.32,
3.222,0.79,0.19,1.13,-0.09,-0.45,-0.35,
3.225,0.79,0.19,1.13,-0.05,-0.54,-0.37,
3.226,0.43,-0.07,1.07,-0.05,-0.54,-0.37,
3.227,0.43,-0.07,1.07,-0.02,-0.61,-0.37,
3.229,0.43,-0.07,1.07,0.00,-0.65,-0.36,
3.232,-0.08,-0.98,0.34,0.00,-0.65,-0.36,
3.233,-0.08,-0.98,0.34,0.03,-0.68,-0.36,
3.235,-0.08,-0.98,0.34,0.05,-0.71,-0.37,
3.238,0.54,-0.32,-0.38,0.05,-0.71,-0.37,
3.238,0.54,-0.32,-0.38,0.05,-0.67,-0.37,
3.239,0.54,-0.32,-0.38,0.07,-0.63,-0.37,
3.243,-1.48,-0.54,-1.04,0.07,-0.63,-0.37,
3.243,-1.48,-0.54,-1.04,0.09,-0.57,-0.32,
3.244,-1.48,-0.54,-1.04,0.09,-0.52,-0.31,
3.248,0.06,-1.16,-1.10,0.09,-0.52,-0.31,
3.249,0.06,-1.16,-1.10,0.09,-0.49,-0.35,
3.25,0.06,-1.16,-1.10,0.10,-0.42,-0.35,
3.253,-1.50,-0.04,-1.63,0.10,-0.42,-0.35,
3.254,-1.50,-0.04,-1.63,0.09,-0.35,-0.30,
3.254,-1.50,-0.04,-1.63,0.07,-0.27,-0.24,
3.258,-0.73,-0.56,-1.37,0.07,-0.27,-0.24,
3.259,-0.73,-0.56,-1.37,0.07,-0.21,-0.23,
3.259,-0.73,-0.56,-1.37,0.08,-0.18,-0.29,
3.262,0.81,-0.16,-0.94,0.08,-0.18,-0.29,
3.263,0.81,-0.16,-0.94,0.08,-0.14,-0.31,
3.27,0.27,0.41,-1.21,0.08,-0.14,-0.31,
3.271,0.27,0.41,-1.21,0.08,-0.10,-0.31,
3.272,0.27,0.41,-1.21,0.09,-0.04,-0.30,
3.272,0.27,0.41,-1.21,0.09,-0.00,-0.33,
3.274,0.59,0.62,-1.10,0.09,-0.00,-0.33,
3.275,0.59,0.62,-1.10,0.10,0.05,-0.35,
3.276,0.59,0.62,-1.10,0.11,0.10,-0.34,
3.278,-0.70,0.25,-1.02,0.11,0.10,-0.34,
3.278,-0.70,0.25,-1.02,0.12,0.14,-0.32,
3.285,-0.70,0.25,-1.02,0.13,0.18,-0.28,
3.285,-2.20,-0.62,-0.92,0.13,0.18,-0.28,
3.286,-2.20,-0.62,-0.92,0.14,0.23,-0.23,
3.286,-2.20,-0.62,-0.92,0.13,0.25,-0.16,
3.287,-3.00,-1.78,-1.01,0.13,0.25,-0.16,
3.288,-3.00,-1.78,-1.01,0.12,0.27,-0.10,
3.29,-3.00,-1.78,-1.01,0.11,0.30,-0.09,
3.293,-1.42,-1.50,-0.81,0.11,0.30,-0.09,
3.293,-1.42,-1.50,-0.81,0.09,0.28,-0.05,
3.294,-1.42,-1.50,-0.81,0.08,0.26,-0.01,
3.297,-0.26,-1.01,-0.25,0.08,0.26,-0.01,
3.298,-0.26,-1.01,-0.25,0.06,0.22,-0.02,
3.299,-0.26,-1.01,-0.25,0.04,0.17,-0.03,
3.302,-0.28,0.43,-0.69,0.04,0.17,-0.03,
3.303,-0.28,0.43,-0.69,0.02,0.15,-0.00,
3.305,-0.28,0.43,-0.69,0.01,0.10,-0.00,
3.308,-0.29,0.06,-0.15,0.01,0.10,-0.00,
3.308,-0.29,0.06,-0.15,0.01,0.03,-0.00,
3.31,-0.29,0.06,-0.15,0.01,-0.02,-0.00,
3.314,-0.95,0.92,-0.12,0.01,-0.02,-0.00,
3.315,-0.95,0.92,-0.12,0.00,-0.06,0.04,
3.315,-0.95,0.92,-0.12,0.01,-0.08,0.05,
3.318,-0.59,-0.46,-0.13,0.01,-0.08,0.05,
3.318,-0.59,-0.46,-0.13,0.01,-0.12,0.04,
3.319,-0.59,-0.46,-0.13,0.02,-0.14,0.03,
3.322,-0.47,-1.31,-0.10,0.02,-0.14,0.03,
3.322,-0.47,-1.31,-0.10,0.04,-0.16,0.03,
3.324,-0.47,-1.31,-0.10,0.05,-0.17,0.04,
3.328,-0.09,-0.96,-0.18,0.05,-0.17,0.04,
3.328,-0.09,-0.96,-0.18,0.07,-0.17,0.04,
3.331,-0.09,-0.96,-0.18,0.08,-0.15,0.04,
3.332,0.22,-0.53,-0.34,0.08,-0.15,0.04,
3.333,0.22,-0.53,-0.34,0.10,-0.13,0.03,
3.337,0.22,-0.53,-0.34,0.13,-0.12,0.02,
3.338,0.33,-0.08,-0.04,0.13,-0.12,0.02,
3.338,0.33,-0.08,-0.04,0.15,-0.10,-0.00,
3.339,0.33,-0.08,-0.04,0.17,-0.08,-0.01,
3.343,-0.02,-0.21,-0.27,0.17,-0.08,-0.01,
3.343,-0.02,-0.21,-0.27,0.19,-0.06,-0.02,
3.345,-0.02,-0.21,-0.27,0.21,-0.05,-0.02,
3.348,-0.06,-0.14,-0.22,0.21,-0.05,-0.02,
3.349,-0.06,-0.14,-0.22,0.22,-0.05,-0.02,
3.35,-0.06,-0.14,-0.22,0.23,-0.05,-0.04,
3.354,0.39,0.03,-0.08,0.23,-0.05,-0.04,
3.354,0.39,0.03,-0.08,0.24,-0.05,-0.06,
3.355,0.39,0.03,-0.08,0.26,-0.03,-0.07,
3.357,0.39,0.03,-0.08,0.27,-0.00,-0.09,
3.358,0.42,0.19,-0.15,0.27,-0.00,-0.09,
3.36,0.42,0.19,-0.15,0.29,0.02,-0.09,
3.363,0.14,0.61,-0.12,0.29,0.02,-0.09,
3.364,0.14,0.61,-0.12,0.30,0.06,-0.08,
3.365,0.14,0.61,-0.12,0.30,0.11,-0.07,
3.368,-0.07,0.05,-0.56,0.30,0.11,-0.07,
3.369,-0.07,0.05,-0.56,0.29,0.15,-0.06,
3.37,-0.07,0.05,-0.56,0.29,0.18,-0.06,
3.372,-0.03,-0.06,-0.01,0.29,0.18,-0.06,
3.372,-0.03,-0.06,-0.01,0.27,0.19,-0.05,
3.374,-0.03,-0.06,-0.01,0.26,0.20,-0.04,
3.378,-0.14,0.99,0.14,0.26,0.20,-0.04,
3.379,-0.14,0.99,0.14,0.24,0.21,-0.01,
3.383,-0.14,0.99,0.14,0.21,0.21,0.00,
3.384,0.64,0.10,0.15,0.21,0.21,0.00,
3.385,0.64,0.10,0.15,0.17,0.18,-0.03,
3.385,0.64,0.10,0.15,0.15,0.14,-0.06,
3.39,0.49,-0.90,0.76,0.15,0.14,-0.06,
3.39,0.49,-0.90,0.76,0.13,0.08,-0.06,
3.391,0.49,-0.90,0.76,0.11,0.04,-0.06,
3.394,0.34,-0.59,0.22,0.11,0.04,-0.06,
3.394,0.34,-0.59,0.22,0.09,0.02,-0.06,
3.395,0.34,-0.59,0.22,0.07,0.01,-0.05,
3.4,0.47,-0.14,0.53,0.07,0.01,-0.05,
3.401,0.47,-0.14,0.53,0.07,-0.03,-0.06,
3.401,0.47,-0.14,0.53,0.07,-0.03,-0.09,
3.402,0.37,0.01,-0.36,0.07,-0.03,-0.09,
3.403,0.37,0.01,-0.36,0.04,0.00,-0.10,
3.406,0.37,0.01,-0.36,0.05,-0.02,-0.10,
3.408,0.12,0.15,0.87,0.05,-0.02,-0.10,
3.408,0.12,0.15,0.87,0.08,-0.07,-0.10,
3.411,0.12,0.15,0.87,0.10,-0.12,-0.08,
3.422,-0.00,-0.01,0.60,0.10,-0.12,-0.08,
3.423,-0.00,-0.01,0.60,0.11,-0.13,-0.07,
3.424,-0.00,-0.01,0.60,0.12,-0.14,-0.08,
3.425,0.36,-0.10,0.26,0.12,-0.14,-0.08,
3.425,0.36,-0.10,0.26,0.14,-0.15,-0.09,
3.426,0.36,-0.10,0.26,0.15,-0.17,-0.09,
3.432,0.36,-0.10,0.26,0.15,-0.18,-0.10,
3.433,0.36,-0.10,0.26,0.14,-0.19,-0.10,
3.433,0.36,-0.10,0.26,0.15,-0.21,-0.14,
3.434,0.36,-0.10,0.26,0.15,-0.22,-0.18,
3.435,0.02,-0.04,-0.09,0.15,-0.22,-0.18,
3.435,0.79,0.25,-0.18,0.15,-0.22,-0.18,
3.436,1.15,0.79,-0.12,0.15,-0.22,-0.18,
3.443,1.15,0.79,-0.12,0.16,-0.23,-0.20,
3.444,1.15,0.79,-0.12,0.16,-0.25,-0.20,
3.445,1.15,0.79,-0.12,0.16,-0.26,-0.18,
3.445,-0.41,0.27,-0.30,0.16,-0.26,-0.18,
3.446,-0.41,0.27,-0.30,0.16,-0.25,-0.16,
3.446,-0.41,0.27,-0.30,0.17,-0.26,-0.14,
3.447,-1.32,-0.38,-0.36,0.17,-0.26,-0.14,
3.452,-1.32,-0.38,-0.36,0.17,-0.26,-0.10,
3.452,-1.32,-0.38,-0.36,0.16,-0.25,-0.06,
3.453,-1.64,-0.24,-0.61,0.16,-0.25,-0.06,
3.453,-1.64,-0.24,-0.61,0.15,-0.23,-0.03,
3.453,-1.64,-0.24,-0.61,0.14,-0.22,-0.01,
3.454,-0.97,0.07,-0.77,0.14,-0.22,-0.01,
3.455,-0.97,0.07,-0.77,0.12,-0.21,0.00,
3.457,-0.97,0.07,-0.77,0.09,-0.22,0.03,
3.458,-0.78,0.32,-0.68,0.09,-0.22,0.03,
3.459,-0.78,0.32,-0.68,0.06,-0.25,0.05,
3.463,-0.78,0.32,-0.68,0.02,-0.28,0.16,
3.464,-3.47,-0.22,-0.72,0.02,-0.28,0.16,
3.465,-3.47,-0.22,-0.72,-0.00,-0.29,0.31,
3.468,-3.44,-0.64,-0.41,-0.00,-0.29,0.31,
3.469,-3.44,-0.64,-0.41,-0.03,-0.33,0.31,
3.47,-3.44,-0.64,-0.41,-0.10,-0.39,0.39,
3.475,-3.61,-0.13,-0.56,-0.10,-0.39,0.39,
3.475,-3.61,-0.13,-0.56,-0.13,-0.41,0.46,
3.476,-3.61,-0.13,-0.56,-0.15,-0.44,0.48,
3.478,-3.61,-0.13,-0.56,-0.17,-0.50,0.49,
3.479,-0.78,1.24,0.27,-0.17,-0.50,0.49,
3.483,-0.78,1.24,0.27,-0.16,-0.54,0.53,
3.484,0.16,1.62,0.21,-0.16,-0.54,0.53,
3.484,0.16,1.62,0.21,-0.17,-0.58,0.51,
3.485,0.16,1.62,0.21,-0.18,-0.63,0.47,
3.488,0.17,0.67,0.32,-0.18,-0.63,0.47,
3.489,0.17,0.67,0.32,-0.16,-0.68,0.48,
3.49,0.17,0.67,0.32,-0.15,-0.68,0.52,
3.493,-0.25,-0.52,-0.23,-0.15,-0.68,0.52,
3.493,-0.25,-0.52,-0.23,-0.14,-0.67,0.49,
3.496,-0.25,-0.52,-0.23,-0.12,-0.67,0.50,
3.499,-1.82,0.98,-0.21,-0.12,-0.67,0.50,
3.5,-1.82,0.98,-0.21,-0.10,-0.63,0.58,
3.501,-1.82,0.98,-0.21,-0.07,-0.59,0.65,
3.507,-1.83,1.16,-0.60,-0.07,-0.59,0.65,
3.508,-1.83,1.16,-0.60,-0.06,-0.54,0.69,
3.509,-1.83,1.16,-0.60,-0.05,-0.50,0.72,
3.509,-0.66,0.42,-0.83,-0.05,-0.50,0.72,
3.51,-0.66,0.42,-0.83,-0.06,-0.46,0.72,
3.511,-0.66,0.42,-0.83,-0.07,-0.42,0.72,
3.523,0.17,0.13,-0.76,-0.07,-0.42,0.72,
3.525,0.17,0.13,-0.76,-0.08,-0.39,0.71,
3.526,0.17,0.13,-0.76,-0.08,-0.36,0.70,
3.527,0.94,-0.02,-0.58,-0.08,-0.36,0.70,
3.527,0.94,-0.02,-0.58,-0.09,-0.34,0.67,
3.528,0.94,-0.02,-0.58,-0.10,-0.32,0.63,
3.528,1.92,-0.44,-0.36,-0.10,-0.32,0.63,
3.529,1.92,-0.44,-0.36,-0.10,-0.31,0.57,
3.529,1.92,-0.44,-0.36,-0.11,-0.29,0.51,
3.533,3.06,-1.81,-0.41,-0.11,-0.29,0.51,
3.533,3.06,-1.81,-0.41,-0.12,-0.28,0.41,
3.533,3.06,-1.81,-0.41,-0.13,-0.27,0.32,
3.534,2.98,-2.15,-0.31,-0.13,-0.27,0.32,
3.534,2.98,-2.15,-0.31,-0.13,-0.25,0.26,
3.534,2.98,-2.15,-0.31,-0.12,-0.23,0.22,
3.539,2.01,-1.22,-0.09,-0.12,-0.23,0.22,
3.539,2.01,-1.22,-0.09,-0.11,-0.21,0.20,
3.539,2.01,-1.22,-0.09,-0.11,-0.19,0.18,
3.542,1.43,-0.79,-0.15,-0.11,-0.19,0.18,
3.542,1.43,-0.79,-0.15,-0.10,-0.17,0.16,
3.546,1.43,-0.79,-0.15,-0.10,-0.16,0.15,
3.547,0.87,-0.69,-0.02,-0.10,-0.16,0.15,
3.548,0.87,-0.69,-0.02,-0.09,-0.15,0.14,
3.55,0.87,-0.69,-0.02,-0.09,-0.14,0.16,
3.553,-0.26,-0.84,0.11,-0.09,-0.14,0.16,
3.553,-0.26,-0.84,0.11,-0.09,-0.14,0.18,
3.554,-0.26,-0.84,0.11,-0.09,-0.15,0.17,
3.559,0.76,-0.10,0.37,-0.09,-0.15,0.17,
3.559,0.76,-0.10,0.37,-0.08,-0.15,0.14,
3.56,0.76,-0.10,0.37,-0.09,-0.18,0.12,
3.563,0.31,-0.37,0.18,-0.09,-0.18,0.12,
3.563,0.31,-0.37,0.18,-0.10,-0.21,0.12,
3.568,0.31,-0.37,0.18,-0.11,-0.23,0.08,
3.569,1.42,-0.34,0.19,-0.11,-0.23,0.08,
3.569,1.42,-0.34,0.19,-0.12,-0.25,0.04,
3.57,1.42,-0.34,0.19,-0.12,-0.25,0.01,
3.574,1.47,-0.23,0.25,-0.12,-0.25,0.01,
3.575,1.47,-0.23,0.25,-0.12,-0.25,-0.02,
3.575,1.47,-0.23,0.25,-0.11,-0.24,-0.04,
3.578,1.70,-0.15,0.22,-0.11,-0.24,-0.04,
3.579,1.70,-0.15,0.22,-0.10,-0.20,-0.07,
3.583,1.70,-0.15,0.22,-0.09,-0.14,-0.09,
3.584,2.08,0.65,0.36,-0.09,-0.14,-0.09,
3.585,2.08,0.65,0.36,-0.06,-0.07,-0.13,
3.586,2.08,0.65,0.36,-0.03,0.06,-0.20,
3.589,2.01,1.32,-0.29,-0.03,0.06,-0.20,
3.59,2.01,1.32,-0.29,-0.01,0.19,-0.25,
3.591,2.01,1.32,-0.29,0.00,0.31,-0.28,
3.593,1.38,0.30,0.44,0.00,0.31,-0.28,
3.594,1.38,0.30,0.44,0.03,0.41,-0.31,
3.596,1.38,0.30,0.44,0.05,0.50,-0.32,
3.602,0.81,-0.12,0.87,0.05,0.50,-0.32,
3.602,0.81,-0.12,0.87,0.07,0.58,-0.33,
3.603,0.81,-0.12,0.87,0.09,0.65,-0.33,
3.604,0.36,-0.16,1.03,0.09,0.65,-0.33,
3.604,0.36,-0.16,1.03,0.11,0.71,-0.33,
3.606,0.36,-0.16,1.03,0.13,0.76,-0.33,
3.61,-0.24,0.06,1.01,0.13,0.76,-0.33,
3.611,-0.24,0.06,1.01,0.14,0.80,-0.33,
3.611,-0.24,0.06,1.01,0.14,0.85,-0.30,
3.614,-1.11,0.38,0.92,0.14,0.85,-0.30,
3.616,-1.11,0.38,0.92,0.14,0.88,-0.26,
3.616,-1.11,0.38,0.92,0.15,0.89,-0.25,
3.618,-0.89,0.67,1.23,0.15,0.89,-0.25,
3.619,-0.89,0.67,1.23,0.15,0.88,-0.24,
3.621,-0.89,0.67,1.23,0.14,0.87,-0.24,
3.624,-0.82,0.97,0.95,0.14,0.87,-0.24,
3.624,-0.82,0.97,0.95,0.13,0.85,-0.23,
3.625,-0.82,0.97,0.95,0.11,0.82,-0.23,
3.633,-0.33,0.91,0.91,0.11,0.82,-0.23,
3.634,-0.33,0.91,0.91,0.09,0.78,-0.24,
3.634,-0.33,0.91,0.91,0.07,0.72,-0.26,
3.635,0.12,0.27,0.87,0.07,0.72,-0.26,
3.636,0.12,0.27,0.87,0.06,0.66,-0.27,
3.636,0.12,0.27,0.87,0.04,0.62,-0.28,
3.639,0.45,-0.11,0.47,0.04,0.62,-0.28,
3.64,0.45,-0.11,0.47,0.03,0.60,-0.29,
3.641,0.45,-0.11,0.47,0.02,0.60,-0.32,
3.643,1.26,-0.39,0.17,0.02,0.60,-0.32,
3.643,1.26,-0.39,0.17,0.02,0.61,-0.35,
3.646,1.26,-0.39,0.17,0.04,0.63,-0.39,
3.651,1.26,-0.75,0.26,0.04,0.63,-0.39,
3.652,1.26,-0.75,0.26,0.05,0.65,-0.42,
3.653,1.26,-0.75,0.26,0.07,0.69,-0.43,
3.654,0.46,-0.84,0.11,0.07,0.69,-0.43,
3.654,0.46,-0.84,0.11,0.09,0.74,-0.42,
3.657,0.46,-0.84,0.11,0.12,0.79,-0.41,
3.658,-0.21,-0.92,-0.17,0.12,0.79,-0.41,
3.658,-0.21,-0.92,-0.17,0.14,0.86,-0.41,
3.661,-0.21,-0.92,-0.17,0.16,0.91,-0.41,
3.666,-0.61,-0.72,0.36,0.16,0.91,-0.41,
3.668,-0.61,-0.72,0.36,0.19,0.93,-0.42,
3.668,-0.61,-0.72,0.36,0.21,0.94,-0.42,
3.669,-0.92,0.43,-0.16,0.21,0.94,-0.42,
3.674,-0.92,0.43,-0.16,0.20,0.97,-0.40,
3.674,-0.92,0.43,-0.16,0.18,1.00,-0.38,
3.675,-0.31,1.68,-0.31,0.18,1.00,-0.38,
3.675,-0.31,1.68,-0.31,0.15,0.99,-0.38,
3.676,-0.31,1.68,-0.31,0.14,0.96,-0.38,
3.679,-2.21,-0.28,0.97,0.14,0.96,-0.38,
3.68,-2.21,-0.28,0.97,0.15,0.92,-0.34,
3.68,-2.21,-0.28,0.97,0.13,0.92,-0.30,
3.685,-1.90,-0.86,0.66,0.13,0.92,-0.30,
3.686,-1.90,-0.86,0.66,0.12,0.88,-0.28,
3.687,-1.90,-0.86,0.66,0.10,0.82,-0.27,
3.69,-1.27,-0.46,0.61,0.10,0.82,-0.27,
3.69,-1.27,-0.46,0.61,0.08,0.77,-0.27,
3.691,-1.27,-0.46,0.61,0.06,0.73,-0.27,
3.694,-0.43,0.31,0.28,0.06,0.73,-0.27,
3.695,-0.43,0.31,0.28,0.05,0.70,-0.26,
3.696,-0.43,0.31,0.28,0.03,0.67,-0.25,
3.699,-0.43,0.31,0.28,0.03,0.64,-0.25,
3.7,-0.37,0.15,0.39,0.03,0.64,-0.25,
3.7,-0.37,0.15,0.39,0.03,0.60,-0.25,
3.703,-0.09,-0.02,0.27,0.03,0.60,-0.25,
3.704,-0.09,-0.02,0.27,0.03,0.59,-0.25,
3.706,-0.09,-0.02,0.27,0.03,0.58,-0.25,
3.708,-0.55,-0.30,0.28,0.03,0.58,-0.25,
3.709,-0.55,-0.30,0.28,0.04,0.56,-0.23,
3.711,-0.55,-0.30,0.28,0.07,0.49,-0.23,
3.719,-0.68,-0.22,1.08,0.07,0.49,-0.23,
3.72,-0.68,-0.22,1.08,0.10,0.43,-0.24,
3.72,-0.68,-0.22,1.08,0.12,0.41,-0.22,
3.721,-0.87,0.24,-0.04,0.12,0.41,-0.22,
3.721,-0.87,0.24,-0.04,0.12,0.41,-0.20,
3.722,-0.87,0.24,-0.04,0.13,0.40,-0.18,
3.726,-0.49,0.14,-0.13,0.13,0.40,-0.18,
3.727,-0.49,0.14,-0.13,0.13,0.39,-0.18,
3.728,-0.49,0.14,-0.13,0.13,0.37,-0.18,
3.728,-0.34,0.07,-0.26,0.13,0.37,-0.18,
3.729,-0.34,0.07,-0.26,0.13,0.36,-0.17,
3.734,-0.34,0.07,-0.26,0.13,0.36,-0.16,
3.735,-0.23,0.24,-0.50,0.13,0.36,-0.16,
3.735,-0.23,0.24,-0.50,0.11,0.35,-0.15,
3.736,-0.23,0.24,-0.50,0.09,0.34,-0.13,
3.738,-0.19,0.52,-0.53,0.09,0.34,-0.13,
3.738,-0.19,0.52,-0.53,0.07,0.33,-0.12,
3.74,-0.19,0.52,-0.53,0.04,0.33,-0.10,
3.744,-0.33,0.70,-0.51,0.04,0.33,-0.10,
3.744,-0.33,0.70,-0.51,0.02,0.32,-0.08,
3.747,-0.33,0.70,-0.51,-0.01,0.30,-0.06,
3.748,-0.12,0.76,-0.45,-0.01,0.30,-0.06,
3.749,-0.12,0.76,-0.45,-0.04,0.31,-0.04,
