time,ax,ay,az,wx,wy,wz,
5.544,-0.26,1.42,-0.58,0.58,0.33,-0.38,
5.544,-0.26,1.42,-0.58,0.60,0.36,-0.37,
5.545,-0.26,1.42,-0.58,0.61,0.38,-0.37,
5.549,-0.33,1.23,-0.72,0.61,0.38,-0.37,
5.55,-0.33,1.23,-0.72,0.62,0.40,-0.37,
5.55,-0.33,1.23,-0.72,0.63,0.42,-0.37,
5.552,-0.21,1.04,-0.87,0.63,0.42,-0.37,
5.553,-0.21,1.04,-0.87,0.64,0.43,-0.37,
5.556,-0.21,1.04,-0.87,0.64,0.44,-0.37,
5.559,-0.24,0.95,-0.97,0.64,0.44,-0.37,
5.56,-0.24,0.95,-0.97,0.65,0.44,-0.38,
5.56,-0.24,0.95,-0.97,0.65,0.44,-0.38,
5.562,-0.15,1.01,-1.15,0.65,0.44,-0.38,
5.562,-0.15,1.01,-1.15,0.66,0.46,-0.39,
5.565,-0.15,1.01,-1.15,0.67,0.49,-0.41,
5.567,-0.24,0.89,-0.99,0.67,0.49,-0.41,
5.567,-0.24,0.89,-0.99,0.68,0.46,-0.41,
5.57,-0.24,0.89,-0.99,0.69,0.44,-0.39,
5.573,-0.79,0.85,-0.87,0.69,0.44,-0.39,
5.573,-0.79,0.85,-0.87,0.69,0.42,-0.37,
5.576,-0.79,0.85,-0.87,0.70,0.40,-0.36,
5.578,-0.67,0.69,-1.06,0.70,0.40,-0.36,
5.578,-0.67,0.69,-1.06,0.71,0.39,-0.34,
5.579,-0.67,0.69,-1.06,0.71,0.37,-0.34,
5.582,-0.56,0.63,-1.17,0.71,0.37,-0.34,
5.582,-0.56,0.63,-1.17,0.72,0.36,-0.33,
5.584,-0.56,0.63,-1.17,0.72,0.36,-0.33,
5.588,-0.33,0.76,-1.46,0.72,0.36,-0.33,
5.589,-0.33,0.76,-1.46,0.72,0.36,-0.34,
5.589,-0.33,0.76,-1.46,0.72,0.32,-0.32,
5.593,-0.82,0.71,-1.10,0.72,0.32,-0.32,
5.594,-0.82,0.71,-1.10,0.71,0.29,-0.30,
5.595,-0.82,0.71,-1.10,0.71,0.25,-0.27,
5.599,-0.91,0.64,-1.24,0.71,0.25,-0.27,
5.599,-0.91,0.64,-1.24,0.70,0.22,-0.25,
5.6,-0.91,0.64,-1.24,0.69,0.19,-0.24,
5.604,-0.77,0.51,-1.40,0.69,0.19,-0.24,
5.605,-0.77,0.51,-1.40,0.68,0.17,-0.23,
5.606,-0.77,0.51,-1.40,0.67,0.14,-0.22,
5.61,-0.83,0.51,-1.45,0.67,0.14,-0.22,
5.611,-0.83,0.51,-1.45,0.65,0.11,-0.20,
5.612,-0.83,0.51,-1.45,0.64,0.09,-0.20,
5.612,-0.83,0.58,-1.74,0.64,0.09,-0.20,
5.613,-0.83,0.58,-1.74,0.62,0.10,-0.19,
5.616,-0.83,0.58,-1.74,0.61,0.07,-0.19,
5.618,-0.91,0.50,-1.11,0.61,0.07,-0.19,
5.619,-0.91,0.50,-1.11,0.60,0.02,-0.17,
5.619,-0.91,0.50,-1.11,0.59,-0.02,-0.15,
5.623,-1.16,0.56,-1.20,0.59,-0.02,-0.15,
5.623,-1.16,0.56,-1.20,0.57,-0.06,-0.14,
5.628,-1.16,0.56,-1.20,0.56,-0.09,-0.13,
5.629,-1.15,0.57,-1.22,0.56,-0.09,-0.13,
5.63,-1.15,0.57,-1.22,0.55,-0.13,-0.12,
5.63,-1.15,0.57,-1.22,0.54,-0.16,-0.11,
5.632,-1.15,0.60,-1.33,0.54,-0.16,-0.11,
5.633,-1.15,0.60,-1.33,0.52,-0.19,-0.10,
5.634,-1.15,0.60,-1.33,0.51,-0.22,-0.09,
5.639,-1.22,0.60,-1.50,0.51,-0.22,-0.09,
5.639,-1.22,0.60,-1.50,0.49,-0.25,-0.08,
5.647,-1.22,0.60,-1.50,0.48,-0.27,-0.08,
5.648,-1.22,0.60,-1.50,0.46,-0.29,-0.07,
5.649,-1.30,0.53,-1.67,0.46,-0.29,-0.07,
5.649,-1.30,0.53,-1.67,0.43,-0.32,-0.06,
5.65,-1.34,0.38,-1.90,0.43,-0.32,-0.06,
5.65,-1.34,0.38,-1.90,0.41,-0.34,-0.05,
5.651,-1.34,0.38,-1.90,0.38,-0.37,-0.04,
5.656,-1.26,0.20,-2.04,0.38,-0.37,-0.04,
5.657,-1.26,0.20,-2.04,0.35,-0.39,-0.04,
5.657,-1.26,0.20,-2.04,0.32,-0.42,-0.03,
5.658,-1.18,0.00,-2.15,0.32,-0.42,-0.03,
5.658,-1.18,0.00,-2.15,0.28,-0.44,-0.03,
5.662,-1.18,0.00,-2.15,0.25,-0.47,-0.03,
5.663,-1.16,-0.19,-2.25,0.25,-0.47,-0.03,
5.663,-1.16,-0.19,-2.25,0.22,-0.50,-0.02,
5.665,-1.16,-0.19,-2.25,0.18,-0.52,-0.02,
5.668,-1.14,-0.38,-2.43,0.18,-0.52,-0.02,
5.669,-1.14,-0.38,-2.43,0.15,-0.54,-0.02,
5.669,-1.14,-0.38,-2.43,0.11,-0.56,-0.02,
5.673,-1.14,-0.38,-2.43,0.08,-0.58,-0.02,
5.677,-1.08,-0.57,-2.53,0.08,-0.58,-0.02,
5.678,-1.08,-0.57,-2.53,0.04,-0.60,-0.02,
5.68,-1.11,-0.75,-2.73,0.04,-0.60,-0.02,
5.681,-1.11,-0.75,-2.73,0.01,-0.62,-0.01,
5.682,-1.11,-0.75,-2.73,-0.03,-0.63,-0.01,
5.682,-1.14,-0.93,-2.91,-0.03,-0.63,-0.01,
5.683,-1.14,-0.93,-2.91,-0.06,-0.65,-0.01,
5.685,-1.14,-0.93,-2.91,-0.10,-0.66,-0.01,
5.688,-1.06,-1.09,-2.97,-0.10,-0.66,-0.01,
5.688,-1.06,-1.09,-2.97,-0.13,-0.67,-0.01,
5.69,-1.06,-1.09,-2.97,-0.16,-0.68,-0.01,
5.692,-1.15,-1.20,-2.99,-0.16,-0.68,-0.01,
5.693,-1.15,-1.20,-2.99,-0.19,-0.69,-0.00,
5.695,-1.15,-1.20,-2.99,-0.22,-0.70,0.00,
5.699,-1.23,-1.21,-3.00,-0.22,-0.70,0.00,
5.699,-1.23,-1.21,-3.00,-0.25,-0.70,0.01,
5.701,-1.23,-1.21,-3.00,-0.28,-0.71,0.01,
5.703,-0.93,-1.36,-2.77,-0.28,-0.71,0.01,
5.704,-0.93,-1.36,-2.77,-0.30,-0.72,0.01,
5.706,-0.93,-1.36,-2.77,-0.32,-0.74,0.01,
5.709,-0.93,-1.36,-2.77,-0.34,-0.75,0.01,
5.71,-0.75,-1.36,-2.61,-0.34,-0.75,0.01,
5.71,-0.75,-1.36,-2.61,-0.36,-0.76,0.01,
5.714,-0.61,-1.13,-2.51,-0.36,-0.76,0.01,
5.715,-0.61,-1.13,-2.51,-0.37,-0.76,0.00,
5.715,-0.61,-1.13,-2.51,-0.38,-0.75,0.00,
5.719,-0.52,-0.74,-2.53,-0.38,-0.75,0.00,
5.72,-0.52,-0.74,-2.53,-0.39,-0.73,-0.01,
5.72,-0.52,-0.74,-2.53,-0.40,-0.75,-0.01,
5.723,-0.11,-0.64,-2.01,-0.40,-0.75,-0.01,
5.724,-0.11,-0.64,-2.01,-0.41,-0.75,-0.02,
5.728,-0.11,-0.64,-2.01,-0.41,-0.76,-0.03,
5.728,0.17,-0.25,-2.05,-0.41,-0.76,-0.03,
5.729,0.17,-0.25,-2.05,-0.42,-0.76,-0.04,
5.731,0.17,-0.25,-2.05,-0.43,-0.76,-0.05,
5.733,0.29,0.05,-2.07,-0.43,-0.76,-0.05,
5.733,0.29,0.05,-2.07,-0.43,-0.75,-0.07,
5.736,0.29,0.05,-2.07,-0.43,-0.75,-0.08,
5.738,0.20,0.68,-2.13,-0.43,-0.75,-0.08,
5.739,0.20,0.68,-2.13,-0.43,-0.73,-0.09,
5.741,0.20,0.68,-2.13,-0.43,-0.73,-0.10,
5.745,0.39,0.90,-1.97,-0.43,-0.73,-0.10,
5.746,0.39,0.90,-1.97,-0.43,-0.72,-0.12,
5.746,0.39,0.90,-1.97,-0.42,-0.71,-0.13,
5.749,0.34,1.45,-1.87,-0.42,-0.71,-0.13,
5.749,0.34,1.45,-1.87,-0.40,-0.69,-0.14,
5.75,0.34,1.45,-1.87,-0.39,-0.67,-0.15,
5.754,0.21,1.92,-1.70,-0.39,-0.67,-0.15,
5.755,0.21,1.92,-1.70,-0.37,-0.66,-0.16,
5.755,0.21,1.92,-1.70,-0.35,-0.64,-0.16,
5.761,0.21,1.92,-1.70,-0.32,-0.63,-0.17,
5.762,0.08,2.21,-1.61,-0.32,-0.63,-0.17,
5.763,0.08,2.21,-1.61,-0.30,-0.62,-0.19,
5.763,0.34,2.41,-1.47,-0.30,-0.62,-0.19,
5.764,0.34,2.41,-1.47,-0.27,-0.61,-0.20,
5.768,0.34,2.41,-1.47,-0.24,-0.60,-0.22,
5.769,0.32,2.66,-1.38,-0.24,-0.60,-0.22,
5.77,0.32,2.66,-1.38,-0.21,-0.60,-0.23,
5.772,0.32,2.66,-1.38,-0.18,-0.59,-0.25,
5.777,0.26,2.71,-1.31,-0.18,-0.59,-0.25,
5.778,0.26,2.71,-1.31,-0.15,-0.59,-0.26,
5.778,0.26,2.71,-1.31,-0.12,-0.59,-0.28,
5.779,0.12,2.65,-1.16,-0.12,-0.59,-0.28,
5.779,0.12,2.65,-1.16,-0.08,-0.58,-0.29,
5.782,0.12,2.65,-1.16,-0.05,-0.57,-0.31,
5.783,0.06,2.41,-0.94,-0.05,-0.57,-0.31,
5.784,0.06,2.41,-0.94,-0.02,-0.56,-0.32,
5.785,0.06,2.41,-0.94,0.01,-0.54,-0.35,
5.788,-0.04,1.99,-0.63,0.01,-0.54,-0.35,
5.789,-0.04,1.99,-0.63,0.05,-0.52,-0.36,
5.79,-0.04,1.99,-0.63,0.08,-0.49,-0.38,
5.795,-0.27,1.39,-0.21,0.08,-0.49,-0.38,
5.795,-0.27,1.39,-0.21,0.11,-0.47,-0.40,
5.796,-0.27,1.39,-0.21,0.15,-0.44,-0.42,
5.799,-0.69,0.62,0.38,0.15,-0.44,-0.42,
5.8,-0.69,0.62,0.38,0.18,-0.41,-0.43,
5.8,-0.69,0.62,0.38,0.23,-0.38,-0.44,
5.804,-1.32,-0.40,0.60,0.23,-0.38,-0.44,
5.804,-1.32,-0.40,0.60,0.27,-0.33,-0.44,
5.806,-1.32,-0.40,0.60,0.31,-0.24,-0.44,
5.81,-1.78,-1.71,0.89,0.31,-0.24,-0.44,
5.811,-1.78,-1.71,0.89,0.35,-0.22,-0.43,
5.811,-1.78,-1.71,0.89,0.39,-0.23,-0.42,
5.813,-2.30,-3.48,1.42,0.39,-0.23,-0.42,
5.813,-2.30,-3.48,1.42,0.42,-0.24,-0.39,
5.815,-2.30,-3.48,1.42,0.44,-0.23,-0.36,
5.82,-3.00,-5.20,0.22,0.44,-0.23,-0.36,
5.821,-3.00,-5.20,0.22,0.44,-0.21,-0.33,
5.821,-3.00,-5.20,0.22,0.43,-0.18,-0.30,
5.826,-3.42,-6.81,-0.91,0.43,-0.18,-0.30,
5.827,-3.42,-6.81,-0.91,0.40,-0.19,-0.27,
5.828,-3.42,-6.81,-0.91,0.35,-0.21,-0.23,
5.828,-3.42,-6.81,-0.91,0.29,-0.22,-0.18,
5.829,-3.87,-8.01,-1.77,0.29,-0.22,-0.18,
5.832,-3.87,-8.01,-1.77,0.22,-0.25,-0.14,
5.833,-3.87,-8.01,-1.77,0.13,-0.26,-0.10,
5.834,-4.04,-8.53,-2.77,0.13,-0.26,-0.10,
5.835,-4.04,-8.53,-2.77,0.02,-0.27,-0.06,
5.839,-4.04,-8.53,-2.77,-0.08,-0.29,-0.02,
5.839,-4.27,-8.24,-3.49,-0.08,-0.29,-0.02,
5.847,-4.27,-8.24,-3.49,-0.20,-0.32,0.03,
5.847,-4.27,-8.24,-3.49,-0.32,-0.36,0.07,
5.848,-4.46,-7.23,-3.50,-0.32,-0.36,0.07,
5.849,-4.46,-7.23,-3.50,-0.43,-0.42,0.11,
5.85,-4.46,-7.23,-3.50,-0.53,-0.50,0.16,
5.85,-4.71,-5.97,-2.88,-0.53,-0.50,0.16,
5.851,-4.71,-5.97,-2.88,-0.62,-0.59,0.20,
5.855,-4.71,-5.97,-2.88,-0.71,-0.70,0.24,
5.856,-4.57,-4.95,-2.21,-0.71,-0.70,0.24,
5.857,-4.57,-4.95,-2.21,-0.79,-0.82,0.27,
5.858,-4.11,-3.93,-1.71,-0.79,-0.82,0.27,
5.859,-4.11,-3.93,-1.71,-0.85,-0.93,0.30,
5.863,-4.11,-3.93,-1.71,-0.90,-1.04,0.32,
5.864,-3.64,-2.69,-1.23,-0.90,-1.04,0.32,
5.865,-3.64,-2.69,-1.23,-0.93,-1.13,0.33,
5.865,-3.64,-2.69,-1.23,-0.94,-1.20,0.34,
5.868,-2.91,-1.20,-0.61,-0.94,-1.20,0.34,
5.868,-2.91,-1.20,-0.61,-0.93,-1.25,0.35,
5.871,-2.91,-1.20,-0.61,-0.90,-1.28,0.34,
5.877,-2.91,-1.20,-0.61,-0.85,-1.27,0.33,
5.878,-1.95,0.39,0.09,-0.85,-1.27,0.33,
5.879,-1.95,0.39,0.09,-0.78,-1.23,0.31,
5.879,-0.86,1.93,0.78,-0.78,-1.23,0.31,
5.88,-0.86,1.93,0.78,-0.69,-1.16,0.28,
5.88,-0.86,1.93,0.78,-0.58,-1.06,0.24,
5.885,0.18,3.34,1.44,-0.58,-1.06,0.24,
5.885,0.18,3.34,1.44,-0.47,-0.92,0.20,
5.886,0.18,3.34,1.44,-0.34,-0.77,0.16,
5.888,1.11,4.60,2.12,-0.34,-0.77,0.16,
5.889,1.11,4.60,2.12,-0.21,-0.58,0.11,
5.892,1.11,4.60,2.12,-0.08,-0.38,0.06,
5.893,1.65,5.53,2.75,-0.08,-0.38,0.06,
5.894,1.65,5.53,2.75,0.07,-0.17,0.01,
5.895,1.65,5.53,2.75,0.21,0.06,-0.03,
5.897,1.80,5.96,3.07,0.21,0.06,-0.03,
5.898,1.80,5.96,3.07,0.35,0.30,-0.07,
5.901,1.80,5.96,3.07,0.48,0.54,-0.11,
5.903,1.80,5.96,3.07,0.61,0.78,-0.15,
5.903,1.62,5.92,3.04,0.61,0.78,-0.15,
5.907,1.62,5.92,3.04,0.73,1.02,-0.19,
5.908,1.14,5.63,2.75,0.73,1.02,-0.19,
5.909,1.14,5.63,2.75,0.84,1.25,-0.23,
5.911,1.14,5.63,2.75,0.94,1.46,-0.26,
5.915,0.43,5.07,2.37,0.94,1.46,-0.26,
5.915,0.43,5.07,2.37,1.03,1.65,-0.29,
5.916,0.43,5.07,2.37,1.11,1.82,-0.31,
5.919,-0.29,4.25,2.04,1.11,1.82,-0.31,
5.919,-0.29,4.25,2.04,1.18,1.96,-0.32,
5.921,-0.29,4.25,2.04,1.24,2.07,-0.33,
5.924,-0.67,3.06,1.64,1.24,2.07,-0.33,
5.925,-0.67,3.06,1.64,1.29,2.16,-0.34,
5.926,-0.67,3.06,1.64,1.33,2.22,-0.35,
5.928,-0.83,1.74,1.43,1.33,2.22,-0.35,
5.929,-0.83,1.74,1.43,1.36,2.26,-0.35,
5.93,-0.83,1.74,1.43,1.38,2.27,-0.35,
5.935,-0.73,0.21,1.16,1.38,2.27,-0.35,
5.935,-0.73,0.21,1.16,1.40,2.26,-0.35,
5.936,-0.73,0.21,1.16,1.41,2.23,-0.36,
5.942,-0.38,-1.29,0.79,1.41,2.23,-0.36,
5.943,-0.38,-1.29,0.79,1.41,2.20,-0.36,
5.944,-0.38,-1.29,0.79,1.41,2.16,-0.37,
5.944,0.21,-2.68,0.37,1.41,2.16,-0.37,
5.945,0.21,-2.68,0.37,1.40,2.12,-0.38,
5.946,0.21,-2.68,0.37,1.39,2.08,-0.38,
5.95,0.88,-3.76,0.18,1.39,2.08,-0.38,
5.951,0.88,-3.76,0.18,1.37,2.04,-0.38,
5.951,0.88,-3.76,0.18,1.36,2.01,-0.40,
5.955,1.74,-4.50,0.24,1.36,2.01,-0.40,
5.955,1.74,-4.50,0.24,1.35,2.01,-0.41,
5.956,1.74,-4.50,0.24,1.35,1.99,-0.42,
5.963,2.64,-4.76,1.09,1.35,1.99,-0.42,
5.964,2.64,-4.76,1.09,1.35,1.96,-0.43,
5.964,2.64,-4.76,1.09,1.36,1.94,-0.45,
5.969,3.45,-4.51,1.65,1.36,1.94,-0.45,
5.969,3.45,-4.51,1.65,1.37,1.95,-0.47,
5.97,3.45,-4.51,1.65,1.39,1.95,-0.50,
5.97,4.21,-3.93,2.57,1.39,1.95,-0.50,
5.971,4.21,-3.93,2.57,1.42,1.93,-0.53,
5.971,4.21,-3.93,2.57,1.46,1.89,-0.57,
5.979,4.77,-3.21,3.23,1.46,1.89,-0.57,
5.98,4.77,-3.21,3.23,1.48,1.86,-0.61,
5.98,4.77,-3.21,3.23,1.51,1.83,-0.66,
5.981,5.08,-2.39,3.29,1.51,1.83,-0.66,
5.981,5.08,-2.39,3.29,1.54,1.79,-0.71,
5.981,5.08,-2.39,3.29,1.57,1.75,-0.77,
5.983,5.53,-1.59,3.31,1.57,1.75,-0.77,
5.984,5.53,-1.59,3.31,1.59,1.71,-0.83,
5.987,5.53,-1.59,3.31,1.62,1.65,-0.89,
5.988,5.22,-0.53,3.62,1.62,1.65,-0.89,
5.989,5.22,-0.53,3.62,1.64,1.56,-0.94,
5.991,5.22,-0.53,3.62,1.65,1.45,-0.97,
5.995,4.35,0.56,3.57,1.65,1.45,-0.97,
5.995,4.35,0.56,3.57,1.65,1.32,-0.99,
5.995,4.35,0.56,3.57,1.64,1.21,-1.00,
5.999,3.23,1.51,3.10,1.64,1.21,-1.00,
5.999,3.23,1.51,3.10,1.63,1.09,-0.99,
6.0,3.23,1.51,3.10,1.62,0.98,-0.97,
6.004,2.16,2.26,2.61,1.62,0.98,-0.97,
6.005,2.16,2.26,2.61,1.59,0.89,-0.94,
6.009,2.16,2.26,2.61,1.57,0.81,-0.90,
6.014,1.26,2.76,2.27,1.57,0.81,-0.90,
6.015,1.26,2.76,2.27,1.55,0.74,-0.85,
6.015,1.26,2.76,2.27,1.53,0.68,-0.79,
6.016,0.62,3.06,1.96,1.53,0.68,-0.79,
6.017,0.62,3.06,1.96,1.50,0.63,-0.73,
6.017,0.62,3.06,1.96,1.49,0.59,-0.68,
6.019,0.50,3.12,1.81,1.49,0.59,-0.68,
6.019,0.50,3.12,1.81,1.47,0.56,-0.63,
6.021,0.50,3.12,1.81,1.45,0.54,-0.57,
6.024,0.47,3.03,1.57,1.45,0.54,-0.57,
6.025,0.47,3.03,1.57,1.44,0.52,-0.51,
6.026,0.47,3.03,1.57,1.42,0.52,-0.46,
6.029,0.62,2.79,1.23,1.42,0.52,-0.46,
6.029,0.62,2.79,1.23,1.41,0.52,-0.41,
6.031,0.62,2.79,1.23,1.39,0.53,-0.36,
6.036,0.80,2.48,0.81,1.39,0.53,-0.36,
6.036,0.80,2.48,0.81,1.37,0.55,-0.31,
6.037,0.80,2.48,0.81,1.35,0.59,-0.27,
6.039,1.03,2.19,0.32,1.35,0.59,-0.27,
6.039,1.03,2.19,0.32,1.33,0.63,-0.23,
6.043,1.03,2.19,0.32,1.31,0.65,-0.19,
6.044,1.31,1.71,0.29,1.31,0.65,-0.19,
6.045,1.31,1.71,0.29,1.29,0.68,-0.16,
6.046,1.31,1.71,0.29,1.27,0.70,-0.14,
6.05,1.59,1.20,0.33,1.27,0.70,-0.14,
6.051,1.59,1.20,0.33,1.26,0.71,-0.11,
6.051,1.59,1.20,0.33,1.24,0.72,-0.10,
6.054,1.59,1.20,0.33,1.23,0.71,-0.09,
6.055,1.83,0.70,0.57,1.23,0.71,-0.09,
6.064,1.83,0.70,0.57,1.22,0.69,-0.08,
6.065,2.04,0.23,0.86,1.22,0.69,-0.08,
6.065,2.04,0.23,0.86,1.21,0.67,-0.09,
6.066,2.04,0.23,0.86,1.21,0.64,-0.09,
6.066,2.15,-0.15,1.05,1.21,0.64,-0.09,
6.067,2.15,-0.15,1.05,1.21,0.62,-0.10,
6.067,2.15,-0.15,1.05,1.21,0.59,-0.12,
6.071,2.21,-0.45,1.26,1.21,0.59,-0.12,
6.072,2.21,-0.45,1.26,1.21,0.55,-0.13,
6.072,2.21,-0.45,1.26,1.21,0.51,-0.15,
6.083,2.26,-0.62,1.58,1.21,0.51,-0.15,
6.084,2.26,-0.62,1.58,1.21,0.45,-0.16,
6.085,2.26,-0.62,1.58,1.21,0.39,-0.18,
6.085,2.33,-0.84,1.86,1.21,0.39,-0.18,
6.086,2.33,-0.84,1.86,1.21,0.32,-0.20,
6.086,2.33,-0.84,1.86,1.21,0.25,-0.22,
6.087,2.29,-1.06,1.92,1.21,0.25,-0.22,
6.087,2.29,-1.06,1.92,1.20,0.18,-0.25,
6.087,2.29,-1.06,1.92,1.20,0.12,-0.27,
6.088,2.21,-1.28,1.78,1.20,0.12,-0.27,
6.091,2.21,-1.28,1.78,1.19,0.07,-0.29,
6.092,2.21,-1.28,1.78,1.19,0.02,-0.31,
6.097,2.06,-1.47,1.56,1.19,0.02,-0.31,
6.097,2.06,-1.47,1.56,1.18,-0.01,-0.33,
6.098,2.06,-1.47,1.56,1.18,-0.04,-0.36,
6.098,1.86,-1.53,1.35,1.18,-0.04,-0.36,
6.099,1.86,-1.53,1.35,1.17,-0.06,-0.37,
6.102,1.86,-1.53,1.35,1.17,-0.06,-0.39,
6.104,1.61,-1.48,1.06,1.17,-0.06,-0.39,
6.105,1.61,-1.48,1.06,1.16,-0.06,-0.41,
6.106,1.61,-1.48,1.06,1.16,-0.04,-0.42,
6.11,1.33,-1.41,0.82,1.16,-0.04,-0.42,
6.111,1.33,-1.41,0.82,1.16,-0.03,-0.43,
6.112,1.33,-1.41,0.82,1.16,0.00,-0.44,
6.114,1.01,-1.18,0.59,1.16,0.00,-0.44,
6.115,1.01,-1.18,0.59,1.15,0.03,-0.45,
6.117,1.01,-1.18,0.59,1.15,0.06,-0.45,
6.12,0.62,-0.87,0.42,1.15,0.06,-0.45,
6.12,0.62,-0.87,0.42,1.15,0.10,-0.45,
6.121,0.62,-0.87,0.42,1.14,0.13,-0.44,
6.126,0.16,-0.52,0.11,1.14,0.13,-0.44,
6.127,0.16,-0.52,0.11,1.13,0.17,-0.43,
6.127,0.16,-0.52,0.11,1.13,0.20,-0.42,
6.128,-0.30,-0.14,-0.17,1.13,0.20,-0.42,
6.129,-0.30,-0.14,-0.17,1.12,0.24,-0.40,
6.131,-0.30,-0.14,-0.17,1.10,0.27,-0.38,
6.135,-0.62,0.21,-0.30,1.10,0.27,-0.38,
6.136,-0.62,0.21,-0.30,1.09,0.29,-0.36,
6.136,-0.62,0.21,-0.30,1.08,0.31,-0.35,
6.139,-0.78,0.51,-0.50,1.08,0.31,-0.35,
6.14,-0.78,0.51,-0.50,1.07,0.34,-0.33,
6.145,-0.78,0.51,-0.50,1.06,0.38,-0.32,
6.146,-1.00,0.62,-1.03,1.06,0.38,-0.32,
6.146,-1.00,0.62,-1.03,1.04,0.42,-0.30,
6.147,-1.00,0.62,-1.03,1.03,0.48,-0.28,
6.15,-0.98,0.70,-1.40,1.03,0.48,-0.28,
6.151,-0.98,0.70,-1.40,1.01,0.53,-0.27,
6.151,-0.98,0.70,-1.40,1.00,0.59,-0.26,
6.155,-0.98,0.70,-1.40,0.98,0.65,-0.25,
6.155,-0.88,0.76,-1.67,0.98,0.65,-0.25,
6.163,-0.63,0.81,-1.69,0.98,0.65,-0.25,
6.165,-0.63,0.81,-1.69,0.97,0.71,-0.24,
6.165,-0.63,0.81,-1.69,0.95,0.77,-0.23,
6.166,-0.63,0.81,-1.69,0.94,0.83,-0.22,
6.166,-0.38,0.91,-1.77,0.94,0.83,-0.22,
6.167,-0.38,0.91,-1.77,0.92,0.89,-0.21,
6.167,-0.38,0.91,-1.77,0.91,0.95,-0.21,
6.172,-0.14,0.84,-1.86,0.91,0.95,-0.21,
6.173,-0.14,0.84,-1.86,0.89,1.01,-0.21,
6.174,-0.14,0.84,-1.86,0.88,1.08,-0.21,
6.174,-0.09,0.88,-1.88,0.88,1.08,-0.21,
6.179,-0.09,0.88,-1.88,0.87,1.14,-0.21,
6.179,-0.09,0.88,-1.88,0.85,1.20,-0.19,
6.179,-0.00,0.91,-1.71,0.85,1.20,-0.19,
6.18,-0.00,0.91,-1.71,0.84,1.26,-0.19,
6.181,-0.00,0.91,-1.71,0.83,1.30,-0.18,
6.184,0.16,0.87,-1.34,0.83,1.30,-0.18,
6.184,0.16,0.87,-1.34,0.82,1.34,-0.17,
6.186,0.16,0.87,-1.34,0.81,1.37,-0.16,
6.189,0.41,0.68,-0.73,0.81,1.37,-0.16,
6.189,0.41,0.68,-0.73,0.81,1.38,-0.16,
6.192,0.41,0.68,-0.73,0.80,1.40,-0.15,
6.193,0.57,0.61,-0.28,0.80,1.40,-0.15,
6.195,0.57,0.61,-0.28,0.80,1.40,-0.15,
6.196,0.57,0.61,-0.28,0.80,1.40,-0.14,
6.199,0.57,0.61,-0.28,0.79,1.38,-0.13,
6.199,0.68,0.55,0.28,0.79,1.38,-0.13,
6.202,0.68,0.55,0.28,0.79,1.36,-0.12,
6.204,0.72,0.47,0.96,0.79,1.36,-0.12,
6.205,0.72,0.47,0.96,0.79,1.31,-0.11,
6.207,0.72,0.47,0.96,0.80,1.26,-0.10,
6.209,0.86,0.42,1.50,0.80,1.26,-0.10,
6.209,0.86,0.42,1.50,0.80,1.20,-0.09,
6.213,0.86,0.42,1.50,0.80,1.13,-0.08,
6.213,1.20,0.11,1.88,0.80,1.13,-0.08,
6.214,1.20,0.11,1.88,0.79,1.05,-0.09,
6.218,1.20,0.11,1.88,0.79,0.96,-0.09,
6.218,1.41,-0.02,2.10,0.79,0.96,-0.09,
6.219,1.41,-0.02,2.10,0.78,0.87,-0.09,
6.222,1.41,-0.02,2.10,0.77,0.77,-0.09,
6.224,1.41,-0.02,2.10,0.76,0.67,-0.10,
6.224,1.55,-0.15,2.29,0.76,0.67,-0.10,
6.227,1.55,-0.15,2.29,0.75,0.56,-0.10,
6.23,1.69,-0.17,2.38,0.75,0.56,-0.10,
6.23,1.69,-0.17,2.38,0.74,0.46,-0.10,
6.232,1.69,-0.17,2.38,0.73,0.36,-0.11,
6.235,1.94,-0.25,2.37,0.73,0.36,-0.11,
6.235,1.94,-0.25,2.37,0.72,0.26,-0.13,
6.236,1.94,-0.25,2.37,0.73,0.17,-0.13,
6.239,1.87,0.11,2.01,0.73,0.17,-0.13,
6.24,1.87,0.11,2.01,0.72,0.10,-0.13,
6.243,1.87,0.11,2.01,0.72,0.02,-0.14,
6.244,1.94,0.18,1.77,0.72,0.02,-0.14,
6.245,1.94,0.18,1.77,0.73,-0.05,-0.15,
6.247,1.94,0.18,1.77,0.73,-0.11,-0.15,
6.249,2.08,0.13,1.29,0.73,-0.11,-0.15,
6.25,2.08,0.13,1.29,0.73,-0.16,-0.17,
6.252,2.08,0.13,1.29,0.74,-0.20,-0.19,
6.254,1.96,0.41,0.72,0.74,-0.20,-0.19,
6.255,1.96,0.41,0.72,0.75,-0.22,-0.20,
6.261,1.96,0.41,0.72,0.76,-0.22,-0.20,
6.262,1.92,0.31,0.10,0.76,-0.22,-0.20,
6.263,1.92,0.31,0.10,0.76,-0.23,-0.21,
6.263,1.92,0.31,0.10,0.77,-0.23,-0.23,
6.264,1.71,0.45,-0.34,0.77,-0.23,-0.23,
6.264,1.71,0.45,-0.34,0.78,-0.22,-0.23,
6.268,1.71,0.45,-0.34,0.78,-0.20,-0.24,
6.27,1.70,0.17,-0.78,0.78,-0.20,-0.24,
6.271,1.70,0.17,-0.78,0.79,-0.18,-0.26,
