time,ax,ay,az,wx,wy,wz,
5.196,0.05,0.25,0.49,0.12,0.05,0.05,
5.197,0.05,0.25,0.49,0.12,0.04,0.05,
5.197,0.05,0.25,0.49,0.13,0.04,0.05,
5.199,0.07,0.24,0.41,0.13,0.04,0.05,
5.199,0.07,0.24,0.41,0.13,0.03,0.05,
5.201,0.07,0.24,0.41,0.13,0.02,0.04,
5.204,0.21,0.20,0.33,0.13,0.02,0.04,
5.204,0.21,0.20,0.33,0.13,0.02,0.04,
5.21,0.21,0.20,0.33,0.13,0.01,0.04,
5.211,0.34,0.14,0.24,0.13,0.01,0.04,
5.211,0.34,0.14,0.24,0.13,0.01,0.03,
5.212,0.34,0.14,0.24,0.13,0.02,0.03,
5.214,0.43,0.11,0.15,0.13,0.02,0.03,
5.214,0.43,0.11,0.15,0.13,0.02,0.02,
5.216,0.43,0.11,0.15,0.14,0.03,0.02,
5.221,0.43,0.09,0.10,0.14,0.03,0.02,
5.222,0.43,0.09,0.10,0.14,0.03,0.01,
5.222,0.43,0.09,0.10,0.14,0.04,0.01,
5.226,0.45,0.12,0.06,0.14,0.04,0.01,
5.226,0.45,0.12,0.06,0.14,0.05,0.01,
5.227,0.45,0.12,0.06,0.15,0.06,0.00,
5.229,0.45,0.12,0.06,0.15,0.06,0.00,
5.229,0.43,0.15,0.05,0.15,0.06,0.00,
5.232,0.43,0.15,0.05,0.15,0.07,0.00,
5.234,0.40,0.14,0.04,0.15,0.07,0.00,
5.235,0.40,0.14,0.04,0.15,0.08,0.00,
5.237,0.40,0.14,0.04,0.15,0.08,0.00,
5.24,0.36,0.11,0.01,0.15,0.08,0.00,
5.24,0.36,0.11,0.01,0.15,0.09,0.00,
5.241,0.36,0.11,0.01,0.14,0.09,0.00,
5.243,0.32,0.04,-0.02,0.14,0.09,0.00,
5.244,0.32,0.04,-0.02,0.14,0.09,0.00,
5.245,0.32,0.04,-0.02,0.14,0.08,0.00,
5.249,0.22,-0.04,-0.05,0.14,0.08,0.00,
5.25,0.22,-0.04,-0.05,0.13,0.08,0.01,
5.252,0.22,-0.04,-0.05,0.13,0.08,0.01,
5.259,0.19,-0.08,-0.10,0.13,0.08,0.01,
5.26,0.19,-0.08,-0.10,0.12,0.07,0.01,
5.26,0.19,-0.08,-0.10,0.11,0.06,0.01,
5.261,0.25,-0.09,-0.08,0.11,0.06,0.01,
5.261,0.25,-0.09,-0.08,0.10,0.06,0.01,
5.262,0.25,-0.09,-0.08,0.10,0.05,0.01,
5.268,0.23,-0.05,-0.07,0.10,0.05,0.01,
5.268,0.23,-0.05,-0.07,0.09,0.04,0.01,
5.269,0.23,-0.05,-0.07,0.08,0.04,0.01,
5.27,0.19,-0.04,-0.02,0.08,0.04,0.01,
5.27,0.19,-0.04,-0.02,0.08,0.03,0.01,
5.273,0.19,-0.04,-0.02,0.08,0.03,0.01,
5.274,0.12,-0.05,0.06,0.08,0.03,0.01,
5.275,0.12,-0.05,0.06,0.08,0.04,0.01,
5.277,0.12,-0.05,0.06,0.08,0.04,0.01,
5.279,0.07,-0.07,0.14,0.08,0.04,0.01,
5.279,0.07,-0.07,0.14,0.09,0.04,0.01,
5.282,0.07,-0.07,0.14,0.09,0.04,0.02,
5.283,0.03,-0.07,0.22,0.09,0.04,0.02,
5.284,0.03,-0.07,0.22,0.10,0.03,0.02,
5.286,0.03,-0.07,0.22,0.10,0.03,0.02,
5.291,0.05,-0.05,0.24,0.10,0.03,0.02,
5.291,0.05,-0.05,0.24,0.11,0.03,0.02,
5.291,0.05,-0.05,0.24,0.12,0.03,0.02,
5.296,0.12,-0.04,0.25,0.12,0.03,0.02,
5.296,0.12,-0.04,0.25,0.13,0.03,0.02,
5.297,0.12,-0.04,0.25,0.13,0.03,0.02,
5.299,0.13,-0.01,0.21,0.13,0.03,0.02,
5.3,0.13,-0.01,0.21,0.14,0.03,0.02,
5.305,0.13,-0.01,0.21,0.14,0.05,0.04,
5.306,-0.09,0.26,-0.10,0.14,0.05,0.04,
5.307,-0.09,0.26,-0.10,0.14,0.06,0.05,
5.307,-0.09,0.26,-0.10,0.15,0.05,0.04,
5.31,0.36,-0.25,0.36,0.15,0.05,0.04,
5.31,0.36,-0.25,0.36,0.15,0.04,0.03,
5.312,0.36,-0.25,0.36,0.16,0.03,0.02,
5.314,0.21,-0.05,0.33,0.16,0.03,0.02,
5.315,0.21,-0.05,0.33,0.17,0.02,0.03,
5.317,0.21,-0.05,0.33,0.17,0.01,0.02,
5.319,0.14,-0.02,0.30,0.17,0.01,0.02,
5.32,0.14,-0.02,0.30,0.18,0.00,0.02,
5.321,0.14,-0.02,0.30,0.18,-0.00,0.02,
5.325,0.09,0.02,0.22,0.18,-0.00,0.02,
5.325,0.09,0.02,0.22,0.18,-0.01,0.03,
5.326,0.09,0.02,0.22,0.19,-0.02,0.03,
5.33,0.11,0.06,0.17,0.19,-0.02,0.03,
5.33,0.11,0.06,0.17,0.19,-0.03,0.03,
5.332,0.11,0.06,0.17,0.19,-0.04,0.03,
5.333,0.11,0.09,0.11,0.19,-0.04,0.03,
5.334,0.11,0.09,0.11,0.18,-0.05,0.03,
5.338,0.11,0.09,0.11,0.18,-0.06,0.03,
5.339,0.11,0.07,0.06,0.18,-0.06,0.03,
5.346,0.11,0.07,0.06,0.18,-0.08,0.04,
5.347,0.11,0.07,0.06,0.17,-0.09,0.04,
5.348,0.09,-0.02,-0.01,0.17,-0.09,0.04,
5.348,0.09,-0.02,-0.01,0.17,-0.10,0.04,
5.349,0.09,-0.02,-0.01,0.17,-0.12,0.04,
5.35,0.09,-0.06,-0.09,0.17,-0.12,0.04,
5.351,0.09,-0.06,-0.09,0.16,-0.13,0.04,
5.353,0.09,-0.06,-0.09,0.16,-0.13,0.04,
5.354,0.01,-0.06,-0.24,0.16,-0.13,0.04,
5.355,0.01,-0.06,-0.24,0.16,-0.14,0.05,
5.356,0.01,-0.06,-0.24,0.15,-0.15,0.05,
5.36,0.01,-0.06,-0.24,0.15,-0.15,0.05,
5.36,0.12,-0.04,-0.33,0.15,-0.15,0.05,
5.361,0.12,-0.04,-0.33,0.14,-0.16,0.05,
5.365,0.05,-0.04,-0.39,0.14,-0.16,0.05,
5.365,0.05,-0.04,-0.39,0.14,-0.16,0.05,
5.366,0.05,-0.04,-0.39,0.13,-0.17,0.05,
5.372,0.10,-0.02,-0.41,0.13,-0.17,0.05,
5.373,0.10,-0.02,-0.41,0.13,-0.18,0.05,
5.373,0.10,-0.02,-0.41,0.13,-0.19,0.06,
5.374,0.05,-0.08,-0.49,0.13,-0.19,0.06,
5.375,0.05,-0.08,-0.49,0.13,-0.20,0.06,
5.377,0.05,-0.08,-0.49,0.13,-0.20,0.06,
5.38,0.03,-0.12,-0.58,0.13,-0.20,0.06,
5.38,0.03,-0.12,-0.58,0.13,-0.20,0.06,
5.382,0.03,-0.12,-0.58,0.12,-0.20,0.06,
5.384,-0.03,-0.16,-0.65,0.12,-0.20,0.06,
5.385,-0.03,-0.16,-0.65,0.12,-0.21,0.06,
5.388,-0.03,-0.16,-0.65,0.12,-0.21,0.06,
5.389,-0.03,-0.16,-0.65,0.12,-0.20,0.06,
5.389,-0.00,-0.20,-0.68,0.12,-0.20,0.06,
5.392,-0.00,-0.20,-0.68,0.12,-0.20,0.06,
5.394,0.08,-0.19,-0.74,0.12,-0.20,0.06,
5.394,0.08,-0.19,-0.74,0.12,-0.21,0.06,
5.397,0.08,-0.19,-0.74,0.11,-0.20,0.05,
5.4,0.13,-0.16,-0.76,0.11,-0.20,0.05,
5.4,0.13,-0.16,-0.76,0.11,-0.20,0.05,
5.402,0.13,-0.16,-0.76,0.11,-0.20,0.05,
5.404,0.15,-0.16,-0.76,0.11,-0.20,0.05,
5.404,0.15,-0.16,-0.76,0.11,-0.19,0.05,
5.406,0.15,-0.16,-0.76,0.10,-0.18,0.04,
5.409,0.18,-0.16,-0.72,0.10,-0.18,0.04,
5.41,0.18,-0.16,-0.72,0.10,-0.17,0.04,
5.412,0.18,-0.16,-0.72,0.10,-0.16,0.04,
5.414,0.14,-0.20,-0.67,0.10,-0.16,0.04,
5.415,0.14,-0.20,-0.67,0.10,-0.16,0.03,
5.417,0.14,-0.20,-0.67,0.09,-0.15,0.03,
5.419,0.04,-0.25,-0.64,0.09,-0.15,0.03,
5.42,0.04,-0.25,-0.64,0.09,-0.14,0.03,
5.421,0.04,-0.25,-0.64,0.08,-0.14,0.03,
5.425,-0.09,-0.26,-0.61,0.08,-0.14,0.03,
5.425,-0.09,-0.26,-0.61,0.08,-0.14,0.03,
5.428,-0.09,-0.26,-0.61,0.07,-0.14,0.03,
5.429,-0.11,-0.24,-0.57,0.07,-0.14,0.03,
5.429,-0.11,-0.24,-0.57,0.07,-0.14,0.03,
5.432,-0.11,-0.24,-0.57,0.06,-0.14,0.03,
5.434,0.01,-0.22,-0.54,0.06,-0.14,0.03,
5.435,0.01,-0.22,-0.54,0.05,-0.14,0.02,
5.437,0.01,-0.22,-0.54,0.04,-0.14,0.02,
5.44,-0.18,-0.18,-0.63,0.04,-0.14,0.02,
5.441,-0.18,-0.18,-0.63,0.04,-0.13,0.02,
5.441,-0.18,-0.18,-0.63,0.03,-0.13,0.02,
5.445,-0.27,-0.09,-0.64,0.03,-0.13,0.02,
5.446,-0.27,-0.09,-0.64,0.02,-0.13,0.02,
5.447,-0.27,-0.09,-0.64,0.01,-0.14,0.03,
5.449,-0.44,-0.08,-0.56,0.01,-0.14,0.03,
5.45,-0.44,-0.08,-0.56,0.00,-0.14,0.03,
5.452,-0.44,-0.08,-0.56,-0.01,-0.15,0.04,
5.455,-0.56,-0.14,-0.45,-0.01,-0.15,0.04,
5.456,-0.56,-0.14,-0.45,-0.02,-0.17,0.04,
5.456,-0.56,-0.14,-0.45,-0.03,-0.19,0.05,
5.46,-0.67,-0.15,-0.36,-0.03,-0.19,0.05,
5.46,-0.67,-0.15,-0.36,-0.04,-0.21,0.05,
5.462,-0.67,-0.15,-0.36,-0.05,-0.23,0.07,
5.465,-0.63,-0.36,-0.34,-0.05,-0.23,0.07,
5.465,-0.63,-0.36,-0.34,-0.05,-0.24,0.07,
5.467,-0.63,-0.36,-0.34,-0.06,-0.25,0.07,
5.475,-0.44,-0.50,-0.32,-0.06,-0.25,0.07,
5.476,-0.44,-0.50,-0.32,-0.06,-0.26,0.08,
5.477,-0.44,-0.50,-0.32,-0.07,-0.27,0.08,
5.477,-0.28,-0.46,-0.37,-0.07,-0.27,0.08,
5.478,-0.28,-0.46,-0.37,-0.08,-0.28,0.08,
5.478,-0.28,-0.46,-0.37,-0.09,-0.28,0.08,
5.481,-0.13,-0.42,-0.34,-0.09,-0.28,0.08,
5.482,-0.13,-0.42,-0.34,-0.09,-0.29,0.08,
5.482,-0.13,-0.42,-0.34,-0.09,-0.30,0.08,
5.485,-0.04,-0.38,-0.23,-0.09,-0.30,0.08,
5.493,-0.04,-0.38,-0.23,-0.10,-0.31,0.08,
5.494,-0.04,-0.38,-0.23,-0.10,-0.32,0.07,
5.495,-0.04,-0.38,-0.23,-0.10,-0.32,0.07,
5.495,-0.04,-0.36,-0.11,-0.10,-0.32,0.07,
5.496,-0.04,-0.36,-0.11,-0.10,-0.33,0.07,
5.496,-0.14,-0.29,-0.03,-0.10,-0.33,0.07,
5.496,-0.14,-0.29,-0.03,-0.09,-0.33,0.07,
5.497,-0.14,-0.29,-0.03,-0.09,-0.33,0.08,
5.499,-0.22,-0.26,-0.04,-0.09,-0.33,0.08,
5.5,-0.22,-0.26,-0.04,-0.09,-0.33,0.08,
5.505,-0.22,-0.26,-0.04,-0.08,-0.33,0.08,
5.506,-0.13,-0.13,-0.17,-0.08,-0.33,0.08,
5.507,-0.13,-0.13,-0.17,-0.08,-0.32,0.08,
5.51,-0.13,-0.13,-0.17,-0.08,-0.32,0.08,
5.51,-0.12,-0.06,-0.21,-0.08,-0.32,0.08,
5.51,-0.12,-0.06,-0.21,-0.09,-0.31,0.09,
5.512,-0.12,-0.06,-0.21,-0.09,-0.30,0.09,
5.514,-0.13,0.11,-0.21,-0.09,-0.30,0.09,
5.515,-0.13,0.11,-0.21,-0.09,-0.30,0.09,
5.517,-0.13,0.11,-0.21,-0.09,-0.30,0.09,
5.522,-0.30,0.33,-0.01,-0.09,-0.30,0.09,
5.523,-0.30,0.33,-0.01,-0.08,-0.30,0.09,
5.523,-0.30,0.33,-0.01,-0.08,-0.31,0.10,
5.525,-0.40,0.36,0.16,-0.08,-0.31,0.10,
5.526,-0.40,0.36,0.16,-0.07,-0.32,0.10,
5.527,-0.40,0.36,0.16,-0.06,-0.33,0.10,
5.53,-0.44,0.28,0.29,-0.06,-0.33,0.10,
5.53,-0.44,0.28,0.29,-0.05,-0.34,0.10,
5.531,-0.44,0.28,0.29,-0.05,-0.35,0.11,
5.535,-0.60,0.35,0.32,-0.05,-0.35,0.11,
5.537,-0.60,0.35,0.32,-0.04,-0.36,0.11,
5.538,-0.60,0.35,0.32,-0.03,-0.37,0.12,
5.54,-0.63,0.39,0.34,-0.03,-0.37,0.12,
5.541,-0.63,0.39,0.34,-0.03,-0.39,0.13,
5.541,-0.63,0.39,0.34,-0.02,-0.40,0.13,
5.545,-0.60,0.41,0.33,-0.02,-0.40,0.13,
5.545,-0.60,0.41,0.33,-0.02,-0.41,0.14,
5.547,-0.60,0.41,0.33,-0.01,-0.42,0.14,
5.549,-0.47,0.39,0.38,-0.01,-0.42,0.14,
5.55,-0.47,0.39,0.38,-0.01,-0.43,0.15,
5.554,-0.47,0.39,0.38,0.00,-0.44,0.15,
5.555,-0.47,0.39,0.38,0.01,-0.44,0.16,
5.558,-0.35,0.34,0.44,0.01,-0.44,0.16,
5.56,-0.30,0.24,0.44,0.01,-0.44,0.16,
5.56,-0.30,0.24,0.44,0.02,-0.45,0.16,
5.561,-0.30,0.24,0.44,0.03,-0.46,0.15,
5.561,-0.30,0.24,0.44,0.04,-0.46,0.15,
5.565,-0.19,0.16,0.35,0.04,-0.46,0.15,
5.566,-0.19,0.16,0.35,0.05,-0.47,0.15,
5.568,-0.19,0.16,0.35,0.05,-0.47,0.15,
5.574,-0.05,0.19,0.13,0.05,-0.47,0.15,
5.575,-0.05,0.19,0.13,0.05,-0.47,0.15,
5.576,-0.05,0.19,0.13,0.05,-0.47,0.15,
5.576,0.18,0.17,0.05,0.05,-0.47,0.15,
5.576,0.18,0.17,0.05,0.05,-0.47,0.15,
5.578,0.18,0.17,0.05,0.04,-0.48,0.14,
5.579,0.35,0.16,0.11,0.04,-0.48,0.14,
5.582,0.35,0.16,0.11,0.04,-0.49,0.13,
5.583,0.35,0.16,0.11,0.04,-0.49,0.12,
5.59,0.68,-0.05,0.12,0.04,-0.49,0.12,
5.591,0.68,-0.05,0.12,0.04,-0.50,0.10,
5.591,0.68,-0.05,0.12,0.04,-0.51,0.08,
5.592,0.90,-0.06,0.10,0.04,-0.51,0.08,
5.592,0.90,-0.06,0.10,0.04,-0.51,0.05,
5.593,0.90,-0.06,0.10,0.05,-0.52,0.03,
5.595,0.98,-0.25,0.04,0.05,-0.52,0.03,
5.596,0.98,-0.25,0.04,0.05,-0.52,-0.00,
5.596,0.98,-0.25,0.04,0.07,-0.51,-0.03,
5.6,0.67,-0.29,-0.17,0.07,-0.51,-0.03,
5.6,0.67,-0.29,-0.17,0.08,-0.49,-0.04,
5.603,0.67,-0.29,-0.17,0.09,-0.46,-0.04,
5.606,0.50,-0.40,-0.30,0.09,-0.46,-0.04,
5.607,0.50,-0.40,-0.30,0.10,-0.44,-0.04,
5.607,0.50,-0.40,-0.30,0.11,-0.42,-0.06,
5.611,0.47,-0.54,-0.22,0.11,-0.42,-0.06,
5.611,0.47,-0.54,-0.22,0.12,-0.40,-0.06,
5.612,0.47,-0.54,-0.22,0.13,-0.38,-0.07,
5.615,0.37,-0.60,-0.21,0.13,-0.38,-0.07,
5.616,0.37,-0.60,-0.21,0.14,-0.37,-0.07,
5.617,0.37,-0.60,-0.21,0.15,-0.35,-0.07,
5.62,0.36,-0.60,-0.02,0.15,-0.35,-0.07,
5.62,0.36,-0.60,-0.02,0.16,-0.35,-0.09,
5.623,0.36,-0.60,-0.02,0.18,-0.35,-0.10,
5.625,0.23,-0.57,-0.06,0.18,-0.35,-0.10,
5.625,0.23,-0.57,-0.06,0.19,-0.34,-0.11,
5.628,0.23,-0.57,-0.06,0.20,-0.34,-0.12,
5.63,0.23,-0.57,-0.06,0.21,-0.34,-0.13,
5.63,0.20,-0.52,-0.03,0.21,-0.34,-0.13,
5.632,0.20,-0.52,-0.03,0.22,-0.34,-0.14,
5.635,0.08,-0.41,-0.20,0.22,-0.34,-0.14,
5.635,0.08,-0.41,-0.20,0.22,-0.33,-0.14,
5.637,0.08,-0.41,-0.20,0.23,-0.34,-0.15,
5.641,0.11,-0.34,-0.08,0.23,-0.34,-0.15,
5.641,0.11,-0.34,-0.08,0.24,-0.34,-0.17,
5.642,0.11,-0.34,-0.08,0.24,-0.33,-0.17,
5.645,0.04,-0.20,-0.20,0.24,-0.33,-0.17,
5.645,0.04,-0.20,-0.20,0.25,-0.33,-0.18,
5.648,0.04,-0.20,-0.20,0.25,-0.34,-0.19,
5.65,0.06,-0.09,-0.22,0.25,-0.34,-0.19,
5.65,0.06,-0.09,-0.22,0.25,-0.34,-0.19,
5.652,0.06,-0.09,-0.22,0.25,-0.35,-0.20,
5.656,0.08,-0.04,-0.17,0.25,-0.35,-0.20,
5.657,0.08,-0.04,-0.17,0.24,-0.36,-0.21,
5.657,0.08,-0.04,-0.17,0.24,-0.36,-0.22,
5.66,0.07,0.00,-0.26,0.24,-0.36,-0.22,
5.661,0.07,0.00,-0.26,0.22,-0.37,-0.23,
5.663,0.07,0.00,-0.26,0.21,-0.38,-0.24,
5.666,0.05,0.14,-0.30,0.21,-0.38,-0.24,
5.666,0.05,0.14,-0.30,0.20,-0.38,-0.24,
5.667,0.05,0.14,-0.30,0.18,-0.39,-0.24,
5.671,0.05,0.36,-0.35,0.18,-0.39,-0.24,
5.672,0.05,0.36,-0.35,0.16,-0.40,-0.24,
5.673,0.05,0.36,-0.35,0.14,-0.40,-0.23,
5.675,0.15,0.53,-0.51,0.14,-0.40,-0.23,
5.675,0.15,0.53,-0.51,0.12,-0.39,-0.23,
5.677,0.15,0.53,-0.51,0.08,-0.37,-0.22,
5.68,0.17,0.54,-1.03,0.08,-0.37,-0.22,
5.68,0.17,0.54,-1.03,0.03,-0.32,-0.21,
5.687,0.17,0.54,-1.03,-0.01,-0.30,-0.20,
5.688,0.38,0.51,-0.28,-0.01,-0.30,-0.20,
5.689,0.38,0.51,-0.28,-0.03,-0.31,-0.21,
5.69,0.38,0.51,-0.28,-0.04,-0.34,-0.21,
5.69,0.38,0.53,0.45,-0.04,-0.34,-0.21,
5.691,0.38,0.53,0.45,-0.05,-0.36,-0.21,
5.695,0.38,0.53,0.45,-0.04,-0.39,-0.21,
5.696,0.18,0.64,0.56,-0.04,-0.39,-0.21,
5.696,0.18,0.64,0.56,-0.03,-0.40,-0.20,
5.697,0.18,0.64,0.56,-0.02,-0.42,-0.19,
5.701,0.08,0.76,0.35,-0.02,-0.42,-0.19,
5.701,0.08,0.76,0.35,-0.01,-0.42,-0.17,
5.703,0.08,0.76,0.35,-0.01,-0.42,-0.16,
5.706,0.16,0.76,0.06,-0.01,-0.42,-0.16,
5.707,0.16,0.76,0.06,0.00,-0.42,-0.14,
5.707,0.16,0.76,0.06,0.00,-0.41,-0.13,
5.711,0.36,0.67,-0.10,0.00,-0.41,-0.13,
5.711,0.36,0.67,-0.10,0.00,-0.41,-0.12,
5.713,0.36,0.67,-0.10,0.01,-0.41,-0.11,
5.715,0.54,0.59,-0.08,0.01,-0.41,-0.11,
5.715,0.54,0.59,-0.08,0.01,-0.40,-0.11,
5.717,0.54,0.59,-0.08,0.01,-0.41,-0.10,
5.722,0.64,0.64,0.04,0.01,-0.41,-0.10,
5.723,0.64,0.64,0.04,0.01,-0.41,-0.10,
5.723,0.64,0.64,0.04,0.01,-0.41,-0.09,
5.725,0.75,0.72,0.16,0.01,-0.41,-0.09,
5.726,0.75,0.72,0.16,0.02,-0.41,-0.08,
5.728,0.75,0.72,0.16,0.02,-0.41,-0.08,
5.73,0.90,0.77,0.36,0.02,-0.41,-0.08,
5.731,0.90,0.77,0.36,0.02,-0.42,-0.07,
5.732,0.90,0.77,0.36,0.02,-0.43,-0.07,
5.735,0.99,0.71,0.60,0.02,-0.43,-0.07,
5.736,0.99,0.71,0.60,0.02,-0.45,-0.07,
5.739,0.99,0.71,0.60,0.03,-0.47,-0.07,
5.74,0.99,0.60,0.79,0.03,-0.47,-0.07,
5.74,0.99,0.60,0.79,0.03,-0.49,-0.08,
5.742,0.99,0.60,0.79,0.04,-0.51,-0.08,
5.746,0.88,0.51,0.87,0.04,-0.51,-0.08,
5.746,0.88,0.51,0.87,0.04,-0.54,-0.08,
5.747,0.88,0.51,0.87,0.05,-0.56,-0.08,
5.751,0.75,0.47,0.89,0.05,-0.56,-0.08,
5.752,0.75,0.47,0.89,0.05,-0.59,-0.07,
5.752,0.75,0.47,0.89,0.05,-0.61,-0.07,
5.756,0.60,0.47,0.85,0.05,-0.61,-0.07,
5.757,0.60,0.47,0.85,0.05,-0.64,-0.06,
5.758,0.60,0.47,0.85,0.06,-0.66,-0.06,
5.762,0.48,0.51,0.88,0.06,-0.66,-0.06,
5.762,0.48,0.51,0.88,0.06,-0.68,-0.05,
5.763,0.48,0.51,0.88,0.07,-0.70,-0.05,
5.767,0.37,0.57,0.94,0.07,-0.70,-0.05,
5.768,0.37,0.57,0.94,0.08,-0.71,-0.04,
5.768,0.37,0.57,0.94,0.09,-0.72,-0.03,
5.776,0.29,0.60,0.95,0.09,-0.72,-0.03,
5.777,0.29,0.60,0.95,0.09,-0.73,-0.03,
5.777,0.29,0.60,0.95,0.10,-0.74,-0.02,
5.778,0.22,0.64,0.96,0.10,-0.74,-0.02,
5.778,0.22,0.64,0.96,0.11,-0.75,-0.01,
5.779,0.22,0.64,0.96,0.12,-0.75,-0.01,
5.781,0.18,0.72,1.00,0.12,-0.75,-0.01,
5.782,0.18,0.72,1.00,0.14,-0.75,-0.00,
5.782,0.18,0.72,1.00,0.15,-0.75,0.00,
5.792,0.18,0.72,1.00,0.16,-0.75,0.02,
5.793,0.08,0.66,1.06,0.16,-0.75,0.02,
5.793,0.08,0.66,1.06,0.18,-0.75,0.02,
5.794,0.03,0.65,1.08,0.18,-0.75,0.02,
5.795,0.03,0.65,1.08,0.20,-0.75,0.03,
5.795,0.03,0.65,1.08,0.21,-0.74,0.04,
5.796,-0.00,0.84,0.95,0.21,-0.74,0.04,
5.796,-0.00,0.84,0.95,0.23,-0.73,0.05,
5.798,-0.00,0.84,0.95,0.25,-0.73,0.06,
5.8,0.00,0.68,0.85,0.25,-0.73,0.06,
5.801,0.00,0.68,0.85,0.27,-0.73,0.07,
5.804,0.00,0.68,0.85,0.28,-0.73,0.08,
5.805,-0.03,0.48,0.82,0.28,-0.73,0.08,
5.805,-0.03,0.48,0.82,0.29,-0.73,0.09,
5.807,-0.03,0.48,0.82,0.31,-0.73,0.10,
5.811,-0.07,0.31,0.77,0.31,-0.73,0.10,
5.812,-0.07,0.31,0.77,0.32,-0.73,0.11,
5.812,-0.07,0.31,0.77,0.34,-0.72,0.12,
5.816,-0.11,0.18,0.66,0.34,-0.72,0.12,
5.816,-0.11,0.18,0.66,0.35,-0.72,0.12,
5.817,-0.11,0.18,0.66,0.36,-0.72,0.13,
5.822,-0.10,0.04,0.46,0.36,-0.72,0.13,
5.823,-0.10,0.04,0.46,0.38,-0.71,0.14,
5.824,-0.10,0.04,0.46,0.39,-0.70,0.14,
5.829,-0.01,-0.19,0.28,0.39,-0.70,0.14,
5.83,-0.01,-0.19,0.28,0.39,-0.69,0.13,
5.83,-0.01,-0.19,0.28,0.40,-0.68,0.13,
5.831,0.05,-0.37,0.16,0.40,-0.68,0.13,
5.831,0.05,-0.37,0.16,0.41,-0.67,0.13,
5.834,0.05,-0.37,0.16,0.42,-0.65,0.12,
5.84,0.04,-0.47,0.01,0.42,-0.65,0.12,
5.841,0.04,-0.47,0.01,0.44,-0.63,0.11,
5.841,0.04,-0.47,0.01,0.45,-0.61,0.10,
5.841,0.22,-0.46,-0.38,0.45,-0.61,0.10,
5.846,0.22,-0.46,-0.38,0.46,-0.57,0.09,
5.847,0.22,-0.46,-0.38,0.46,-0.54,0.08,
5.847,0.26,-0.41,-0.60,0.46,-0.54,0.08,
5.848,0.26,-0.41,-0.60,0.47,-0.51,0.06,
5.848,0.26,-0.41,-0.60,0.47,-0.47,0.05,
5.851,0.32,-0.56,-0.81,0.47,-0.47,0.05,
5.852,0.32,-0.56,-0.81,0.47,-0.43,0.03,
5.856,0.32,-0.56,-0.81,0.47,-0.40,0.01,
5.857,0.36,-0.57,-0.88,0.47,-0.40,0.01,
5.858,0.36,-0.57,-0.88,0.48,-0.37,-0.01,
5.858,0.36,-0.57,-0.88,0.48,-0.33,-0.03,
5.862,0.19,-0.71,-1.21,0.48,-0.33,-0.03,
5.862,0.19,-0.71,-1.21,0.48,-0.29,-0.04,
5.863,0.19,-0.71,-1.21,0.48,-0.25,-0.05,
5.867,0.26,-0.91,-1.42,0.48,-0.25,-0.05,
5.868,0.26,-0.91,-1.42,0.47,-0.20,-0.07,
5.868,0.26,-0.91,-1.42,0.47,-0.16,-0.09,
5.876,0.23,-0.94,-1.56,0.47,-0.16,-0.09,
5.877,0.23,-0.94,-1.56,0.47,-0.11,-0.10,
5.877,0.23,-0.94,-1.56,0.47,-0.06,-0.12,
5.877,0.22,-1.05,-1.74,0.47,-0.06,-0.12,
5.878,0.22,-1.05,-1.74,0.46,-0.01,-0.14,
5.878,0.22,-1.05,-1.74,0.46,0.03,-0.16,
5.885,0.15,-1.13,-1.80,0.46,0.03,-0.16,
5.886,0.15,-1.13,-1.80,0.46,0.09,-0.18,
5.886,0.15,-1.13,-1.80,0.45,0.15,-0.18,
5.887,-0.08,-1.04,-2.10,0.45,0.15,-0.18,
5.887,-0.08,-1.04,-2.10,0.44,0.21,-0.19,
5.892,-0.08,-1.04,-2.10,0.43,0.27,-0.20,
5.893,-0.03,-1.13,-2.21,0.43,0.27,-0.20,
5.893,-0.03,-1.13,-2.21,0.42,0.33,-0.21,
5.894,-0.03,-1.13,-2.21,0.41,0.38,-0.21,
5.896,-0.06,-0.99,-2.23,0.41,0.38,-0.21,
5.896,-0.06,-0.99,-2.23,0.40,0.44,-0.21,
5.898,-0.06,-0.99,-2.23,0.38,0.50,-0.22,
5.901,0.07,-1.01,-2.20,0.38,0.50,-0.22,
5.902,0.07,-1.01,-2.20,0.38,0.54,-0.23,
5.904,0.07,-1.01,-2.20,0.36,0.60,-0.23,
5.905,-0.06,-1.11,-2.46,0.36,0.60,-0.23,
5.906,-0.06,-1.11,-2.46,0.34,0.67,-0.24,
5.908,-0.06,-1.11,-2.46,0.33,0.72,-0.24,
5.911,-0.15,-0.91,-2.21,0.33,0.72,-0.24,
5.912,-0.15,-0.91,-2.21,0.31,0.77,-0.23,
5.914,-0.15,-0.91,-2.21,0.30,0.81,-0.23,
5.916,-0.12,-0.82,-1.98,0.30,0.81,-0.23,
5.917,-0.12,-0.82,-1.98,0.29,0.83,-0.23,
5.917,-0.12,-0.82,-1.98,0.28,0.86,-0.22,
5.921,-0.11,-0.65,-1.83,0.28,0.86,-0.22,
5.922,-0.11,-0.65,-1.83,0.26,0.88,-0.22,
5.923,-0.11,-0.65,-1.83,0.25,0.88,-0.21,
5.926,-0.05,-0.50,-1.63,0.25,0.88,-0.21,
5.927,-0.05,-0.50,-1.63,0.24,0.88,-0.20,
