time,ax,ay,az,wx,wy,wz,
3.301,0.17,0.11,0.03,0.13,-0.26,0.22,
3.301,0.17,0.11,0.03,0.12,-0.27,0.21,
3.303,0.17,0.11,0.03,0.11,-0.28,0.20,
3.306,-0.17,0.01,0.12,0.11,-0.28,0.20,
3.307,-0.17,0.01,0.12,0.11,-0.29,0.20,
3.307,-0.17,0.01,0.12,0.11,-0.29,0.20,
3.313,0.04,-0.20,-0.00,0.11,-0.29,0.20,
3.314,0.04,-0.20,-0.00,0.10,-0.29,0.20,
3.314,0.04,-0.20,-0.00,0.08,-0.28,0.20,
3.315,0.05,-0.25,0.08,0.08,-0.28,0.20,
3.315,0.05,-0.25,0.08,0.07,-0.28,0.20,
3.318,0.05,-0.25,0.08,0.07,-0.28,0.21,
3.321,-0.08,-0.25,0.31,0.07,-0.28,0.21,
3.321,-0.08,-0.25,0.31,0.07,-0.28,0.22,
3.325,-0.08,-0.25,0.31,0.05,-0.26,0.22,
3.326,0.21,-0.86,-0.19,0.05,-0.26,0.22,
3.326,0.21,-0.86,-0.19,0.04,-0.23,0.20,
3.328,0.21,-0.86,-0.19,0.03,-0.21,0.17,
3.331,0.32,-0.87,-0.10,0.03,-0.21,0.17,
3.332,0.32,-0.87,-0.10,0.01,-0.18,0.16,
3.334,0.32,-0.87,-0.10,-0.01,-0.16,0.15,
3.335,0.64,-0.85,-0.06,-0.01,-0.16,0.15,
3.335,0.64,-0.85,-0.06,-0.02,-0.14,0.12,
3.34,0.64,-0.85,-0.06,-0.02,-0.12,0.10,
3.341,0.70,-0.57,0.22,-0.02,-0.12,0.10,
3.341,0.70,-0.57,0.22,-0.00,-0.11,0.09,
3.342,0.70,-0.57,0.22,0.01,-0.11,0.09,
3.346,0.30,-0.52,0.23,0.01,-0.11,0.09,
3.347,0.30,-0.52,0.23,0.01,-0.11,0.08,
3.348,0.30,-0.52,0.23,0.02,-0.11,0.09,
3.351,0.10,0.66,0.72,0.02,-0.11,0.09,
3.352,0.10,0.66,0.72,0.04,-0.13,0.11,
3.353,0.10,0.66,0.72,0.04,-0.14,0.10,
3.357,0.10,-0.19,-0.24,0.04,-0.14,0.10,
3.358,0.10,-0.19,-0.24,0.02,-0.10,0.09,
3.358,0.10,-0.19,-0.24,0.01,-0.06,0.08,
3.362,-0.08,-0.21,0.06,0.01,-0.06,0.08,
3.362,-0.08,-0.21,0.06,0.02,-0.06,0.07,
3.363,-0.08,-0.21,0.06,0.02,-0.09,0.08,
3.366,-0.28,0.31,0.40,0.02,-0.09,0.08,
3.366,-0.28,0.31,0.40,0.03,-0.11,0.10,
3.368,-0.28,0.31,0.40,0.03,-0.16,0.12,
3.371,-0.04,0.87,1.15,0.03,-0.16,0.12,
3.371,-0.04,0.87,1.15,0.03,-0.24,0.14,
3.375,-0.04,0.87,1.15,0.02,-0.30,0.15,
3.376,0.21,0.04,0.47,0.02,-0.30,0.15,
3.377,0.21,0.04,0.47,-0.00,-0.32,0.14,
3.377,0.21,0.04,0.47,-0.01,-0.32,0.11,
3.381,-0.10,-0.55,0.02,-0.01,-0.32,0.11,
3.382,-0.10,-0.55,0.02,-0.02,-0.33,0.08,
3.384,-0.10,-0.55,0.02,-0.03,-0.34,0.06,
3.386,-0.40,-0.37,-0.17,-0.03,-0.34,0.06,
3.387,-0.40,-0.37,-0.17,-0.04,-0.35,0.04,
3.388,-0.40,-0.37,-0.17,-0.05,-0.34,0.03,
3.394,-0.17,-0.17,-0.47,-0.05,-0.34,0.03,
3.395,-0.17,-0.17,-0.47,-0.07,-0.31,0.03,
3.395,-0.17,-0.17,-0.47,-0.09,-0.29,0.03,
3.396,0.25,-0.19,-0.18,-0.09,-0.29,0.03,
3.396,0.25,-0.19,-0.18,-0.10,-0.28,0.03,
3.402,0.25,-0.19,-0.18,-0.10,-0.28,0.02,
3.402,0.41,-0.48,0.22,-0.10,-0.28,0.02,
3.403,0.41,-0.48,0.22,-0.11,-0.29,-0.00,
3.403,0.41,-0.48,0.22,-0.11,-0.29,-0.02,
3.406,0.42,-0.55,0.32,-0.11,-0.29,-0.02,
3.407,0.42,-0.55,0.32,-0.11,-0.31,-0.04,
3.408,0.42,-0.55,0.32,-0.11,-0.32,-0.05,
3.411,0.57,-0.53,0.19,-0.11,-0.32,-0.05,
3.411,0.57,-0.53,0.19,-0.12,-0.32,-0.07,
3.413,0.57,-0.53,0.19,-0.13,-0.33,-0.09,
3.416,0.76,-0.52,0.09,-0.13,-0.33,-0.09,
3.417,0.76,-0.52,0.09,-0.15,-0.34,-0.12,
3.418,0.76,-0.52,0.09,-0.16,-0.34,-0.14,
3.42,0.87,-0.49,0.23,-0.16,-0.34,-0.14,
3.421,0.87,-0.49,0.23,-0.16,-0.34,-0.17,
3.424,0.87,-0.49,0.23,-0.16,-0.34,-0.19,
3.426,0.78,-0.43,0.25,-0.16,-0.34,-0.19,
3.427,0.78,-0.43,0.25,-0.14,-0.33,-0.21,
3.428,0.78,-0.43,0.25,-0.13,-0.32,-0.23,
3.432,0.74,-0.37,0.42,-0.13,-0.32,-0.23,
3.432,0.74,-0.37,0.42,-0.11,-0.31,-0.25,
3.433,0.74,-0.37,0.42,-0.10,-0.27,-0.27,
3.438,0.74,-0.37,0.42,-0.08,-0.20,-0.29,
3.438,0.63,-0.36,-0.39,-0.08,-0.20,-0.29,
3.439,0.63,-0.36,-0.39,-0.06,-0.14,-0.31,
3.443,0.55,-0.44,-0.33,-0.06,-0.14,-0.31,
3.444,0.55,-0.44,-0.33,-0.04,-0.09,-0.32,
3.448,0.63,-0.36,-0.15,-0.04,-0.09,-0.32,
3.449,0.63,-0.36,-0.15,-0.02,-0.03,-0.33,
3.449,0.63,-0.36,-0.15,0.00,0.00,-0.35,
3.45,0.63,-0.36,-0.15,0.02,0.02,-0.37,
3.45,1.29,-0.25,-0.10,0.02,0.02,-0.37,
3.453,1.29,-0.25,-0.10,0.03,0.05,-0.39,
3.453,1.29,-0.25,-0.10,0.05,0.08,-0.42,
3.458,1.39,-0.26,0.14,0.05,0.08,-0.42,
3.462,1.11,-0.25,0.03,0.05,0.08,-0.42,
3.463,1.11,-0.25,0.03,0.07,0.08,-0.44,
3.463,1.11,-0.25,0.03,0.09,0.09,-0.48,
3.464,1.11,-0.25,0.03,0.10,0.11,-0.51,
3.464,1.11,-0.25,0.03,0.11,0.12,-0.54,
3.466,0.64,-0.11,0.01,0.11,0.12,-0.54,
3.466,0.64,-0.11,0.01,0.12,0.13,-0.56,
3.468,0.64,-0.11,0.01,0.13,0.12,-0.56,
3.47,-0.14,0.07,-0.19,0.13,0.12,-0.56,
3.471,-0.14,0.07,-0.19,0.13,0.14,-0.56,
3.473,-0.14,0.07,-0.19,0.12,0.13,-0.55,
3.476,-0.58,-0.06,-0.08,0.12,0.13,-0.55,
3.476,-0.58,-0.06,-0.08,0.11,0.13,-0.54,
3.478,-0.58,-0.06,-0.08,0.10,0.13,-0.53,
3.48,-1.37,0.04,-0.17,0.10,0.13,-0.53,
3.481,-1.37,0.04,-0.17,0.08,0.14,-0.51,
3.485,-1.37,0.04,-0.17,0.07,0.15,-0.49,
3.486,-2.43,0.54,-0.28,0.07,0.15,-0.49,
3.486,-2.43,0.54,-0.28,0.06,0.18,-0.45,
3.494,-2.43,0.54,-0.28,0.05,0.21,-0.40,
3.495,-3.36,0.85,-0.20,0.05,0.21,-0.40,
3.495,-3.36,0.85,-0.20,0.04,0.24,-0.35,
3.496,-3.36,0.85,-0.20,0.03,0.27,-0.28,
3.496,-3.60,0.90,0.03,0.03,0.27,-0.28,
3.497,-3.60,0.90,0.03,0.02,0.29,-0.22,
3.5,-3.60,0.90,0.03,0.01,0.30,-0.16,
3.501,-2.81,0.81,0.39,0.01,0.30,-0.16,
3.502,-2.81,0.81,0.39,0.00,0.30,-0.11,
3.504,-2.81,0.81,0.39,-0.01,0.29,-0.08,
3.509,-1.53,0.96,0.63,-0.01,0.29,-0.08,
3.51,-1.53,0.96,0.63,-0.01,0.27,-0.06,
3.51,-1.53,0.96,0.63,-0.02,0.25,-0.04,
3.511,-0.57,1.09,0.56,-0.02,0.25,-0.04,
3.511,-0.57,1.09,0.56,-0.03,0.24,-0.04,
3.517,-0.57,1.09,0.56,-0.04,0.22,-0.03,
3.518,-0.27,0.77,0.46,-0.04,0.22,-0.03,
3.519,-0.27,0.77,0.46,-0.05,0.21,-0.04,
3.519,-0.27,0.77,0.46,-0.05,0.19,-0.04,
3.521,-0.40,0.30,0.32,-0.05,0.19,-0.04,
3.521,-0.40,0.30,0.32,-0.05,0.18,-0.04,
3.523,-0.40,0.30,0.32,-0.04,0.18,-0.04,
3.526,-0.73,-0.09,0.07,-0.04,0.18,-0.04,
3.526,-0.73,-0.09,0.07,-0.04,0.17,-0.02,
3.531,-0.73,-0.09,0.07,-0.04,0.17,-0.01,
3.531,-0.93,-0.31,-0.03,-0.04,0.17,-0.01,
3.532,-0.93,-0.31,-0.03,-0.04,0.17,0.01,
3.533,-0.93,-0.31,-0.03,-0.05,0.16,0.04,
3.535,-0.72,-0.22,-0.10,-0.05,0.16,0.04,
3.536,-0.72,-0.22,-0.10,-0.05,0.15,0.07,
3.539,-0.72,-0.22,-0.10,-0.06,0.15,0.08,
3.54,-0.17,0.13,-0.16,-0.06,0.15,0.08,
3.541,-0.17,0.13,-0.16,-0.07,0.14,0.10,
3.544,-0.17,0.13,-0.16,-0.07,0.14,0.12,
3.547,0.12,0.29,-0.11,-0.07,0.14,0.12,
3.548,0.12,0.29,-0.11,-0.08,0.13,0.13,
3.548,0.12,0.29,-0.11,-0.08,0.12,0.14,
3.552,0.18,0.20,-0.12,-0.08,0.12,0.14,
3.552,0.18,0.20,-0.12,-0.08,0.11,0.15,
3.552,0.18,0.20,-0.12,-0.07,0.12,0.16,
3.555,0.05,0.10,-0.23,-0.07,0.12,0.16,
3.556,0.05,0.10,-0.23,-0.07,0.12,0.18,
3.559,0.05,0.10,-0.23,-0.07,0.12,0.19,
3.562,-0.05,0.10,-0.30,-0.07,0.12,0.19,
3.562,-0.05,0.10,-0.30,-0.07,0.12,0.21,
3.564,-0.05,0.10,-0.30,-0.08,0.13,0.23,
3.567,-0.17,0.06,-0.28,-0.08,0.13,0.23,
3.567,-0.17,0.06,-0.28,-0.08,0.13,0.24,
3.567,-0.17,0.06,-0.28,-0.08,0.14,0.26,
3.572,-0.24,-0.06,-0.25,-0.08,0.14,0.26,
3.573,-0.24,-0.06,-0.25,-0.08,0.14,0.28,
3.573,-0.24,-0.06,-0.25,-0.08,0.15,0.30,
3.58,-0.22,0.04,-0.24,-0.08,0.15,0.30,
3.581,-0.22,0.04,-0.24,-0.08,0.16,0.32,
3.581,-0.22,0.04,-0.24,-0.07,0.16,0.33,
3.581,-0.22,-0.04,-0.21,-0.07,0.16,0.33,
3.582,-0.22,-0.04,-0.21,-0.07,0.16,0.34,
3.586,-0.22,-0.04,-0.21,-0.07,0.17,0.35,
3.587,-0.24,0.01,-0.26,-0.07,0.17,0.35,
3.588,-0.24,0.01,-0.26,-0.08,0.18,0.37,
3.588,-0.24,0.01,-0.26,-0.08,0.19,0.38,
3.593,-0.42,-0.08,-0.33,-0.08,0.19,0.38,
3.594,-0.42,-0.08,-0.33,-0.08,0.21,0.39,
3.594,-0.42,-0.08,-0.33,-0.08,0.23,0.40,
3.596,-0.45,-0.18,-0.01,-0.08,0.23,0.40,
3.597,-0.45,-0.18,-0.01,-0.08,0.23,0.41,
3.599,-0.45,-0.18,-0.01,-0.06,0.19,0.42,
3.601,-0.58,-0.02,0.49,-0.06,0.19,0.42,
3.602,-0.58,-0.02,0.49,-0.05,0.15,0.43,
3.603,-0.58,-0.02,0.49,-0.06,0.14,0.44,
3.607,-0.64,0.35,-0.30,-0.06,0.14,0.44,
3.608,-0.64,0.35,-0.30,-0.08,0.17,0.45,
3.608,-0.64,0.35,-0.30,-0.10,0.20,0.47,
3.612,-0.26,0.52,-0.48,-0.10,0.20,0.47,
3.613,-0.26,0.52,-0.48,-0.13,0.22,0.47,
3.613,-0.26,0.52,-0.48,-0.14,0.23,0.47,
3.617,0.29,0.43,0.01,-0.14,0.23,0.47,
3.618,0.29,0.43,0.01,-0.16,0.23,0.45,
3.621,0.38,0.22,0.32,-0.16,0.23,0.45,
3.626,0.38,0.22,0.32,-0.16,0.22,0.43,
3.627,0.38,0.22,0.32,-0.16,0.22,0.40,
3.627,0.38,0.22,0.32,-0.16,0.20,0.37,
3.628,0.12,-0.05,0.44,-0.16,0.20,0.37,
3.628,0.12,-0.05,0.44,-0.16,0.18,0.35,
3.629,0.12,-0.05,0.44,-0.15,0.16,0.32,
3.632,0.19,-0.20,0.32,-0.15,0.16,0.32,
3.633,0.19,-0.20,0.32,-0.15,0.15,0.29,
3.634,0.19,-0.20,0.32,-0.14,0.13,0.25,
3.637,0.17,-0.23,-0.03,-0.14,0.13,0.25,
3.638,0.17,-0.23,-0.03,-0.14,0.14,0.21,
3.639,0.17,-0.23,-0.03,-0.13,0.14,0.18,
3.643,-0.47,-0.51,-0.05,-0.13,0.14,0.18,
3.644,-0.47,-0.51,-0.05,-0.13,0.12,0.18,
3.645,-0.47,-0.51,-0.05,-0.13,0.09,0.18,
3.647,-1.92,-0.96,-0.11,-0.13,0.09,0.18,
3.648,-1.92,-0.96,-0.11,-0.14,0.07,0.23,
3.648,-1.92,-0.96,-0.11,-0.15,0.02,0.30,
3.651,-2.59,-0.83,0.18,-0.15,0.02,0.30,
3.651,-2.59,-0.83,0.18,-0.16,-0.04,0.35,
3.656,-2.59,-0.83,0.18,-0.17,-0.11,0.37,
3.656,-0.04,0.70,0.22,-0.17,-0.11,0.37,
3.657,-0.04,0.70,0.22,-0.18,-0.18,0.37,
3.659,-0.04,0.70,0.22,-0.18,-0.26,0.35,
3.662,1.55,1.43,-0.25,-0.18,-0.26,0.35,
3.663,1.55,1.43,-0.25,-0.19,-0.29,0.32,
3.665,1.55,1.43,-0.25,-0.18,-0.29,0.26,
3.666,1.37,0.25,-0.80,-0.18,-0.29,0.26,
3.667,1.37,0.25,-0.80,-0.17,-0.25,0.21,
3.669,1.37,0.25,-0.80,-0.15,-0.20,0.16,
3.672,-0.11,-0.98,-0.54,-0.15,-0.20,0.16,
3.677,-0.11,-0.98,-0.54,-0.13,-0.19,0.14,
3.677,-0.11,-0.98,-0.54,-0.12,-0.17,0.12,
3.678,-0.50,-1.25,-0.89,-0.12,-0.17,0.12,
3.678,-0.50,-1.25,-0.89,-0.12,-0.11,0.10,
3.679,-0.50,-1.25,-0.89,-0.13,-0.06,0.09,
3.681,-0.36,-0.86,-0.46,-0.13,-0.06,0.09,
3.682,-0.36,-0.86,-0.46,-0.12,-0.05,0.08,
3.684,-0.36,-0.86,-0.46,-0.13,-0.05,0.07,
3.687,-0.54,-0.41,-0.26,-0.13,-0.05,0.07,
3.688,-0.54,-0.41,-0.26,-0.14,-0.04,0.07,
3.694,-0.54,-0.41,-0.26,-0.14,-0.06,0.08,
3.695,-1.52,-0.49,0.54,-0.14,-0.06,0.08,
3.696,-1.52,-0.49,0.54,-0.14,-0.11,0.12,
3.697,-1.52,-0.49,0.54,-0.13,-0.17,0.15,
3.698,-1.52,-0.49,0.54,-0.14,-0.20,0.17,
3.698,-1.73,-0.03,0.33,-0.14,-0.20,0.17,
3.699,-1.73,-0.03,0.33,-0.15,-0.25,0.19,
3.701,-0.73,0.45,0.23,-0.15,-0.25,0.19,
3.702,-0.73,0.45,0.23,-0.14,-0.30,0.20,
3.703,-0.73,0.45,0.23,-0.13,-0.34,0.19,
3.708,0.13,0.43,-0.01,-0.13,-0.34,0.19,
3.709,0.13,0.43,-0.01,-0.12,-0.36,0.17,
3.709,0.13,0.43,-0.01,-0.11,-0.35,0.15,
3.711,0.33,0.30,-0.04,-0.11,-0.35,0.15,
3.712,0.33,0.30,-0.04,-0.09,-0.37,0.13,
3.713,0.33,0.30,-0.04,-0.06,-0.42,0.13,
3.715,-0.21,0.22,0.10,-0.06,-0.42,0.13,
3.716,-0.21,0.22,0.10,-0.04,-0.42,0.15,
3.718,-0.21,0.22,0.10,-0.03,-0.40,0.17,
3.723,-0.75,-0.27,-0.36,-0.03,-0.40,0.17,
3.724,-0.75,-0.27,-0.36,-0.03,-0.39,0.17,
3.725,-0.75,-0.27,-0.36,-0.03,-0.39,0.18,
3.727,-0.47,-0.23,0.00,-0.03,-0.39,0.18,
3.73,-0.47,-0.23,0.00,-0.02,-0.41,0.18,
3.731,-0.47,-0.23,0.00,-0.01,-0.44,0.19,
3.731,-0.12,-0.06,0.16,-0.01,-0.44,0.19,
3.732,-0.12,-0.06,0.16,-0.01,-0.47,0.19,
3.735,-0.12,-0.06,0.16,-0.00,-0.49,0.18,
3.737,0.43,0.10,-0.18,-0.00,-0.49,0.18,
3.741,0.43,0.10,-0.18,-0.00,-0.50,0.17,
3.742,0.60,0.32,-0.25,-0.00,-0.50,0.17,
3.743,0.60,0.32,-0.25,-0.00,-0.50,0.14,
3.743,0.60,0.32,-0.25,-0.00,-0.51,0.12,
3.744,0.60,0.32,-0.25,0.00,-0.52,0.11,
3.746,0.38,0.09,-0.10,0.00,-0.52,0.11,
3.747,0.38,0.09,-0.10,0.02,-0.52,0.11,
3.748,0.38,0.09,-0.10,0.03,-0.51,0.09,
3.751,0.59,-0.24,-0.28,0.03,-0.51,0.09,
3.751,0.59,-0.24,-0.28,0.04,-0.49,0.08,
3.754,0.59,-0.24,-0.28,0.05,-0.47,0.06,
3.755,0.76,-0.42,-0.33,0.05,-0.47,0.06,
3.756,0.76,-0.42,-0.33,0.05,-0.44,0.04,
3.759,0.76,-0.42,-0.33,0.06,-0.41,0.02,
3.761,0.96,-0.47,-0.27,0.06,-0.41,0.02,
3.761,0.96,-0.47,-0.27,0.07,-0.39,-0.00,
3.763,0.96,-0.47,-0.27,0.08,-0.37,-0.02,
3.767,0.95,-0.40,-0.11,0.08,-0.37,-0.02,
3.767,0.95,-0.40,-0.11,0.09,-0.35,-0.04,
3.769,0.95,-0.40,-0.11,0.11,-0.33,-0.06,
3.771,1.01,-0.33,-0.08,0.11,-0.33,-0.06,
3.772,1.01,-0.33,-0.08,0.12,-0.31,-0.07,
3.773,1.01,-0.33,-0.08,0.13,-0.29,-0.09,
3.777,0.91,-0.26,-0.02,0.13,-0.29,-0.09,
3.777,0.91,-0.26,-0.02,0.14,-0.28,-0.11,
3.778,0.91,-0.26,-0.02,0.15,-0.26,-0.12,
3.781,0.79,-0.20,-0.03,0.15,-0.26,-0.12,
3.782,0.79,-0.20,-0.03,0.15,-0.25,-0.14,
3.785,0.79,-0.20,-0.03,0.16,-0.25,-0.14,
3.787,0.60,-0.21,-0.02,0.16,-0.25,-0.14,
3.787,0.60,-0.21,-0.02,0.17,-0.24,-0.14,
3.794,0.60,-0.21,-0.02,0.18,-0.24,-0.14,
3.795,0.40,-0.15,-0.01,0.18,-0.24,-0.14,
3.796,0.40,-0.15,-0.01,0.18,-0.24,-0.14,
3.796,0.40,-0.15,-0.01,0.19,-0.23,-0.13,
3.797,0.35,-0.10,-0.02,0.19,-0.23,-0.13,
3.797,0.35,-0.10,-0.02,0.20,-0.23,-0.12,
3.801,0.35,-0.10,-0.02,0.21,-0.23,-0.12,
3.804,0.39,-0.06,-0.06,0.21,-0.23,-0.12,
3.805,0.39,-0.06,-0.06,0.21,-0.23,-0.12,
3.805,0.39,-0.06,-0.06,0.22,-0.22,-0.11,
3.808,0.47,0.04,-0.18,0.22,-0.22,-0.11,
3.809,0.47,0.04,-0.18,0.22,-0.21,-0.12,
3.809,0.47,0.04,-0.18,0.22,-0.20,-0.13,
3.812,0.47,0.17,-0.17,0.22,-0.20,-0.13,
3.814,0.47,0.17,-0.17,0.22,-0.19,-0.13,
3.815,0.47,0.17,-0.17,0.22,-0.18,-0.13,
3.816,0.44,0.08,-0.18,0.22,-0.18,-0.13,
3.817,0.44,0.08,-0.18,0.22,-0.17,-0.13,
3.819,0.44,0.08,-0.18,0.21,-0.16,-0.13,
3.821,0.41,0.18,-0.11,0.21,-0.16,-0.13,
3.822,0.41,0.18,-0.11,0.21,-0.16,-0.13,
3.824,0.41,0.18,-0.11,0.21,-0.15,-0.13,
3.827,0.45,0.35,-0.12,0.21,-0.15,-0.13,
3.828,0.45,0.35,-0.12,0.20,-0.15,-0.12,
3.828,0.45,0.35,-0.12,0.20,-0.15,-0.11,
3.833,0.38,0.44,-0.06,0.20,-0.15,-0.11,
3.833,0.38,0.44,-0.06,0.20,-0.15,-0.10,
3.835,0.38,0.44,-0.06,0.19,-0.14,-0.08,
3.838,0.39,0.51,-0.11,0.19,-0.14,-0.08,
3.838,0.39,0.51,-0.11,0.19,-0.14,-0.07,
3.843,0.39,0.51,-0.11,0.19,-0.13,-0.06,
3.844,0.46,0.54,-0.17,0.19,-0.13,-0.06,
3.845,0.46,0.54,-0.17,0.19,-0.11,-0.05,
3.845,0.46,0.54,-0.17,0.18,-0.10,-0.04,
3.851,0.48,0.32,-0.25,0.18,-0.10,-0.04,
3.852,0.48,0.32,-0.25,0.18,-0.08,-0.03,
3.852,0.48,0.32,-0.25,0.17,-0.05,-0.02,
3.853,0.63,0.31,-0.37,0.17,-0.05,-0.02,
3.853,0.63,0.31,-0.37,0.15,-0.03,-0.03,
3.856,0.63,0.31,-0.37,0.14,-0.00,-0.03,
3.856,0.56,0.36,-0.22,0.14,-0.00,-0.03,
3.859,0.56,0.36,-0.22,0.12,0.02,-0.03,
3.86,0.56,0.36,-0.22,0.11,0.03,-0.02,
3.862,0.38,0.25,-0.18,0.11,0.03,-0.02,
3.863,0.38,0.25,-0.18,0.09,0.05,-0.01,
3.863,0.38,0.25,-0.18,0.07,0.07,-0.00,
3.867,0.29,0.10,-0.08,0.07,0.07,-0.00,
3.868,0.29,0.10,-0.08,0.05,0.08,0.00,
3.869,0.29,0.10,-0.08,0.03,0.10,0.00,
3.871,0.39,0.17,0.04,0.03,0.10,0.00,
3.872,0.39,0.17,0.04,0.01,0.11,-0.01,
3.875,0.39,0.17,0.04,-0.00,0.12,-0.01,
3.878,0.26,0.20,0.19,-0.00,0.12,-0.01,
3.878,0.26,0.20,0.19,-0.02,0.12,-0.02,
3.879,0.26,0.20,0.19,-0.03,0.12,-0.02,
3.884,-0.01,0.18,0.28,-0.03,0.12,-0.02,
3.884,-0.01,0.18,0.28,-0.03,0.12,-0.02,
3.885,-0.01,0.18,0.28,-0.03,0.12,-0.02,
3.888,-0.14,0.14,0.33,-0.03,0.12,-0.02,
3.889,-0.14,0.14,0.33,-0.03,0.11,-0.01,
3.889,-0.14,0.14,0.33,-0.03,0.11,0.00,
3.896,-0.20,0.00,0.35,-0.03,0.11,0.00,
3.897,-0.20,0.00,0.35,-0.02,0.10,0.02,
3.897,-0.20,0.00,0.35,-0.02,0.10,0.04,
3.898,-0.13,-0.05,0.04,-0.02,0.10,0.04,
3.898,-0.13,-0.05,0.04,-0.02,0.11,0.06,
3.899,-0.13,-0.05,0.04,-0.02,0.12,0.08,
3.903,0.01,-0.07,-0.10,-0.02,0.12,0.08,
3.904,0.01,-0.07,-0.10,-0.03,0.14,0.11,
3.905,0.01,-0.07,-0.10,-0.04,0.16,0.12,
3.909,0.20,0.04,-0.08,-0.04,0.16,0.12,
3.91,0.20,0.04,-0.08,-0.04,0.17,0.14,
3.91,0.20,0.04,-0.08,-0.05,0.18,0.15,
3.912,0.46,0.00,0.22,-0.05,0.18,0.15,
3.913,0.46,0.00,0.22,-0.04,0.18,0.14,
3.914,0.46,0.00,0.22,-0.04,0.16,0.12,
3.917,0.49,0.06,0.29,-0.04,0.16,0.12,
3.917,0.49,0.06,0.29,-0.03,0.16,0.10,
3.919,0.49,0.06,0.29,-0.02,0.15,0.08,
3.922,0.22,0.25,0.03,-0.02,0.15,0.08,
3.923,0.22,0.25,0.03,-0.02,0.16,0.06,
3.924,0.22,0.25,0.03,-0.03,0.16,0.05,
3.928,0.01,0.33,-0.05,-0.03,0.16,0.05,
3.928,0.01,0.33,-0.05,-0.03,0.16,0.05,
3.929,0.01,0.33,-0.05,-0.03,0.16,0.04,
3.933,0.12,0.53,-0.12,-0.03,0.16,0.04,
3.934,0.12,0.53,-0.12,-0.03,0.16,0.03,
3.935,0.12,0.53,-0.12,-0.04,0.18,0.00,
3.938,0.25,0.83,-0.23,-0.04,0.18,0.00,
3.938,0.25,0.83,-0.23,-0.04,0.18,-0.01,
3.939,0.25,0.83,-0.23,-0.05,0.18,-0.02,
3.943,0.07,0.72,0.12,-0.05,0.18,-0.02,
3.944,0.07,0.72,0.12,-0.05,0.16,-0.02,
3.944,0.07,0.72,0.12,-0.05,0.14,-0.01,
3.948,-0.09,0.52,0.34,-0.05,0.14,-0.01,
3.949,-0.09,0.52,0.34,-0.05,0.11,-0.01,
3.949,-0.09,0.52,0.34,-0.03,0.08,0.00,
3.952,-0.09,0.52,0.34,-0.02,0.07,0.01,
3.953,-0.04,0.35,0.17,-0.02,0.07,0.01,
3.955,-0.04,0.35,0.17,-0.01,0.08,0.01,
3.959,0.17,0.14,-0.22,-0.01,0.08,0.01,
3.96,0.17,0.14,-0.22,-0.01,0.08,0.00,
3.961,0.17,0.14,-0.22,-0.01,0.08,-0.00,
3.963,0.17,0.14,-0.22,0.01,0.05,0.00,
3.964,0.14,0.00,0.14,0.01,0.05,0.00,
3.965,0.14,0.00,0.14,0.02,0.05,0.01,
3.967,0.20,-0.16,-0.14,0.02,0.05,0.01,
3.968,0.20,-0.16,-0.14,0.02,0.06,0.00,
3.97,0.20,-0.16,-0.14,0.02,0.06,-0.00,
3.973,0.30,-0.21,0.02,0.02,0.06,-0.00,
3.974,0.30,-0.21,0.02,0.02,0.05,-0.01,
3.975,0.30,-0.21,0.02,0.03,0.03,-0.00,
3.977,0.21,-0.19,-0.01,0.03,0.03,-0.00,
3.978,0.21,-0.19,-0.01,0.03,0.03,-0.01,
3.979,0.21,-0.19,-0.01,0.03,0.04,-0.02,
3.981,0.38,0.17,-0.05,0.03,0.04,-0.02,
3.982,0.38,0.17,-0.05,0.04,0.03,-0.02,
3.984,0.38,0.17,-0.05,0.04,0.02,-0.02,
3.988,0.25,0.14,-0.25,0.04,0.02,-0.02,
3.988,0.25,0.14,-0.25,0.03,0.03,-0.01,
3.989,0.25,0.14,-0.25,0.03,0.02,-0.01,
3.996,0.23,-0.10,-0.19,0.03,0.02,-0.01,
3.997,0.23,-0.10,-0.19,0.02,0.02,-0.00,
3.998,0.23,-0.10,-0.19,0.01,0.03,0.00,
3.999,0.30,-0.32,-0.15,0.01,0.03,0.00,
3.999,0.30,-0.32,-0.15,0.00,0.02,0.01,
4.0,0.30,-0.32,-0.15,0.00,0.01,0.01,
4.003,0.30,-0.05,0.20,0.00,0.01,0.01,
4.004,0.30,-0.05,0.20,0.01,-0.02,0.02,
4.005,0.30,-0.05,0.20,0.01,-0.02,0.03,
4.009,0.36,-0.08,-0.26,0.01,-0.02,0.03,
4.01,0.36,-0.08,-0.26,0.01,-0.00,0.03,
4.01,0.36,-0.08,-0.26,0.01,-0.00,0.03,
4.013,0.46,-0.27,-0.17,0.01,-0.00,0.03,
4.014,0.46,-0.27,-0.17,0.02,0.00,0.03,
4.015,0.46,-0.27,-0.17,0.02,0.00,0.03,
4.018,0.43,-0.36,-0.11,0.02,0.00,0.03,
4.019,0.43,-0.36,-0.11,0.01,0.00,0.03,
4.02,0.43,-0.36,-0.11,0.02,-0.01,0.04,
4.023,0.45,-0.12,-0.02,0.02,-0.01,0.04,
4.024,0.45,-0.12,-0.02,0.03,-0.00,0.04,
4.024,0.45,-0.12,-0.02,0.02,0.01,0.04,
4.027,0.46,-0.05,-0.28,0.02,0.01,0.04,
4.028,0.46,-0.05,-0.28,0.02,0.02,0.04,
