time,ax,ay,az,wx,wy,wz,
6.502,0.92,0.14,-0.63,0.49,0.08,-0.00,
6.505,0.88,0.17,-0.84,0.49,0.08,-0.00,
6.506,0.88,0.17,-0.84,0.49,0.07,-0.01,
6.507,0.88,0.17,-0.84,0.49,0.07,-0.02,
6.511,0.79,0.19,-1.04,0.49,0.07,-0.02,
6.511,0.79,0.19,-1.04,0.49,0.07,-0.02,
6.516,0.79,0.19,-1.04,0.49,0.07,-0.02,
6.516,0.68,0.19,-1.19,0.49,0.07,-0.02,
6.517,0.68,0.19,-1.19,0.49,0.07,-0.03,
6.518,0.68,0.19,-1.19,0.49,0.08,-0.03,
6.524,0.54,0.17,-1.27,0.49,0.08,-0.03,
6.525,0.54,0.17,-1.27,0.49,0.09,-0.03,
6.526,0.54,0.17,-1.27,0.49,0.09,-0.04,
6.526,0.38,0.20,-1.34,0.49,0.09,-0.04,
6.527,0.38,0.20,-1.34,0.49,0.10,-0.04,
6.527,0.38,0.20,-1.34,0.48,0.11,-0.04,
6.529,0.22,0.28,-1.37,0.48,0.11,-0.04,
6.53,0.22,0.28,-1.37,0.49,0.11,-0.04,
6.533,0.22,0.28,-1.37,0.49,0.13,-0.04,
6.535,0.10,0.35,-1.44,0.49,0.13,-0.04,
6.536,0.10,0.35,-1.44,0.49,0.13,-0.04,
6.54,0.10,0.35,-1.44,0.49,0.15,-0.04,
6.541,-0.01,0.38,-1.46,0.49,0.15,-0.04,
6.541,-0.01,0.38,-1.46,0.49,0.16,-0.03,
6.542,-0.01,0.38,-1.46,0.49,0.17,-0.02,
6.545,-0.13,0.36,-1.44,0.49,0.17,-0.02,
6.546,-0.13,0.36,-1.44,0.49,0.19,-0.02,
6.547,-0.13,0.36,-1.44,0.49,0.20,-0.01,
6.551,-0.19,0.23,-1.41,0.49,0.20,-0.01,
6.552,-0.19,0.23,-1.41,0.49,0.21,-0.01,
6.552,-0.19,0.23,-1.41,0.50,0.22,0.00,
6.555,-0.25,-0.03,-1.28,0.50,0.22,0.00,
6.556,-0.25,-0.03,-1.28,0.50,0.23,0.01,
6.558,-0.25,-0.03,-1.28,0.51,0.25,0.01,
6.56,-0.16,0.28,-1.41,0.51,0.25,0.01,
6.561,-0.16,0.28,-1.41,0.51,0.27,0.01,
6.563,-0.16,0.28,-1.41,0.50,0.29,0.02,
6.565,-0.06,0.29,-1.41,0.50,0.29,0.02,
6.565,-0.06,0.29,-1.41,0.50,0.31,0.02,
6.568,-0.06,0.29,-1.41,0.50,0.32,0.03,
6.573,-0.11,0.13,-1.28,0.50,0.32,0.03,
6.574,-0.11,0.13,-1.28,0.49,0.32,0.03,
6.575,-0.11,0.13,-1.28,0.49,0.33,0.03,
6.575,-0.08,-0.01,-1.18,0.49,0.33,0.03,
6.576,-0.08,-0.01,-1.18,0.48,0.33,0.04,
6.578,-0.08,-0.01,-1.18,0.48,0.33,0.04,
6.582,-0.04,-0.08,-1.17,0.48,0.33,0.04,
6.583,-0.04,-0.08,-1.17,0.47,0.33,0.04,
6.583,-0.04,-0.08,-1.17,0.47,0.33,0.05,
6.585,-0.07,-0.16,-1.25,0.47,0.33,0.05,
6.585,-0.07,-0.16,-1.25,0.47,0.34,0.05,
6.588,-0.07,-0.16,-1.25,0.46,0.34,0.06,
6.59,0.03,-0.25,-1.33,0.46,0.34,0.06,
6.59,0.03,-0.25,-1.33,0.45,0.34,0.06,
6.592,0.03,-0.25,-1.33,0.45,0.35,0.06,
6.597,0.13,-0.30,-1.39,0.45,0.35,0.06,
6.598,0.13,-0.30,-1.39,0.44,0.35,0.06,
6.598,0.13,-0.30,-1.39,0.44,0.35,0.06,
6.601,0.15,-0.38,-1.42,0.44,0.35,0.06,
6.601,0.15,-0.38,-1.42,0.44,0.36,0.06,
6.602,0.15,-0.38,-1.42,0.43,0.36,0.06,
6.605,0.24,-0.46,-1.48,0.43,0.36,0.06,
6.607,0.24,-0.46,-1.48,0.42,0.36,0.06,
6.607,0.24,-0.46,-1.48,0.41,0.36,0.06,
6.61,0.32,-0.51,-1.53,0.41,0.36,0.06,
6.611,0.32,-0.51,-1.53,0.41,0.36,0.06,
6.613,0.32,-0.51,-1.53,0.40,0.36,0.05,
6.615,0.40,-0.51,-1.59,0.40,0.36,0.05,
6.615,0.40,-0.51,-1.59,0.39,0.36,0.05,
6.617,0.40,-0.51,-1.59,0.38,0.36,0.05,
6.622,0.49,-0.53,-1.70,0.38,0.36,0.05,
6.623,0.49,-0.53,-1.70,0.37,0.37,0.04,
6.623,0.49,-0.53,-1.70,0.36,0.37,0.04,
6.626,0.51,-0.56,-1.78,0.36,0.37,0.04,
6.627,0.51,-0.56,-1.78,0.35,0.37,0.04,
6.627,0.51,-0.56,-1.78,0.33,0.38,0.03,
6.631,0.61,-0.62,-1.89,0.33,0.38,0.03,
6.632,0.61,-0.62,-1.89,0.32,0.38,0.03,
6.632,0.61,-0.62,-1.89,0.31,0.38,0.03,
6.634,0.70,-0.68,-1.98,0.31,0.38,0.03,
6.635,0.70,-0.68,-1.98,0.29,0.39,0.02,
6.64,0.70,-0.68,-1.98,0.28,0.39,0.01,
6.641,0.71,-0.68,-2.05,0.28,0.39,0.01,
6.642,0.71,-0.68,-2.05,0.26,0.39,0.01,
6.642,0.71,-0.68,-2.05,0.25,0.40,0.00,
6.645,0.71,-0.59,-2.13,0.25,0.40,0.00,
6.646,0.71,-0.59,-2.13,0.24,0.41,-0.00,
6.649,0.71,-0.59,-2.13,0.23,0.42,-0.01,
6.651,0.71,-0.46,-2.20,0.23,0.42,-0.01,
6.652,0.71,-0.46,-2.20,0.21,0.43,-0.01,
6.653,0.71,-0.46,-2.20,0.20,0.43,-0.02,
6.658,0.70,-0.30,-2.28,0.20,0.43,-0.02,
6.658,0.70,-0.30,-2.28,0.19,0.44,-0.02,
6.659,0.70,-0.30,-2.28,0.18,0.45,-0.02,
6.661,0.68,-0.22,-2.38,0.18,0.45,-0.02,
6.662,0.68,-0.22,-2.38,0.17,0.45,-0.02,
6.663,0.68,-0.22,-2.38,0.16,0.46,-0.02,
6.666,0.56,-0.25,-2.38,0.16,0.46,-0.02,
6.666,0.56,-0.25,-2.38,0.15,0.46,-0.02,
6.668,0.56,-0.25,-2.38,0.14,0.47,-0.02,
6.671,0.76,-0.22,-2.60,0.14,0.47,-0.02,
6.672,0.76,-0.22,-2.60,0.13,0.48,-0.03,
6.673,0.76,-0.22,-2.60,0.12,0.49,-0.03,
6.678,0.75,-0.30,-2.66,0.12,0.49,-0.03,
6.678,0.75,-0.30,-2.66,0.10,0.50,-0.02,
6.679,0.75,-0.30,-2.66,0.08,0.50,-0.02,
6.682,0.76,-0.42,-2.53,0.08,0.50,-0.02,
6.682,0.76,-0.42,-2.53,0.07,0.51,-0.02,
6.682,0.76,-0.42,-2.53,0.06,0.51,-0.02,
6.686,0.74,-0.50,-2.41,0.06,0.51,-0.02,
6.687,0.74,-0.50,-2.41,0.05,0.51,-0.02,
6.687,0.74,-0.50,-2.41,0.04,0.52,-0.02,
6.692,0.70,-0.49,-2.39,0.04,0.52,-0.02,
6.693,0.70,-0.49,-2.39,0.03,0.52,-0.02,
6.693,0.70,-0.49,-2.39,0.03,0.53,-0.02,
6.696,0.68,-0.49,-2.37,0.03,0.53,-0.02,
6.697,0.68,-0.49,-2.37,0.02,0.54,-0.02,
6.698,0.68,-0.49,-2.37,0.01,0.54,-0.02,
6.7,0.51,-0.62,-2.28,0.01,0.54,-0.02,
6.7,0.51,-0.62,-2.28,0.00,0.54,-0.01,
6.702,0.51,-0.62,-2.28,0.00,0.54,-0.00,
6.705,0.57,-0.58,-2.27,0.00,0.54,-0.00,
6.705,0.57,-0.58,-2.27,-0.00,0.55,0.00,
6.709,0.57,-0.58,-2.27,-0.01,0.56,0.00,
6.711,0.78,-0.47,-2.36,-0.01,0.56,0.00,
6.712,0.78,-0.47,-2.36,-0.02,0.57,0.00,
6.713,0.78,-0.47,-2.36,-0.03,0.58,-0.00,
6.716,0.81,-0.47,-2.26,-0.03,0.58,-0.00,
6.716,0.81,-0.47,-2.26,-0.04,0.59,-0.00,
6.718,0.81,-0.47,-2.26,-0.04,0.60,-0.01,
6.721,0.71,-0.49,-2.11,-0.04,0.60,-0.01,
6.722,0.71,-0.49,-2.11,-0.05,0.60,-0.00,
6.723,0.71,-0.49,-2.11,-0.05,0.61,0.00,
6.726,0.73,-0.65,-2.06,-0.05,0.61,0.00,
6.727,0.73,-0.65,-2.06,-0.06,0.62,-0.00,
6.729,0.73,-0.65,-2.06,-0.07,0.62,-0.00,
6.731,0.66,-0.80,-1.97,-0.07,0.62,-0.00,
6.732,0.66,-0.80,-1.97,-0.07,0.62,-0.00,
6.732,0.66,-0.80,-1.97,-0.07,0.62,0.00,
6.736,0.47,-0.91,-1.95,-0.07,0.62,0.00,
6.737,0.47,-0.91,-1.95,-0.07,0.63,0.00,
6.74,0.47,-0.91,-1.95,-0.07,0.65,0.00,
6.741,0.50,-0.67,-2.12,-0.07,0.65,0.00,
6.741,0.50,-0.67,-2.12,-0.08,0.66,0.01,
6.745,0.50,-0.67,-2.12,-0.09,0.68,0.00,
6.745,0.54,-0.86,-2.15,-0.09,0.68,0.00,
6.746,0.54,-0.86,-2.15,-0.10,0.68,0.00,
6.748,0.54,-0.86,-2.15,-0.11,0.69,0.00,
6.751,0.37,-0.95,-2.12,-0.11,0.69,0.00,
6.752,0.37,-0.95,-2.12,-0.12,0.69,0.00,
6.752,0.37,-0.95,-2.12,-0.13,0.70,0.01,
6.757,0.16,-1.02,-2.16,-0.13,0.70,0.01,
6.758,0.16,-1.02,-2.16,-0.13,0.70,0.01,
6.758,0.16,-1.02,-2.16,-0.14,0.70,0.02,
6.761,-0.01,-1.03,-2.26,-0.14,0.70,0.02,
6.762,-0.01,-1.03,-2.26,-0.15,0.71,0.02,
6.762,-0.01,-1.03,-2.26,-0.16,0.71,0.03,
6.766,-0.17,-1.03,-2.38,-0.16,0.71,0.03,
6.767,-0.17,-1.03,-2.38,-0.17,0.72,0.04,
6.767,-0.17,-1.03,-2.38,-0.19,0.72,0.05,
6.773,-0.29,-1.02,-2.52,-0.19,0.72,0.05,
6.774,-0.29,-1.02,-2.52,-0.20,0.72,0.06,
6.774,-0.29,-1.02,-2.52,-0.22,0.72,0.07,
6.775,-0.29,-1.02,-2.52,-0.24,0.71,0.09,
6.776,-0.37,-1.00,-2.70,-0.24,0.71,0.09,
6.778,-0.37,-1.00,-2.70,-0.27,0.70,0.11,
6.783,-0.35,-1.07,-2.82,-0.27,0.70,0.11,
6.783,-0.35,-1.07,-2.82,-0.30,0.69,0.13,
6.784,-0.35,-1.07,-2.82,-0.33,0.67,0.15,
6.786,-0.22,-1.37,-2.95,-0.33,0.67,0.15,
6.787,-0.22,-1.37,-2.95,-0.37,0.65,0.16,
6.788,-0.22,-1.37,-2.95,-0.40,0.62,0.18,
6.79,-0.03,-1.91,-2.99,-0.40,0.62,0.18,
6.791,-0.03,-1.91,-2.99,-0.45,0.60,0.20,
6.793,-0.03,-1.91,-2.99,-0.49,0.58,0.22,
6.795,0.22,-2.91,-3.13,-0.49,0.58,0.22,
6.796,0.22,-2.91,-3.13,-0.54,0.56,0.23,
6.799,0.22,-2.91,-3.13,-0.59,0.53,0.22,
6.8,0.54,-3.93,-3.03,-0.59,0.53,0.22,
6.801,0.54,-3.93,-3.03,-0.63,0.50,0.23,
6.804,0.54,-3.93,-3.03,-0.69,0.48,0.23,
6.805,0.84,-4.88,-3.07,-0.69,0.48,0.23,
6.806,0.84,-4.88,-3.07,-0.74,0.46,0.23,
6.808,0.84,-4.88,-3.07,-0.79,0.45,0.23,
6.811,1.18,-5.65,-3.02,-0.79,0.45,0.23,
6.811,1.18,-5.65,-3.02,-0.85,0.44,0.22,
6.814,1.18,-5.65,-3.02,-0.89,0.44,0.22,
6.815,1.22,-5.90,-3.00,-0.89,0.44,0.22,
6.815,1.22,-5.90,-3.00,-0.94,0.44,0.22,
6.818,1.22,-5.90,-3.00,-0.99,0.46,0.21,
6.822,1.30,-5.99,-3.04,-0.99,0.46,0.21,
6.823,1.30,-5.99,-3.04,-1.03,0.48,0.20,
6.824,1.30,-5.99,-3.04,-1.07,0.51,0.19,
6.825,1.12,-5.64,-3.17,-1.07,0.51,0.19,
6.826,1.12,-5.64,-3.17,-1.12,0.55,0.18,
6.828,1.12,-5.64,-3.17,-1.16,0.60,0.17,
6.832,0.89,-5.24,-3.29,-1.16,0.60,0.17,
6.832,0.89,-5.24,-3.29,-1.20,0.65,0.16,
6.833,0.89,-5.24,-3.29,-1.24,0.69,0.15,
6.836,0.58,-4.94,-3.34,-1.24,0.69,0.15,
6.837,0.58,-4.94,-3.34,-1.29,0.74,0.14,
6.838,0.58,-4.94,-3.34,-1.34,0.78,0.13,
6.846,0.11,-4.58,-3.28,-1.34,0.78,0.13,
6.847,0.11,-4.58,-3.28,-1.39,0.82,0.13,
6.848,0.11,-4.58,-3.28,-1.45,0.85,0.13,
6.848,-0.38,-4.13,-3.07,-1.45,0.85,0.13,
6.853,-0.38,-4.13,-3.07,-1.52,0.87,0.12,
6.855,-0.38,-4.13,-3.07,-1.58,0.88,0.13,
6.856,-0.94,-3.53,-2.89,-1.58,0.88,0.13,
6.856,-0.94,-3.53,-2.89,-1.66,0.88,0.13,
6.857,-0.94,-3.53,-2.89,-1.74,0.86,0.14,
6.857,-1.53,-2.79,-2.74,-1.74,0.86,0.14,
6.858,-1.53,-2.79,-2.74,-1.83,0.84,0.15,
6.858,-1.53,-2.79,-2.74,-1.92,0.79,0.16,
6.863,-2.18,-1.93,-2.67,-1.92,0.79,0.16,
6.864,-2.18,-1.93,-2.67,-2.02,0.74,0.18,
6.864,-2.18,-1.93,-2.67,-2.12,0.67,0.20,
6.867,-2.97,-1.07,-2.71,-2.12,0.67,0.20,
6.868,-2.97,-1.07,-2.71,-2.24,0.59,0.23,
6.868,-2.97,-1.07,-2.71,-2.35,0.51,0.26,
6.873,-3.84,-0.40,-2.90,-2.35,0.51,0.26,
6.874,-3.84,-0.40,-2.90,-2.47,0.43,0.29,
6.874,-3.84,-0.40,-2.90,-2.58,0.34,0.33,
6.876,-4.34,0.06,-2.84,-2.58,0.34,0.33,
6.877,-4.34,0.06,-2.84,-2.70,0.24,0.37,
6.879,-4.34,0.06,-2.84,-2.80,0.15,0.41,
6.882,-4.76,0.43,-2.79,-2.80,0.15,0.41,
6.883,-4.76,0.43,-2.79,-2.89,0.08,0.46,
6.883,-4.76,0.43,-2.79,-2.98,0.02,0.50,
6.889,-4.96,0.62,-2.73,-2.98,0.02,0.50,
6.89,-4.96,0.62,-2.73,-3.05,-0.02,0.55,
6.891,-4.96,0.62,-2.73,-3.11,-0.03,0.59,
6.891,-4.82,0.58,-2.77,-3.11,-0.03,0.59,
6.892,-4.82,0.58,-2.77,-3.16,-0.03,0.63,
6.894,-4.82,0.58,-2.77,-3.20,-0.01,0.66,
6.895,-4.37,0.17,-2.82,-3.20,-0.01,0.66,
6.896,-4.37,0.17,-2.82,-3.23,0.04,0.69,
6.898,-4.37,0.17,-2.82,-3.25,0.11,0.71,
6.901,-3.80,-0.38,-2.90,-3.25,0.11,0.71,
6.902,-3.80,-0.38,-2.90,-3.26,0.19,0.72,
6.906,-3.80,-0.38,-2.90,-3.26,0.28,0.73,
6.907,-3.19,-0.97,-2.78,-3.26,0.28,0.73,
6.908,-3.19,-0.97,-2.78,-3.26,0.39,0.74,
6.908,-3.19,-0.97,-2.78,-3.25,0.50,0.73,
6.911,-2.50,-1.76,-2.56,-3.25,0.50,0.73,
6.912,-2.50,-1.76,-2.56,-3.23,0.62,0.72,
6.913,-2.50,-1.76,-2.56,-3.21,0.73,0.71,
6.917,-1.97,-2.35,-2.13,-3.21,0.73,0.71,
6.918,-1.97,-2.35,-2.13,-3.20,0.84,0.69,
6.918,-1.97,-2.35,-2.13,-3.17,0.95,0.67,
6.922,-1.48,-2.83,-1.57,-3.17,0.95,0.67,
6.923,-1.48,-2.83,-1.57,-3.15,1.04,0.65,
6.924,-1.48,-2.83,-1.57,-3.13,1.12,0.63,
6.927,-0.97,-3.24,-0.81,-3.13,1.12,0.63,
6.927,-0.97,-3.24,-0.81,-3.10,1.19,0.60,
6.928,-0.97,-3.24,-0.81,-3.08,1.24,0.58,
6.932,-0.37,-3.69,-0.01,-3.08,1.24,0.58,
6.933,-0.37,-3.69,-0.01,-3.05,1.28,0.54,
6.933,-0.37,-3.69,-0.01,-3.03,1.30,0.51,
6.941,0.35,-4.12,1.09,-3.03,1.30,0.51,
6.942,0.35,-4.12,1.09,-3.00,1.31,0.47,
6.942,0.35,-4.12,1.09,-2.96,1.30,0.43,
6.943,0.99,-4.41,2.19,-2.96,1.30,0.43,
6.943,0.99,-4.41,2.19,-2.93,1.28,0.39,
6.944,0.99,-4.41,2.19,-2.89,1.24,0.35,
6.947,1.55,-4.59,3.28,-2.89,1.24,0.35,
6.948,1.55,-4.59,3.28,-2.85,1.20,0.31,
6.948,1.55,-4.59,3.28,-2.81,1.14,0.26,
6.951,2.01,-4.67,4.46,-2.81,1.14,0.26,
6.952,2.01,-4.67,4.46,-2.77,1.08,0.23,
6.958,2.01,-4.67,4.46,-2.72,0.99,0.18,
6.959,2.55,-4.51,5.52,-2.72,0.99,0.18,
6.959,2.55,-4.51,5.52,-2.68,0.90,0.14,
6.96,2.55,-4.51,5.52,-2.63,0.82,0.10,
6.961,2.93,-4.22,6.13,-2.63,0.82,0.10,
6.962,2.93,-4.22,6.13,-2.59,0.72,0.07,
6.963,2.93,-4.22,6.13,-2.54,0.62,0.03,
6.967,3.12,-3.81,6.53,-2.54,0.62,0.03,
6.968,3.12,-3.81,6.53,-2.50,0.53,-0.00,
6.969,3.12,-3.81,6.53,-2.47,0.42,-0.03,
6.971,3.40,-3.39,7.02,-2.47,0.42,-0.03,
6.972,3.40,-3.39,7.02,-2.43,0.29,-0.06,
6.973,3.40,-3.39,7.02,-2.40,0.13,-0.09,
6.978,3.94,-3.09,7.72,-2.40,0.13,-0.09,
6.979,3.94,-3.09,7.72,-2.37,-0.05,-0.12,
6.979,3.94,-3.09,7.72,-2.35,-0.26,-0.16,
6.982,4.41,-2.97,8.72,-2.35,-0.26,-0.16,
6.982,4.41,-2.97,8.72,-2.32,-0.51,-0.20,
6.983,4.41,-2.97,8.72,-2.31,-0.79,-0.23,
6.986,4.44,-2.59,9.40,-2.31,-0.79,-0.23,
6.987,4.44,-2.59,9.40,-2.31,-1.10,-0.26,
6.988,4.44,-2.59,9.40,-2.32,-1.40,-0.28,
6.991,4.20,-2.02,8.96,-2.32,-1.40,-0.28,
6.992,4.20,-2.02,8.96,-2.33,-1.69,-0.30,
6.993,4.20,-2.02,8.96,-2.34,-1.96,-0.32,
6.997,4.03,-1.52,8.26,-2.34,-1.96,-0.32,
6.998,4.03,-1.52,8.26,-2.36,-2.23,-0.33,
6.998,4.03,-1.52,8.26,-2.38,-2.49,-0.33,
7.001,3.71,-0.99,7.24,-2.38,-2.49,-0.33,
7.002,3.71,-0.99,7.24,-2.41,-2.73,-0.34,
7.005,3.71,-0.99,7.24,-2.45,-2.94,-0.34,
7.006,3.46,-0.59,6.02,-2.45,-2.94,-0.34,
7.007,3.46,-0.59,6.02,-2.48,-3.12,-0.33,
7.009,3.46,-0.59,6.02,-2.51,-3.27,-0.32,
7.011,2.93,-0.03,5.02,-2.51,-3.27,-0.32,
7.012,2.93,-0.03,5.02,-2.54,-3.41,-0.31,
7.019,2.93,-0.03,5.02,-2.57,-3.52,-0.29,
7.02,2.74,0.15,4.06,-2.57,-3.52,-0.29,
7.021,2.74,0.15,4.06,-2.59,-3.61,-0.27,
7.021,2.74,0.15,4.06,-2.62,-3.68,-0.24,
7.022,2.30,0.55,2.94,-2.62,-3.68,-0.24,
7.023,2.30,0.55,2.94,-2.65,-3.72,-0.21,
7.023,2.30,0.55,2.94,-2.68,-3.74,-0.18,
7.028,2.29,0.47,1.89,-2.68,-3.74,-0.18,
7.029,2.29,0.47,1.89,-2.70,-3.74,-0.15,
7.03,2.29,0.47,1.89,-2.73,-3.72,-0.12,
7.031,2.17,0.20,0.87,-2.73,-3.72,-0.12,
7.032,2.17,0.20,0.87,-2.76,-3.67,-0.09,
7.034,2.17,0.20,0.87,-2.78,-3.63,-0.07,
7.041,2.07,0.03,0.37,-2.78,-3.63,-0.07,
7.042,2.07,0.03,0.37,-2.80,-3.58,-0.04,
7.042,2.07,0.03,0.37,-2.81,-3.51,-0.02,
7.043,1.89,-0.45,-0.23,-2.81,-3.51,-0.02,
7.043,1.89,-0.45,-0.23,-2.83,-3.43,0.00,
7.044,1.89,-0.45,-0.23,-2.83,-3.35,0.02,
7.048,1.93,-0.58,-0.44,-2.83,-3.35,0.02,
7.049,1.93,-0.58,-0.44,-2.85,-3.28,0.03,
7.049,1.93,-0.58,-0.44,-2.86,-3.17,0.04,
7.051,1.44,-0.93,-1.15,-2.86,-3.17,0.04,
7.056,1.44,-0.93,-1.15,-2.86,-3.05,0.06,
7.057,1.44,-0.93,-1.15,-2.85,-2.93,0.07,
7.058,1.40,-0.94,-1.07,-2.85,-2.93,0.07,
7.058,1.40,-0.94,-1.07,-2.85,-2.85,0.07,
7.059,1.40,-0.94,-1.07,-2.86,-2.78,0.06,
7.061,0.91,-0.76,-1.29,-2.86,-2.78,0.06,
7.062,0.91,-0.76,-1.29,-2.86,-2.67,0.07,
7.064,0.91,-0.76,-1.29,-2.85,-2.55,0.08,
7.066,0.15,-0.92,-1.53,-2.85,-2.55,0.08,
7.067,0.15,-0.92,-1.53,-2.85,-2.44,0.10,
7.069,0.15,-0.92,-1.53,-2.84,-2.36,0.11,
7.074,0.39,-0.82,-0.96,-2.84,-2.36,0.11,
7.075,0.39,-0.82,-0.96,-2.84,-2.32,0.09,
7.075,0.39,-0.82,-0.96,-2.85,-2.27,0.08,
7.076,-0.49,-0.82,-1.26,-2.85,-2.27,0.08,
7.076,-0.49,-0.82,-1.26,-2.85,-2.18,0.08,
7.078,-0.49,-0.82,-1.26,-2.84,-2.10,0.08,
7.082,-0.97,-0.93,-1.02,-2.84,-2.10,0.08,
7.082,-0.97,-0.93,-1.02,-2.83,-2.04,0.07,
7.084,-0.97,-0.93,-1.02,-2.82,-2.02,0.05,
7.088,-0.82,-0.74,-0.35,-2.82,-2.02,0.05,
7.089,-0.82,-0.74,-0.35,-2.82,-2.02,0.03,
7.09,-0.82,-0.74,-0.35,-2.81,-1.97,0.01,
7.093,-1.89,-0.70,-0.62,-2.81,-1.97,0.01,
7.094,-1.89,-0.70,-0.62,-2.80,-1.90,0.00,
7.095,-1.89,-0.70,-0.62,-2.78,-1.85,0.00,
7.097,-1.85,-0.52,0.03,-2.78,-1.85,0.00,
7.098,-1.85,-0.52,0.03,-2.76,-1.84,-0.00,
7.098,-1.85,-0.52,0.03,-2.75,-1.86,-0.02,
7.102,-2.09,-0.15,0.65,-2.75,-1.86,-0.02,
7.103,-2.09,-0.15,0.65,-2.73,-1.84,-0.03,
7.103,-2.09,-0.15,0.65,-2.71,-1.80,-0.01,
7.106,-2.57,-0.15,1.02,-2.71,-1.80,-0.01,
7.107,-2.57,-0.15,1.02,-2.67,-1.77,0.00,
7.109,-2.57,-0.15,1.02,-2.64,-1.75,0.02,
7.111,-2.08,0.05,1.99,-2.64,-1.75,0.02,
7.112,-2.08,0.05,1.99,-2.60,-1.77,0.03,
7.114,-2.08,0.05,1.99,-2.57,-1.81,0.03,
7.116,-2.18,0.34,2.43,-2.57,-1.81,0.03,
7.116,-2.18,0.34,2.43,-2.54,-1.78,0.05,
7.118,-2.18,0.34,2.43,-2.49,-1.75,0.07,
7.126,-1.99,0.45,2.65,-2.49,-1.75,0.07,
7.127,-1.99,0.45,2.65,-2.45,-1.73,0.10,
7.127,-1.99,0.45,2.65,-2.41,-1.73,0.13,
7.128,-1.13,0.96,3.40,-2.41,-1.73,0.13,
7.128,-1.13,0.96,3.40,-2.38,-1.78,0.15,
7.129,-1.13,0.96,3.40,-2.36,-1.76,0.18,
7.133,-1.28,1.05,2.98,-2.36,-1.76,0.18,
7.134,-1.28,1.05,2.98,-2.32,-1.72,0.23,
7.134,-1.28,1.05,2.98,-2.29,-1.71,0.28,
7.143,-0.43,1.27,3.25,-2.29,-1.71,0.28,
7.144,-0.43,1.27,3.25,-2.27,-1.73,0.31,
7.145,-0.43,1.27,3.25,-2.25,-1.69,0.35,
7.145,-0.39,1.22,2.45,-2.25,-1.69,0.35,
7.145,-0.39,1.22,2.45,-2.23,-1.64,0.40,
7.146,-0.39,1.22,2.45,-2.20,-1.59,0.46,
7.146,0.42,1.19,2.42,-2.20,-1.59,0.46,
7.147,0.42,1.19,2.42,-2.19,-1.58,0.49,
7.15,0.42,1.19,2.42,-2.17,-1.54,0.51,
7.151,0.69,0.67,1.73,-2.17,-1.54,0.51,
7.152,0.69,0.67,1.73,-2.15,-1.46,0.54,
7.157,0.69,0.67,1.73,-2.13,-1.40,0.57,
7.158,1.12,0.68,1.74,-2.13,-1.40,0.57,
7.158,1.12,0.68,1.74,-2.11,-1.36,0.60,
7.159,1.12,0.68,1.74,-2.11,-1.37,0.60,
7.162,1.56,0.32,1.70,-2.11,-1.37,0.60,
7.163,1.56,0.32,1.70,-2.10,-1.33,0.61,
7.164,1.56,0.32,1.70,-2.08,-1.29,0.63,
7.168,1.47,-0.12,1.52,-2.08,-1.29,0.63,
7.169,1.47,-0.12,1.52,-2.07,-1.26,0.65,
7.169,1.47,-0.12,1.52,-2.06,-1.25,0.65,
7.174,1.97,-0.58,1.87,-2.06,-1.25,0.65,
7.175,1.97,-0.58,1.87,-2.05,-1.27,0.63,
7.175,1.97,-0.58,1.87,-2.04,-1.27,0.61,
7.176,1.73,-0.83,1.77,-2.04,-1.27,0.61,
7.177,1.73,-0.83,1.77,-2.03,-1.27,0.60,
7.179,1.73,-0.83,1.77,-2.02,-1.30,0.58,
7.184,2.04,-0.85,2.36,-2.02,-1.30,0.58,
7.185,2.04,-0.85,2.36,-2.01,-1.37,0.54,
7.186,2.04,-0.85,2.36,-2.00,-1.37,0.52,
7.189,1.24,-1.02,1.72,-2.00,-1.37,0.52,
7.19,1.24,-1.02,1.72,-1.98,-1.36,0.51,
7.191,1.24,-1.02,1.72,-1.96,-1.35,0.50,
7.192,1.16,-1.10,1.87,-1.96,-1.35,0.50,
7.192,1.16,-1.10,1.87,-1.93,-1.35,0.48,
7.195,1.16,-1.10,1.87,-1.90,-1.35,0.46,
7.196,1.06,-0.74,1.88,-1.90,-1.35,0.46,
7.196,1.06,-0.74,1.88,-1.87,-1.35,0.45,
7.198,1.06,-0.74,1.88,-1.85,-1.35,0.43,
7.202,1.35,-0.25,1.99,-1.85,-1.35,0.43,
7.203,1.35,-0.25,1.99,-1.82,-1.39,0.39,
7.203,1.35,-0.25,1.99,-1.80,-1.38,0.37,
7.208,0.63,0.07,1.48,-1.80,-1.38,0.37,
7.209,0.63,0.07,1.48,-1.76,-1.33,0.36,
7.209,0.63,0.07,1.48,-1.72,-1.29,0.36,
7.211,0.40,0.62,1.32,-1.72,-1.29,0.36,
7.212,0.40,0.62,1.32,-1.69,-1.26,0.36,
7.214,0.40,0.62,1.32,-1.66,-1.24,0.37,
7.218,0.22,1.00,1.31,-1.66,-1.24,0.37,
7.219,0.22,1.00,1.31,-1.63,-1.21,0.38,
7.22,0.22,1.00,1.31,-1.61,-1.19,0.39,
7.228,0.23,1.20,1.24,-1.61,-1.19,0.39,
7.229,0.23,1.20,1.24,-1.59,-1.17,0.40,
7.229,0.23,1.20,1.24,-1.56,-1.16,0.40,
7.234,0.46,1.33,1.48,-1.56,-1.16,0.40,
7.234,0.46,1.33,1.48,-1.54,-1.15,0.40,
