time,ax,ay,az,wx,wy,wz,
6.449,-0.22,1.70,-0.54,1.84,0.58,-0.54,
6.45,-0.22,1.70,-0.54,1.85,0.60,-0.53,
6.454,-0.22,1.70,-0.54,1.85,0.61,-0.52,
6.454,-0.08,1.29,-1.31,1.85,0.61,-0.52,
6.456,-0.08,1.29,-1.31,1.84,0.63,-0.51,
6.458,-0.08,1.29,-1.31,1.82,0.64,-0.50,
6.459,-0.03,0.85,-2.23,1.82,0.64,-0.50,
6.461,-0.03,0.85,-2.23,1.79,0.65,-0.49,
6.466,-0.03,0.85,-2.23,1.75,0.66,-0.47,
6.466,-0.03,0.85,-2.23,1.70,0.66,-0.46,
6.466,-0.06,0.40,-3.28,1.70,0.66,-0.46,
6.469,-0.06,0.40,-3.28,1.64,0.65,-0.44,
6.469,-0.07,-0.11,-4.18,1.64,0.65,-0.44,
6.471,-0.07,-0.11,-4.18,1.57,0.63,-0.43,
6.474,-0.14,-0.58,-5.01,1.57,0.63,-0.43,
6.475,-0.14,-0.58,-5.01,1.49,0.62,-0.41,
6.476,-0.14,-0.58,-5.01,1.41,0.59,-0.39,
6.482,-0.14,-0.58,-5.01,1.33,0.56,-0.37,
6.483,-0.35,-1.09,-5.67,1.33,0.56,-0.37,
6.483,-0.35,-1.09,-5.67,1.25,0.53,-0.34,
6.483,-0.35,-1.09,-5.67,1.17,0.49,-0.31,
6.484,-0.72,-1.59,-6.14,1.17,0.49,-0.31,
6.487,-0.72,-1.59,-6.14,1.08,0.44,-0.28,
6.49,-1.14,-2.14,-6.39,1.08,0.44,-0.28,
6.49,-1.14,-2.14,-6.39,1.00,0.38,-0.24,
6.491,-1.14,-2.14,-6.39,0.91,0.33,-0.20,
6.494,-1.14,-2.14,-6.39,0.82,0.27,-0.16,
6.495,-1.63,-2.70,-6.54,0.82,0.27,-0.16,
6.498,-1.63,-2.70,-6.54,0.73,0.20,-0.12,
6.498,-1.96,-3.26,-6.77,0.73,0.20,-0.12,
6.499,-1.96,-3.26,-6.77,0.63,0.13,-0.07,
6.501,-1.96,-3.26,-6.77,0.52,0.04,-0.03,
6.504,-2.09,-3.84,-7.13,0.52,0.04,-0.03,
6.504,-2.09,-3.84,-7.13,0.41,-0.05,0.01,
6.509,-2.09,-3.84,-7.13,0.28,-0.14,0.05,
6.51,-2.02,-4.40,-7.41,0.28,-0.14,0.05,
6.514,-2.02,-4.40,-7.41,0.16,-0.23,0.08,
6.518,-2.02,-4.40,-7.41,0.04,-0.33,0.11,
6.519,-1.74,-4.86,-7.51,0.04,-0.33,0.11,
6.519,-1.74,-4.86,-7.51,-0.09,-0.43,0.12,
6.52,-1.74,-4.86,-7.51,-0.21,-0.51,0.12,
6.52,-1.33,-5.21,-7.46,-0.21,-0.51,0.12,
6.521,-1.33,-5.21,-7.46,-0.33,-0.60,0.12,
6.521,-1.33,-5.21,-7.46,-0.44,-0.67,0.11,
6.526,-1.01,-5.38,-7.10,-0.44,-0.67,0.11,
6.527,-1.01,-5.38,-7.10,-0.54,-0.73,0.09,
6.527,-1.01,-5.38,-7.10,-0.63,-0.78,0.06,
6.53,-0.71,-5.45,-6.49,-0.63,-0.78,0.06,
6.53,-0.71,-5.45,-6.49,-0.71,-0.82,0.04,
6.531,-0.71,-5.45,-6.49,-0.78,-0.85,0.01,
6.535,-0.51,-5.41,-5.80,-0.78,-0.85,0.01,
6.536,-0.51,-5.41,-5.80,-0.83,-0.86,-0.02,
6.537,-0.51,-5.41,-5.80,-0.88,-0.86,-0.05,
6.539,-0.62,-5.02,-5.22,-0.88,-0.86,-0.05,
6.548,-0.62,-5.02,-5.22,-0.91,-0.83,-0.08,
6.549,-0.62,-5.02,-5.22,-0.94,-0.80,-0.12,
6.549,-0.58,-4.51,-4.42,-0.94,-0.80,-0.12,
6.55,-0.58,-4.51,-4.42,-0.95,-0.77,-0.14,
6.55,-0.58,-4.51,-4.42,-0.96,-0.74,-0.15,
6.551,-0.94,-3.62,-3.81,-0.96,-0.74,-0.15,
6.551,-0.94,-3.62,-3.81,-0.96,-0.71,-0.17,
6.552,-0.94,-3.62,-3.81,-0.95,-0.67,-0.18,
6.557,-0.82,-2.38,-3.47,-0.95,-0.67,-0.18,
6.557,-0.82,-2.38,-3.47,-0.93,-0.64,-0.19,
6.558,-0.82,-2.38,-3.47,-0.91,-0.57,-0.21,
6.566,-0.20,-0.94,-3.12,-0.91,-0.57,-0.21,
6.567,-0.20,-0.94,-3.12,-0.88,-0.55,-0.24,
6.568,-0.20,-0.94,-3.12,-0.86,-0.55,-0.25,
6.568,-0.10,0.45,-2.59,-0.86,-0.55,-0.25,
6.569,-0.10,0.45,-2.59,-0.82,-0.54,-0.26,
6.569,-0.10,0.45,-2.59,-0.78,-0.53,-0.25,
6.57,-0.03,1.74,-2.11,-0.78,-0.53,-0.25,
6.57,-0.03,1.74,-2.11,-0.73,-0.53,-0.24,
6.571,-0.03,1.74,-2.11,-0.69,-0.53,-0.23,
6.575,-0.10,2.62,-1.77,-0.69,-0.53,-0.23,
6.575,-0.10,2.62,-1.77,-0.65,-0.51,-0.21,
6.576,-0.10,2.62,-1.77,-0.60,-0.50,-0.19,
6.579,-0.43,2.93,-1.31,-0.60,-0.50,-0.19,
6.579,-0.43,2.93,-1.31,-0.56,-0.49,-0.16,
6.582,-0.43,2.93,-1.31,-0.51,-0.50,-0.12,
6.585,-1.14,2.55,-0.70,-0.51,-0.50,-0.12,
6.585,-1.14,2.55,-0.70,-0.47,-0.50,-0.08,
6.587,-1.14,2.55,-0.70,-0.42,-0.51,-0.03,
6.59,-1.94,1.44,0.20,-0.42,-0.51,-0.03,
6.59,-1.94,1.44,0.20,-0.38,-0.54,0.03,
6.591,-1.94,1.44,0.20,-0.33,-0.58,0.08,
6.594,-2.57,-0.32,1.45,-0.33,-0.58,0.08,
6.595,-2.57,-0.32,1.45,-0.27,-0.63,0.14,
6.596,-2.57,-0.32,1.45,-0.21,-0.68,0.21,
6.598,-3.03,-2.24,2.21,-0.21,-0.68,0.21,
6.599,-3.03,-2.24,2.21,-0.15,-0.71,0.26,
6.602,-3.03,-2.24,2.21,-0.07,-0.77,0.32,
6.604,-3.16,-4.46,2.78,-0.07,-0.77,0.32,
6.605,-3.16,-4.46,2.78,-0.01,-0.81,0.38,
6.608,-3.16,-4.46,2.78,0.06,-0.82,0.43,
6.609,-3.31,-6.29,2.13,0.06,-0.82,0.43,
6.609,-3.31,-6.29,2.13,0.11,-0.79,0.47,
6.612,-3.31,-6.29,2.13,0.15,-0.74,0.50,
6.617,-3.15,-7.43,1.01,0.15,-0.74,0.50,
6.617,-3.15,-7.43,1.01,0.19,-0.65,0.51,
6.618,-3.15,-7.43,1.01,0.20,-0.53,0.51,
6.62,-2.56,-7.59,-0.23,0.20,-0.53,0.51,
6.62,-2.56,-7.59,-0.23,0.19,-0.41,0.50,
6.622,-2.56,-7.59,-0.23,0.16,-0.29,0.48,
6.626,-1.82,-7.02,-0.99,0.16,-0.29,0.48,
6.627,-1.82,-7.02,-0.99,0.12,-0.18,0.44,
6.628,-1.82,-7.02,-0.99,0.06,-0.08,0.41,
6.629,-1.38,-6.15,-1.41,0.06,-0.08,0.41,
6.629,-1.38,-6.15,-1.41,-0.02,0.01,0.38,
6.632,-1.38,-6.15,-1.41,-0.11,0.07,0.35,
6.635,-1.29,-5.24,-1.60,-0.11,0.07,0.35,
6.636,-1.29,-5.24,-1.60,-0.21,0.10,0.33,
6.637,-1.29,-5.24,-1.60,-0.32,0.10,0.32,
6.64,-1.53,-4.41,-1.72,-0.32,0.10,0.32,
6.641,-1.53,-4.41,-1.72,-0.43,0.08,0.32,
6.649,-1.82,-3.67,-1.74,-0.43,0.08,0.32,
6.65,-1.82,-3.67,-1.74,-0.55,0.03,0.33,
6.65,-1.82,-3.67,-1.74,-0.66,-0.03,0.35,
6.651,-1.82,-3.67,-1.74,-0.77,-0.09,0.37,
6.651,-1.70,-2.95,-1.31,-0.77,-0.09,0.37,
6.652,-1.70,-2.95,-1.31,-0.86,-0.17,0.39,
6.653,-1.70,-2.95,-1.31,-0.93,-0.26,0.39,
6.656,-1.08,-2.05,-0.40,-0.93,-0.26,0.39,
6.657,-1.08,-2.05,-0.40,-0.99,-0.34,0.38,
6.658,-1.08,-2.05,-0.40,-1.01,-0.41,0.36,
6.669,-0.24,-0.84,0.76,-1.01,-0.41,0.36,
6.669,-0.24,-0.84,0.76,-1.02,-0.49,0.33,
6.67,-0.24,-0.84,0.76,-1.00,-0.55,0.29,
6.67,0.56,0.61,2.05,-1.00,-0.55,0.29,
6.67,0.56,0.61,2.05,-0.95,-0.60,0.24,
6.67,0.56,0.61,2.05,-0.88,-0.65,0.18,
6.671,1.32,2.20,3.25,-0.88,-0.65,0.18,
6.671,1.32,2.20,3.25,-0.79,-0.69,0.12,
6.671,1.32,2.20,3.25,-0.68,-0.72,0.05,
6.675,2.00,3.73,3.99,-0.68,-0.72,0.05,
6.679,2.33,5.16,4.33,-0.68,-0.72,0.05,
6.685,2.42,6.30,4.74,-0.68,-0.72,0.05,
6.688,2.42,6.30,4.74,-0.55,-0.73,-0.02,
6.688,2.42,6.30,4.74,-0.41,-0.72,-0.09,
6.689,2.42,6.30,4.74,-0.27,-0.69,-0.16,
6.689,2.42,6.30,4.74,-0.11,-0.63,-0.22,
6.689,2.42,6.30,4.74,0.06,-0.54,-0.27,
6.69,2.42,6.30,4.74,0.24,-0.40,-0.33,
6.69,2.62,6.87,5.37,0.24,-0.40,-0.33,
6.69,2.62,6.87,5.37,0.44,-0.22,-0.38,
6.691,2.62,6.87,5.37,0.64,0.00,-0.42,
6.694,2.99,7.14,5.95,0.64,0.00,-0.42,
6.694,2.99,7.14,5.95,0.85,0.26,-0.47,
6.696,2.99,7.14,5.95,1.06,0.56,-0.53,
6.699,3.30,7.17,6.43,1.06,0.56,-0.53,
6.699,3.30,7.17,6.43,1.26,0.89,-0.58,
6.702,3.30,7.17,6.43,1.46,1.22,-0.63,
6.704,3.48,6.97,6.83,1.46,1.22,-0.63,
6.704,3.48,6.97,6.83,1.64,1.54,-0.68,
6.706,3.48,6.97,6.83,1.81,1.84,-0.73,
6.71,3.49,6.42,7.07,1.81,1.84,-0.73,
6.71,3.49,6.42,7.07,1.96,2.12,-0.77,
6.713,3.49,6.42,7.07,2.10,2.36,-0.80,
6.714,2.85,5.67,6.99,2.10,2.36,-0.80,
6.714,2.85,5.67,6.99,2.21,2.57,-0.83,
6.718,2.85,5.67,6.99,2.31,2.76,-0.83,
6.72,1.45,4.90,6.27,2.31,2.76,-0.83,
6.72,1.45,4.90,6.27,2.39,2.94,-0.82,
6.722,1.45,4.90,6.27,2.45,3.07,-0.79,
6.727,0.21,3.79,5.70,2.45,3.07,-0.79,
6.727,0.21,3.79,5.70,2.49,3.15,-0.75,
6.728,0.21,3.79,5.70,2.50,3.21,-0.70,
6.73,-0.94,2.45,4.24,2.50,3.21,-0.70,
6.731,-0.94,2.45,4.24,2.49,3.24,-0.64,
6.732,-0.94,2.45,4.24,2.46,3.24,-0.59,
6.734,-1.58,0.82,2.91,2.46,3.24,-0.59,
6.735,-1.58,0.82,2.91,2.40,3.21,-0.53,
6.738,-1.58,0.82,2.91,2.32,3.14,-0.46,
6.745,-2.04,-0.92,1.86,2.32,3.14,-0.46,
6.746,-2.04,-0.92,1.86,2.22,3.05,-0.39,
6.747,-2.38,-2.54,1.52,2.22,3.05,-0.39,
6.747,-2.38,-2.54,1.52,2.12,2.92,-0.32,
6.748,-2.38,-2.54,1.52,2.01,2.77,-0.25,
6.748,-2.38,-2.54,1.52,1.91,2.61,-0.17,
6.753,-2.47,-3.83,1.90,1.91,2.61,-0.17,
6.754,-2.47,-3.83,1.90,1.81,2.42,-0.08,
6.754,-2.47,-3.83,1.90,1.73,2.24,-0.01,
6.755,-2.02,-4.60,2.38,1.73,2.24,-0.01,
6.755,-2.02,-4.60,2.38,1.66,2.07,0.06,
6.765,-2.02,-4.60,2.38,1.60,1.92,0.11,
6.766,-1.19,-4.74,2.71,1.60,1.92,0.11,
6.766,-1.19,-4.74,2.71,1.56,1.80,0.14,
6.767,-1.19,-4.74,2.71,1.53,1.70,0.16,
6.767,-0.47,-4.45,2.87,1.53,1.70,0.16,
6.767,-0.47,-4.45,2.87,1.52,1.62,0.18,
6.768,-0.47,-4.45,2.87,1.51,1.55,0.18,
6.771,0.14,-3.83,2.96,1.51,1.55,0.18,
6.771,0.14,-3.83,2.96,1.51,1.50,0.18,
6.772,0.14,-3.83,2.96,1.52,1.45,0.17,
6.776,0.14,-3.83,2.96,1.53,1.41,0.16,
6.776,0.72,-3.02,3.03,1.53,1.41,0.16,
6.779,0.72,-3.02,3.03,1.55,1.36,0.15,
6.78,1.28,-2.15,3.08,1.55,1.36,0.15,
6.78,1.28,-2.15,3.08,1.56,1.30,0.13,
6.784,1.28,-2.15,3.08,1.56,1.23,0.10,
6.784,1.70,-1.23,3.00,1.56,1.23,0.10,
6.785,1.70,-1.23,3.00,1.56,1.17,0.07,
6.787,1.70,-1.23,3.00,1.56,1.10,0.03,
6.79,2.01,-0.44,2.85,1.56,1.10,0.03,
6.79,2.01,-0.44,2.85,1.56,1.02,-0.01,
6.794,2.01,-0.44,2.85,1.55,0.94,-0.05,
6.795,2.14,0.18,2.64,1.55,0.94,-0.05,
6.795,2.14,0.18,2.64,1.54,0.86,-0.09,
6.798,2.14,0.18,2.64,1.52,0.77,-0.13,
6.801,2.17,0.63,2.51,1.52,0.77,-0.13,
6.801,2.17,0.63,2.51,1.51,0.69,-0.16,
6.802,2.17,0.63,2.51,1.49,0.61,-0.20,
6.804,2.17,0.63,2.51,1.48,0.53,-0.22,
6.805,2.10,0.98,2.41,1.48,0.53,-0.22,
6.809,2.10,0.98,2.41,1.46,0.45,-0.25,
6.81,2.03,1.20,2.36,1.46,0.45,-0.25,
6.81,2.03,1.20,2.36,1.45,0.38,-0.26,
6.814,2.03,1.20,2.36,1.44,0.32,-0.26,
6.815,1.96,1.36,2.26,1.44,0.32,-0.26,
6.815,1.96,1.36,2.26,1.43,0.26,-0.26,
6.817,1.96,1.36,2.26,1.43,0.21,-0.26,
6.821,1.98,1.35,2.02,1.43,0.21,-0.26,
6.821,1.98,1.35,2.02,1.42,0.19,-0.25,
6.822,1.98,1.35,2.02,1.42,0.18,-0.23,
6.829,2.00,1.33,1.58,1.42,0.18,-0.23,
6.83,2.00,1.33,1.58,1.43,0.19,-0.22,
6.83,2.00,1.33,1.58,1.45,0.21,-0.20,
6.831,1.91,1.33,1.47,1.45,0.21,-0.20,
6.831,1.91,1.33,1.47,1.47,0.22,-0.17,
6.836,1.91,1.33,1.47,1.49,0.25,-0.13,
6.837,1.96,1.16,1.31,1.49,0.25,-0.13,
6.838,1.96,1.16,1.31,1.52,0.27,-0.09,
6.838,1.96,1.16,1.31,1.54,0.30,-0.07,
6.841,2.29,0.72,1.11,1.54,0.30,-0.07,
6.848,2.29,0.72,1.11,1.56,0.33,-0.05,
6.849,2.29,0.72,1.11,1.57,0.36,-0.04,
6.849,2.53,0.31,1.00,1.57,0.36,-0.04,
6.853,2.53,0.31,1.00,1.58,0.39,-0.04,
6.853,2.53,0.31,1.00,1.58,0.41,-0.04,
6.853,2.52,0.00,0.83,1.58,0.41,-0.04,
6.854,2.52,0.00,0.83,1.57,0.44,-0.05,
6.854,2.52,0.00,0.83,1.55,0.46,-0.06,
6.854,2.08,0.05,0.39,1.55,0.46,-0.06,
6.855,2.08,0.05,0.39,1.53,0.49,-0.06,
6.859,2.08,0.05,0.39,1.50,0.52,-0.05,
6.86,1.65,0.13,-0.33,1.50,0.52,-0.05,
6.86,1.65,0.13,-0.33,1.46,0.57,-0.04,
6.865,1.65,0.13,-0.33,1.42,0.61,-0.03,
6.865,1.36,0.06,-0.70,1.42,0.61,-0.03,
6.866,1.36,0.06,-0.70,1.37,0.66,-0.02,
6.867,1.36,0.06,-0.70,1.33,0.71,-0.02,
6.871,1.20,-0.23,-0.51,1.33,0.71,-0.02,
6.871,1.20,-0.23,-0.51,1.29,0.75,-0.01,
6.871,1.20,-0.23,-0.51,1.26,0.77,-0.01,
6.876,0.98,-0.34,0.28,1.26,0.77,-0.01,
6.877,0.98,-0.34,0.28,1.25,0.79,0.00,
6.877,0.98,-0.34,0.28,1.23,0.81,0.00,
6.883,0.77,-0.71,0.53,1.23,0.81,0.00,
6.884,0.77,-0.71,0.53,1.22,0.84,0.00,
6.884,0.77,-0.71,0.53,1.21,0.85,-0.01,
6.885,0.74,-1.03,0.95,1.21,0.85,-0.01,
6.885,0.74,-1.03,0.95,1.21,0.86,-0.02,
6.888,0.74,-1.03,0.95,1.21,0.85,-0.04,
6.891,0.52,-1.08,1.62,1.21,0.85,-0.04,
6.891,0.52,-1.08,1.62,1.22,0.82,-0.05,
6.895,0.52,-1.08,1.62,1.22,0.78,-0.07,
6.896,0.39,-1.19,1.57,1.22,0.78,-0.07,
6.897,0.39,-1.19,1.57,1.22,0.74,-0.08,
6.897,0.39,-1.19,1.57,1.23,0.70,-0.09,
6.899,0.19,-0.92,1.42,1.23,0.70,-0.09,
6.9,0.19,-0.92,1.42,1.23,0.66,-0.10,
6.904,0.19,-0.92,1.42,1.23,0.61,-0.09,
6.905,0.05,-0.55,1.25,1.23,0.61,-0.09,
6.905,0.05,-0.55,1.25,1.23,0.55,-0.09,
6.909,0.05,-0.55,1.25,1.22,0.51,-0.07,
6.91,0.23,-0.26,0.63,1.22,0.51,-0.07,
6.911,0.23,-0.26,0.63,1.21,0.48,-0.07,
6.912,0.23,-0.26,0.63,1.19,0.47,-0.07,
6.915,0.60,0.09,-0.01,1.19,0.47,-0.07,
6.916,0.60,0.09,-0.01,1.18,0.46,-0.06,
6.919,0.60,0.09,-0.01,1.16,0.46,-0.06,
6.92,0.81,0.51,-0.20,1.16,0.46,-0.06,
6.92,0.81,0.51,-0.20,1.13,0.47,-0.06,
6.923,0.81,0.51,-0.20,1.11,0.48,-0.06,
6.927,1.10,0.64,-0.41,1.11,0.48,-0.06,
6.927,1.10,0.64,-0.41,1.08,0.49,-0.07,
6.928,1.10,0.64,-0.41,1.06,0.51,-0.08,
6.931,1.10,0.64,-0.41,1.04,0.54,-0.10,
6.932,1.44,0.56,-0.51,1.04,0.54,-0.10,
6.933,1.44,0.56,-0.51,1.02,0.57,-0.12,
6.935,1.38,0.75,-0.26,1.02,0.57,-0.12,
6.936,1.38,0.75,-0.26,1.01,0.58,-0.13,
6.939,1.38,0.75,-0.26,1.00,0.59,-0.14,
6.94,1.26,0.73,-0.00,1.00,0.59,-0.14,
6.94,1.26,0.73,-0.00,0.99,0.59,-0.14,
6.948,1.26,0.73,-0.00,0.97,0.59,-0.14,
6.949,1.17,0.56,0.05,0.97,0.59,-0.14,
6.95,1.17,0.56,0.05,0.96,0.58,-0.15,
6.95,1.17,0.56,0.05,0.94,0.57,-0.15,
6.951,1.17,0.56,0.05,0.93,0.56,-0.16,
6.951,1.23,0.20,-0.06,0.93,0.56,-0.16,
6.956,1.23,0.20,-0.06,0.91,0.55,-0.16,
6.957,1.23,0.20,-0.06,0.89,0.52,-0.16,
6.957,0.91,0.21,0.02,0.89,0.52,-0.16,
6.958,0.91,0.21,0.02,0.86,0.50,-0.15,
6.965,0.74,-0.03,-0.03,0.86,0.50,-0.15,
6.966,0.74,-0.03,-0.03,0.84,0.47,-0.15,
6.966,0.74,-0.03,-0.03,0.81,0.44,-0.15,
6.967,0.61,-0.20,-0.03,0.81,0.44,-0.15,
6.967,0.61,-0.20,-0.03,0.78,0.41,-0.15,
6.968,0.61,-0.20,-0.03,0.76,0.38,-0.15,
6.969,0.50,-0.31,-0.08,0.76,0.38,-0.15,
6.97,0.50,-0.31,-0.08,0.73,0.35,-0.15,
6.973,0.50,-0.31,-0.08,0.70,0.33,-0.16,
6.978,0.33,-0.38,-0.20,0.70,0.33,-0.16,
6.979,0.33,-0.38,-0.20,0.68,0.31,-0.16,
6.979,0.33,-0.38,-0.20,0.66,0.29,-0.16,
6.98,-0.03,-0.27,-0.16,0.66,0.29,-0.16,
6.98,-0.03,-0.27,-0.16,0.64,0.26,-0.16,
6.985,-0.03,-0.27,-0.16,0.62,0.24,-0.16,
6.986,-0.20,-0.33,-0.33,0.62,0.24,-0.16,
6.986,-0.20,-0.33,-0.33,0.60,0.22,-0.16,
6.988,-0.20,-0.33,-0.33,0.59,0.20,-0.16,
6.99,-0.32,-0.40,-0.51,0.59,0.20,-0.16,
6.991,-0.32,-0.40,-0.51,0.58,0.19,-0.17,
6.996,-0.47,-0.40,-0.75,0.58,0.19,-0.17,
6.997,-0.47,-0.40,-0.75,0.57,0.18,-0.17,
6.997,-0.47,-0.40,-0.75,0.56,0.17,-0.18,
6.997,-0.47,-0.40,-0.75,0.56,0.17,-0.17,
7.001,-0.71,-0.26,-0.94,0.56,0.17,-0.17,
7.001,-0.71,-0.26,-0.94,0.56,0.16,-0.17,
7.004,-0.71,-0.26,-0.94,0.55,0.16,-0.17,
7.006,-0.76,-0.22,-1.13,0.55,0.16,-0.17,
7.006,-0.76,-0.22,-1.13,0.54,0.16,-0.17,
7.01,-0.76,-0.22,-1.13,0.54,0.16,-0.16,
7.011,-0.76,-0.22,-1.13,0.54,0.16,-0.16,
7.013,-0.81,-0.12,-1.22,0.54,0.16,-0.16,
7.02,-0.81,-0.12,-1.22,0.53,0.16,-0.15,
7.02,-0.76,-0.04,-1.22,0.53,0.16,-0.15,
7.021,-0.76,-0.04,-1.22,0.53,0.16,-0.14,
7.021,-0.76,-0.04,-1.22,0.53,0.17,-0.14,
7.022,-0.62,0.09,-1.19,0.53,0.17,-0.14,
7.023,-0.62,0.09,-1.19,0.53,0.18,-0.13,
7.023,-0.62,0.09,-1.19,0.53,0.18,-0.12,
7.026,-0.43,0.19,-1.05,0.53,0.18,-0.12,
7.027,-0.43,0.19,-1.05,0.53,0.19,-0.11,
7.027,-0.43,0.19,-1.05,0.53,0.19,-0.10,
7.031,-0.15,0.31,-0.86,0.53,0.19,-0.10,
7.031,-0.15,0.31,-0.86,0.53,0.20,-0.09,
7.032,-0.15,0.31,-0.86,0.54,0.22,-0.09,
7.035,0.14,0.43,-0.72,0.54,0.22,-0.09,
7.035,0.14,0.43,-0.72,0.55,0.23,-0.08,
7.038,0.14,0.43,-0.72,0.56,0.25,-0.07,
7.045,0.40,0.53,-0.49,0.56,0.25,-0.07,
7.046,0.40,0.53,-0.49,0.56,0.26,-0.07,
7.046,0.40,0.53,-0.49,0.58,0.27,-0.06,
7.047,0.66,0.64,-0.31,0.58,0.27,-0.06,
7.047,0.66,0.64,-0.31,0.59,0.28,-0.06,
7.048,0.66,0.64,-0.31,0.60,0.31,-0.06,
7.053,0.91,0.75,-0.18,0.60,0.31,-0.06,
7.053,0.91,0.75,-0.18,0.62,0.32,-0.05,
7.054,0.91,0.75,-0.18,0.63,0.33,-0.05,
7.056,1.09,0.82,0.04,0.63,0.33,-0.05,
7.057,1.09,0.82,0.04,0.65,0.34,-0.05,
7.065,1.09,0.82,0.04,0.66,0.34,-0.05,
7.066,1.23,0.85,0.18,0.66,0.34,-0.05,
7.066,1.23,0.85,0.18,0.67,0.34,-0.06,
7.067,1.23,0.85,0.18,0.69,0.34,-0.05,
7.067,1.39,0.76,0.35,0.69,0.34,-0.05,
7.068,1.39,0.76,0.35,0.70,0.34,-0.06,
7.068,1.39,0.76,0.35,0.72,0.34,-0.07,
7.07,1.33,0.92,0.55,0.72,0.34,-0.07,
7.07,1.33,0.92,0.55,0.73,0.33,-0.07,
7.073,1.33,0.92,0.55,0.75,0.32,-0.07,
7.076,1.16,1.00,0.70,0.75,0.32,-0.07,
7.077,1.16,1.00,0.70,0.76,0.30,-0.06,
7.077,1.16,1.00,0.70,0.77,0.28,-0.06,
7.081,1.08,0.91,0.66,0.77,0.28,-0.06,
7.081,1.08,0.91,0.66,0.78,0.26,-0.06,
7.084,1.08,0.91,0.66,0.78,0.24,-0.07,
7.085,0.91,0.85,0.60,0.78,0.24,-0.07,
7.086,0.91,0.85,0.60,0.79,0.22,-0.06,
7.088,0.91,0.85,0.60,0.79,0.20,-0.06,
7.09,0.73,0.70,0.48,0.79,0.20,-0.06,
7.091,0.73,0.70,0.48,0.79,0.17,-0.06,
7.095,0.73,0.70,0.48,0.79,0.15,-0.06,
7.096,0.54,0.55,0.32,0.79,0.15,-0.06,
7.097,0.54,0.55,0.32,0.79,0.12,-0.06,
7.098,0.54,0.55,0.32,0.79,0.10,-0.05,
7.102,0.36,0.42,0.11,0.79,0.10,-0.05,
7.103,0.36,0.42,0.11,0.79,0.08,-0.05,
7.104,0.36,0.42,0.11,0.79,0.06,-0.05,
7.106,0.15,0.30,-0.08,0.79,0.06,-0.05,
7.106,0.15,0.30,-0.08,0.79,0.04,-0.05,
7.111,0.15,0.30,-0.08,0.79,0.02,-0.04,
7.112,-0.05,0.17,-0.32,0.79,0.02,-0.04,
7.112,-0.05,0.17,-0.32,0.78,0.00,-0.04,
7.113,-0.05,0.17,-0.32,0.78,-0.01,-0.03,
7.117,-0.20,-0.02,-0.58,0.78,-0.01,-0.03,
7.118,-0.20,-0.02,-0.58,0.78,-0.02,-0.03,
7.118,-0.20,-0.02,-0.58,0.78,-0.01,-0.03,
7.121,-0.28,-0.26,-0.85,0.78,-0.01,-0.03,
7.122,-0.28,-0.26,-0.85,0.78,-0.01,-0.03,
7.123,-0.28,-0.26,-0.85,0.79,-0.01,-0.02,
7.127,-0.55,-0.32,-0.96,0.79,-0.01,-0.02,
7.128,-0.55,-0.32,-0.96,0.78,-0.01,-0.01,
7.129,-0.55,-0.32,-0.96,0.79,-0.01,-0.01,
7.131,-0.56,-0.52,-1.20,0.79,-0.01,-0.01,
7.132,-0.56,-0.52,-1.20,0.79,0.00,-0.00,
7.133,-0.56,-0.52,-1.20,0.79,0.01,0.00,
7.136,-0.57,-0.59,-1.40,0.79,0.01,0.00,
7.137,-0.57,-0.59,-1.40,0.78,0.02,0.01,
7.137,-0.57,-0.59,-1.40,0.78,0.03,0.01,
7.147,-0.56,-0.58,-1.57,0.78,0.03,0.01,
7.148,-0.56,-0.58,-1.57,0.78,0.04,0.02,
7.149,-0.56,-0.58,-1.57,0.78,0.05,0.03,
7.153,-0.48,-0.49,-1.76,0.78,0.05,0.03,
7.154,-0.48,-0.49,-1.76,0.78,0.07,0.03,
7.154,-0.48,-0.49,-1.76,0.78,0.09,0.04,
7.155,-0.17,-0.57,-2.06,0.78,0.09,0.04,
7.155,-0.17,-0.57,-2.06,0.77,0.12,0.04,
7.156,-0.17,-0.57,-2.06,0.77,0.14,0.04,
7.156,-0.18,-0.34,-2.05,0.77,0.14,0.04,
7.157,-0.18,-0.34,-2.05,0.77,0.17,0.06,
7.168,-0.18,-0.34,-2.05,0.77,0.19,0.08,
7.169,-0.07,-0.25,-2.06,0.77,0.19,0.08,
7.17,-0.07,-0.25,-2.06,0.76,0.21,0.09,
7.17,-0.07,-0.25,-2.06,0.75,0.23,0.09,
7.171,0.23,-0.33,-2.19,0.75,0.23,0.09,
7.171,0.23,-0.33,-2.19,0.74,0.25,0.10,
7.172,0.23,-0.33,-2.19,0.73,0.27,0.11,
7.172,0.51,-0.35,-2.21,0.73,0.27,0.11,
7.173,0.51,-0.35,-2.21,0.72,0.29,0.11,
7.173,0.51,-0.35,-2.21,0.70,0.31,0.12,
7.176,0.72,-0.36,-2.12,0.70,0.31,0.12,
7.177,0.72,-0.36,-2.12,0.69,0.33,0.13,
7.178,0.72,-0.36,-2.12,0.67,0.35,0.13,
7.182,0.92,-0.41,-2.00,0.67,0.35,0.13,
7.183,0.92,-0.41,-2.00,0.66,0.36,0.14,
7.183,0.92,-0.41,-2.00,0.65,0.38,0.13,
